ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,상품명,가격,단위,단위_수치,단위_문자,score,url
M00107,묵은지,채소류,잎채소,2372,FALSE,FALSE,FALSE,,,묵은지삼겹 구운주먹밥 100g,792,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/848832
M00117,소면,곡류·면,면류,2105,TRUE,FALSE,TRUE,,,국수(은성 소면 900g)/면류,2144,900g,900,g,7.5,https://www.foodspring.co.kr/goods/detail/844679
M00127,고추기름,양념·기름,기름,1877,FALSE,FALSE,FALSE,,,고추기름 1.8L/해표,7280,1.8L,1.8,L,8.5,https://www.foodspring.co.kr/goods/detail/949611
M00147,고등어,기타,기타,1537,TRUE,TRUE,TRUE,수산물,,고등어필렛(160g이상 160g/EA),3128,160g,160,g,3.45,https://www.foodspring.co.kr/goods/detail/656542
M00157,스파게티면,채소류,양념채소,1417,FALSE,FALSE,FALSE,,,스파게티면(곰표)500g,848,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/899327
M00167,시래기,기타,기타,1142,FALSE,FALSE,FALSE,,,"시래기(상품,냉장,데친,중국)",1472,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/695753
M00177,새우젓,,,1002,FALSE,TRUE,TRUE,,,새우젓(용기/베트남산) 1kg 김장용,3264,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/957067
M00187,꼬막,기타,기타,922,FALSE,FALSE,FALSE,,,꼬막 1kg/알中/국내산,6504,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/564097
M00197,청피망,양념·기름,식초·발효,841,FALSE,TRUE,TRUE,채소류,,"청피망,500g(EA),상품,국산",2400,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/939981
M00207,무순,기타,기타,778,FALSE,FALSE,FALSE,,,무순(약50g),360,50g,50,g,3.5,https://www.foodspring.co.kr/goods/detail/938111
M00227,그릭요거트,기타,기타,718,FALSE,FALSE,FALSE,,,선인_그릭요거트콘플레이크_500g/PK,6040,500g,500,g,2.45,https://www.foodspring.co.kr/goods/detail/750989
M00237,에스프레소,기타,기타,685,TRUE,FALSE,TRUE,,,"에스프레소 아몬드마들렌 2.16kg (45g*48ea, 글루텐프리)",96000,2.16kg,2.16,kg,2.65,https://www.foodspring.co.kr/goods/detail/937056
M00247,맛소금,,,628,TRUE,FALSE,TRUE,,,"맛소금,1Kg,대상,실온",3032,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/642855
M00257,가쓰오부시,기타,기타,600,FALSE,FALSE,FALSE,,,가쓰오부시 500g/해울찬,9600,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/946331
M00267,머스타드소스,기타,기타,561,FALSE,FALSE,FALSE,,,"머스타드소스(모아하우스,실온)",4464,623g,623,g,3.5,https://www.foodspring.co.kr/goods/detail/694088
M00277,날치,기타,기타,548,FALSE,FALSE,FALSE,,,날치알(레드) 100g/동림,3440,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/760869
M00307,디포리,기타,기타,479,FALSE,FALSE,FALSE,,,"디포리,1Kg,상품,실온,베트남",6640,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/939153
M00317,스리라차소스,기타,기타,459,FALSE,FALSE,FALSE,,,스리라차소스(쉐프스초이스/480g/태국)ea,4528,480g,480,g,3.3,https://www.foodspring.co.kr/goods/detail/967151
M00327,면수,곡류·면,면류,441,FALSE,FALSE,FALSE,,,스폰지양면수세미(3M/9*15*3cm/외포장X)1ea,776,1ea,1,ea,3.05,https://www.foodspring.co.kr/goods/detail/964271
M00337,참외,기타,기타,418,FALSE,TRUE,TRUE,채소류,,참외(상품 3~4과 1Kg/EA),6600,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/612881
M00347,해바라기씨,기타,기타,398,FALSE,FALSE,FALSE,,,"해바라기씨(상품,수입)",1000,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/693920
M00357,간생강,기타,기타,374,FALSE,TRUE,TRUE,채소류,,간생강(상품/국산)200g,4032,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/781384
M00367,쭈꾸미,기타,기타,364,FALSE,FALSE,FALSE,,,쭈꾸미 400g 냉동,5160,400g,400,g,3.5,https://www.foodspring.co.kr/goods/detail/724997
M00377,다진양파,,,346,FALSE,TRUE,TRUE,,,다진양파 국내산 5kg,14400,5kg,5,kg,3.5,https://www.foodspring.co.kr/goods/detail/654940
M00387,박력분,,,332,FALSE,FALSE,FALSE,,,곰표 박력분 2.5kg,3088,2.5kg,2.5,kg,2.5,https://www.foodspring.co.kr/goods/detail/750293
M00417,쌈무,채소류,잎채소,290,FALSE,FALSE,FALSE,,,"쌈무[미소진,흰무,냉면무채,냉면김치]3kg",5512,3kg,3,kg,3.35,https://www.foodspring.co.kr/goods/detail/370335
M00427,참조기,기타,기타,275,TRUE,TRUE,TRUE,수산물,,참조기(30~50g/미 40g/EA),330,50g,50,g,3.5,https://www.foodspring.co.kr/goods/detail/656927
M00437,저염간,기타,기타,267,FALSE,FALSE,FALSE,,,신송 저염간장 1.6L,9176,1.6L,1.6,L,2.5,https://www.foodspring.co.kr/goods/detail/888915
M00447,적채,기타,기타,255,FALSE,FALSE,FALSE,,,적채 붉은양배추 1통,1304,1.15kg,1.15,kg,3.5,https://www.foodspring.co.kr/goods/detail/826823
M00467,쌀밥,곡류·면,쌀,239,FALSE,FALSE,FALSE,,,더미식 보리쌀밥(180g/EA),938,180g,180,g,2.5,https://www.foodspring.co.kr/goods/detail/887319
M00477,조미료,기타,기타,232,FALSE,FALSE,FALSE,,,백설 2.5 바이오핵산 1kg 발효조미료,11326,1kg,1,kg,1.4,https://www.foodspring.co.kr/goods/detail/366204
M00487,검은콩,기타,기타,226,FALSE,FALSE,FALSE,,,검은콩두유 1L/연세두유,2000,1L,1,L,3.5,https://www.foodspring.co.kr/goods/detail/975298
M00497,통마늘,,,222,FALSE,FALSE,FALSE,,,통마늘 대/국내산 100g,1120,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/589714
M00507,발사믹소스,기타,기타,214,FALSE,FALSE,FALSE,,,발사믹소스 1kg,7120,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/835018
M00517,떡갈비,곡류·면,떡,209,FALSE,FALSE,FALSE,축산물,,떡갈비(진주)700g(24개입),5640,700g,700,g,3.5,https://www.foodspring.co.kr/goods/detail/845575
M00527,판젤라틴,기타,기타,204,FALSE,FALSE,FALSE,,,판젤라틴 100g (상온),48224,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/676697
M00537,바닐라아이스크림,유제품,우유·크림,197,FALSE,FALSE,FALSE,,,바닐라아이스크림(라벨리/프리미엄/비축)4L,14960,4L,4,L,4.35,https://www.foodspring.co.kr/goods/detail/781576
M00547,홍게간,기타,기타,192,FALSE,FALSE,FALSE,,,진조미 순창마을 홍게간장1.8L,2640,1.8L,1.8,L,1.5,https://www.foodspring.co.kr/goods/detail/832466
M00557,백앙금,기타,기타,186,FALSE,FALSE,FALSE,,,굿모닝서울 백앙금(5Kg/EA),15053,5Kg,5,Kg,1.5,https://www.foodspring.co.kr/goods/detail/689403
M00567,바베큐소스,기타,기타,180,FALSE,FALSE,FALSE,,,바베큐소스(오뚜기-1kg),2200,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/820725
M00577,허니머스터드소스,기타,기타,175,FALSE,FALSE,FALSE,,,청우 더진한 허니머스터드소스 1.85kg,7040,1.85kg,1.85,kg,1.4,https://www.foodspring.co.kr/goods/detail/872935
M00597,오레오,기타,기타,160,FALSE,FALSE,FALSE,,,오레오 딸기크림 100g/미가방,1320,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/849577
M00607,감초,기타,기타,156,FALSE,FALSE,FALSE,,,"감초(상품,수입)",1952,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/693921
M00617,스프링클,기타,기타,152,FALSE,FALSE,FALSE,,,베니스 스프링클 넌파레일스컬러 50g,2800,50g,50,g,2.5,https://www.foodspring.co.kr/goods/detail/783673
M00627,냉동딸기,기타,기타,147,FALSE,TRUE,TRUE,채소류,,냉동딸기(솜/냉동/200g)ea,1680,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/968344
M00637,다짐육,기타,기타,144,FALSE,FALSE,FALSE,,,돈지방(다짐육 1Kg/EA)/국내산,3285,1Kg,1,Kg,2.5,https://www.foodspring.co.kr/goods/detail/499547
M00647,갈아만든배,과일·견과,과일,139,FALSE,FALSE,FALSE,,,"갈아만든배, 238ml, 해태,실온",640,238ml,238,ml,3.5,https://www.foodspring.co.kr/goods/detail/694647
M00667,얼음물,기타,물·음료,133,FALSE,FALSE,FALSE,,,꽁꽁 얼린생수 얼음생수 얼음물 500ml x 20병(1팩),6800,500ml,500,ml,0.9,https://www.foodspring.co.kr/goods/detail/825286
M00677,돌미나리,기타,기타,128,FALSE,TRUE,TRUE,채소류,,"돌미나리,1Kg,상품,국산",3592,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/642886
M00687,가염버터,유제품,버터,126,FALSE,FALSE,FALSE,,,루어팍 가염버터 250g,5760,250g,250,g,7.5,https://www.foodspring.co.kr/goods/detail/754243
M00697,게살,기타,기타,123,FALSE,FALSE,FALSE,,,홍게살블럭(3단)/국내산,11440,700g,700,g,2.5,https://www.foodspring.co.kr/goods/detail/921681
M00707,파김치,채소류,양념채소,122,FALSE,FALSE,FALSE,,,파김치 5kg 수입산,17600,5kg,5,kg,3.5,https://www.foodspring.co.kr/goods/detail/621280
M00717,돈가스,기타,기타,118,FALSE,FALSE,FALSE,,,돈가스(한맥),9440,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/518732
M00737,토마토퓨레,채소류,열매채소,115,FALSE,TRUE,TRUE,채소류,,토마토퓨레(헌트),13600,3.03kg,3.03,kg,3.5,https://www.foodspring.co.kr/goods/detail/534525
M00777,파스타소스,채소류,양념채소,105,FALSE,FALSE,FALSE,,,"크림파스타소스,2Kg,대상,냉장",6904,2Kg,2,Kg,2.5,https://www.foodspring.co.kr/goods/detail/647483
M00787,타르타르소스,기타,기타,102,FALSE,FALSE,FALSE,,,"타르타르소스(대상,실온)",2464,300g,300,g,3.5,https://www.foodspring.co.kr/goods/detail/940408
M00797,부채살,기타,기타,100,FALSE,FALSE,FALSE,,,부채살 슬라이스 1kg,24800,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/811710
M00807,무쌈,채소류,잎채소,96,FALSE,FALSE,FALSE,,,무쌈(대창/흰색),7200,3kg,3,kg,3.5,https://www.foodspring.co.kr/goods/detail/517520
M00817,핫케이크믹스,기타,기타,95,FALSE,FALSE,FALSE,,,핫케이크믹스(오뚜기/1kg)EA,5280,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/966854
M00827,굴비,기타,기타,92,FALSE,FALSE,FALSE,수산물,,굴비 10미 (650g),11512,10미,10,미,2.5,https://www.foodspring.co.kr/goods/detail/894829
M00837,비지,기타,기타,90,FALSE,FALSE,FALSE,,,콩비지/A급 중국산 1kg,1512,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/564619
M00847,묵은지김치,어패류,해조류,88,FALSE,FALSE,FALSE,,,묵은지김치(종가집/숙성/국산)10kg,44000,10kg,10,kg,3.5,https://www.foodspring.co.kr/goods/detail/965091
M00857,모짜렐라,기타,기타,87,FALSE,FALSE,FALSE,,,델리치 모짜렐라 눈꽃치즈 2kg 엔젤헤어,16646,2kg,2,kg,2.4,https://www.foodspring.co.kr/goods/detail/367647
M00867,귀리,기타,기타,85,FALSE,TRUE,TRUE,식량작물,,귀리 1kg/청산곡물,1680,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/759219
M00877,레몬쥬스,기타,기타,83,FALSE,TRUE,TRUE,과일류,,레몬쥬스레이지(라리)1L,6104,1L,1,L,3.5,https://www.foodspring.co.kr/goods/detail/845644
M00887,파마산가루,곡류·면,밀가루·전분,81,FALSE,FALSE,FALSE,,,아담스 프리미엄 파마산가루 1kg,9992,1kg,1,kg,1.5,https://www.foodspring.co.kr/goods/detail/887835
M00897,흑미,기타,기타,80,FALSE,FALSE,FALSE,,,흑미(일반 1Kg/EA)/국내산,5573,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/502296
M00907,김가루,,,78,FALSE,FALSE,FALSE,,,"김가루[섬김푸드,국내산]1kg",16200,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/926199
M00917,콩국물,기타,물·음료,76,FALSE,FALSE,FALSE,,,콩국물 300g 칠갑농산 30개 콩국수,37440,300g,300,g,3.45,https://www.foodspring.co.kr/goods/detail/667255
M00927,발사믹,기타,기타,76,TRUE,FALSE,TRUE,,,발사믹 식초 500ML 바벨로,4344,500ML,500,ML,3.5,https://www.foodspring.co.kr/goods/detail/516648
M00937,레드페퍼홀,기타,기타,75,FALSE,FALSE,FALSE,,,델라미코 크러쉬드 레드페퍼홀 300g,10560,300g,300,g,1.5,https://www.foodspring.co.kr/goods/detail/792045
M00947,떡볶이,곡류·면,떡,74,TRUE,FALSE,TRUE,,,떡볶이(2kg)(창희),3040,2kg,2,kg,3.5,https://www.foodspring.co.kr/goods/detail/811412
M00977,우동,기타,기타,69,TRUE,FALSE,TRUE,,,본고장 우동면(200g/EA),413,200g,200,g,2.5,https://www.foodspring.co.kr/goods/detail/386227
M00987,BP,기타,기타,68,FALSE,FALSE,FALSE,,,(냉동)ABP 플레인 베이글(봉) 102g*6ea,3960,102g,102,g,2.15,https://www.foodspring.co.kr/goods/detail/543489
M01017,사태,기타,기타,65,FALSE,FALSE,FALSE,,,한돈 사태 600g,6320,600g,600,g,2.5,https://www.foodspring.co.kr/goods/detail/757606
M01027,생강편,기타,기타,64,FALSE,TRUE,TRUE,채소류,,편강 1kg (어르신간식/생강편강/생강편),8000,1kg,1,kg,1.35,https://www.foodspring.co.kr/goods/detail/894560
M01037,토마토홀,채소류,열매채소,63,FALSE,TRUE,TRUE,채소류,,토마토홀(줄리에토/이탈리아),4080,2.5kg,2.5,kg,3.5,https://www.foodspring.co.kr/goods/detail/944193
M01047,알타리,기타,기타,62,FALSE,FALSE,FALSE,,,"알타리무,1Kg,상품,국산",2080,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/941181
M01077,부침두부,가공식품,두부·묵,59,TRUE,FALSE,TRUE,,,부침두부(정남식품/수입콩)300g,800,300g,300,g,6.5,https://www.foodspring.co.kr/goods/detail/781741
M01087,게간,,,58,FALSE,FALSE,FALSE,,,화미 홍게간장1.8L 1개,4320,1.8L,1.8,L,2.5,https://www.foodspring.co.kr/goods/detail/928223
M01117,미트볼,기타,기타,56,FALSE,FALSE,FALSE,,,미트볼(대창/아미고),3360,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/547250
M01137,매운고춧가루,,,54,TRUE,TRUE,TRUE,,,한일 매운고춧가루 1KG,6800,1KG,1,KG,1.5,https://www.foodspring.co.kr/goods/detail/931669
M01147,무장아찌,기타,기타,53,FALSE,FALSE,FALSE,,,무장아찌 4kg/옛한옥마을,8240,4kg,4,kg,3.5,https://www.foodspring.co.kr/goods/detail/760114
M01157,생바질,기타,기타,53,FALSE,FALSE,FALSE,,,바질 100g 생바질 바질잎,2240,100g,100,g,1.5,https://www.foodspring.co.kr/goods/detail/756261
M01167,다진단무지,기타,기타,52,FALSE,FALSE,FALSE,,,남국 치자단무지 알밥용 다진단무지 1kgX5팩/꼬들단무지,14320,1kg,1,kg,0.95,https://www.foodspring.co.kr/goods/detail/532721
M01177,카카오닙스,기타,기타,51,FALSE,FALSE,FALSE,,,선인_카카오닙스크로칸트_1kg/EA,51608,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/751096
M01197,보리밥,기타,기타,49,FALSE,TRUE,TRUE,식량작물,,더미식 찰보리밥(180g/EA),938,180g,180,g,2.5,https://www.foodspring.co.kr/goods/detail/887317
M01207,수제비반죽,기타,기타,49,FALSE,FALSE,FALSE,,,찐 수제비반죽 직접떼서 넣는 수제비반죽 업소용 200g 5개 (샘플테스트용),7920,200g,200,g,1.4,https://www.foodspring.co.kr/goods/detail/699764
M01227,마늘가루,,,48,FALSE,FALSE,FALSE,,,마늘가루(뚜레반/마늘봉)60g,1120,60g,60,g,3.5,https://www.foodspring.co.kr/goods/detail/617929
M01237,베트남건고추,채소류,열매채소,47,FALSE,TRUE,TRUE,채소류,,베트남건고추 500g 패밀리팜 1봉,5760,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/713334
M01257,건자두,기타,기타,46,FALSE,FALSE,FALSE,,,"건자두(상온,상품,수입)",4288,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/694845
M01267,오디,기타,기타,45,FALSE,FALSE,FALSE,,,피오디 라임쥬스 200ml 1개,760,200ml,200,ml,2.5,https://www.foodspring.co.kr/goods/detail/881010
M01287,냉동바나나,기타,기타,44,FALSE,TRUE,TRUE,과일류,,냉동바나나(베트남)1Kg [1Kg*10],3480,1Kg,1,Kg,3.4,https://www.foodspring.co.kr/goods/detail/975239
M01327,건가지,기타,기타,42,FALSE,TRUE,TRUE,채소류,,"건가지,500g(pk)상품,국산",11672,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/693915
M01337,전란,기타,기타,41,FALSE,FALSE,FALSE,,,전란액(아이엠에그/1000G*12EA/냉장/국내)EA,7360,1000G,1000,G,3.05,https://www.foodspring.co.kr/goods/detail/959540
M01347,닭갈비,육류·계란,닭고기,41,FALSE,FALSE,FALSE,축산물,,닭갈비 2kg,14000,2kg,2,kg,5.5,https://www.foodspring.co.kr/goods/detail/977522
M01357,곤약면,곡류·면,면류,40,FALSE,FALSE,FALSE,,,대신 면곤약 800g 곤약면 실곤약 국수,2720,800g,800,g,3.4,https://www.foodspring.co.kr/goods/detail/879563
M01367,살치살,기타,기타,40,FALSE,FALSE,FALSE,,,부경식품 살치살(앵거스 진공포장_덩어리 스테이크용 1Kg/EA),41865,1Kg,1,Kg,1.75,https://www.foodspring.co.kr/goods/detail/612538
M01377,소갈비살,기타,기타,39,FALSE,FALSE,FALSE,축산물,,소갈비살 1팩 200g 미국산 언그레이드,4400,1팩,1,팩,2.4,https://www.foodspring.co.kr/goods/detail/713335
M01387,모닝고추,채소류,열매채소,38,FALSE,FALSE,FALSE,,,모닝고추 (특) / 국내산 / kg,5200,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/639860
M01407,도미,기타,기타,38,FALSE,FALSE,FALSE,,,도미식품 곤약 500g (상온),1600,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/676917
M01417,믹스커피,기타,기타,37,FALSE,FALSE,FALSE,,,맥스웰 마일드 자판기 믹스커피 분말,6400,800g,800,g,1.5,https://www.foodspring.co.kr/goods/detail/905542
M01427,다시백,기타,기타,37,FALSE,FALSE,FALSE,,,메이그린 다시백 소형(80매입) 1개,3440,80매,80,매,1.5,https://www.foodspring.co.kr/goods/detail/944759
M01437,삶은우거지,기타,기타,36,FALSE,FALSE,FALSE,,,우거지(삶은우거지/배추/냉동)10kg,11208,10kg,10,kg,1.5,https://www.foodspring.co.kr/goods/detail/846029
M01467,견과류믹스,기타,기타,35,FALSE,FALSE,FALSE,,,"견과류믹스,500g,수입",9656,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/651535
M01477,하프마요네즈,양념·기름,기타양념,35,FALSE,FALSE,FALSE,,,오뚜기_LIGHT&JOY 1/2하프마요네즈(835g/EA),7118,835g,835,g,0.9,https://www.foodspring.co.kr/goods/detail/872651
M01497,치킨육수,양념·기름,액젓·국물조미료,34,FALSE,FALSE,FALSE,,,칼노트 치킨스톡 진한 풍미 고형 치킨육수 베이스 조미료,2456,80g,80,g,1,https://www.foodspring.co.kr/goods/detail/904617
M01517,코코넛롱,기타,기타,33,FALSE,FALSE,FALSE,,,코코넛롱 400g,3920,400g,400,g,3.5,https://www.foodspring.co.kr/goods/detail/749174
M01567,초코렛,기타,기타,32,FALSE,FALSE,FALSE,,,ABC초코렛 72g,1872,72g,72,g,2.5,https://www.foodspring.co.kr/goods/detail/681978
M01587,썬드라이토마토,채소류,열매채소,32,FALSE,TRUE,TRUE,채소류,,썬드라이토마토(이탈리멘티/montalbano/이태리산)1kg,16776,1kg,1,kg,2.85,https://www.foodspring.co.kr/goods/detail/964967
M01597,적앙금,기타,기타,31,FALSE,FALSE,FALSE,,,[앙금백화점] 통팥 적앙금 5kg,13600,5kg,5,kg,1.5,https://www.foodspring.co.kr/goods/detail/733638
M01617,로제파스타소스,채소류,양념채소,31,FALSE,FALSE,FALSE,,,이츠웰 풍미가득로제파스타소스(1Kg/EA),5460,1Kg,1,Kg,1.35,https://www.foodspring.co.kr/goods/detail/689870
M01637,우동면사리,곡류·면,면류,31,FALSE,FALSE,FALSE,,,CJ 우동면사리 190g,1024,190g,190,g,4.5,https://www.foodspring.co.kr/goods/detail/892639
M01647,폰즈소스,기타,기타,30,FALSE,FALSE,FALSE,,,간장폰즈소스 2kg,7600,2kg,2,kg,2.5,https://www.foodspring.co.kr/goods/detail/165506
M01657,치즈가루,,,30,FALSE,FALSE,FALSE,,,치즈가루(크래프트/파마산)227G,8160,227G,227,G,3.5,https://www.foodspring.co.kr/goods/detail/846477
M01677,3분카레,기타,기타,30,FALSE,FALSE,FALSE,,,3분카레/쇠고기카레/오뚜기,1280,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/844527
M01687,임연수,기타,기타,30,FALSE,FALSE,FALSE,,,임연수(활복)/5kg/러시아산,30000,5kg,5,kg,3.5,https://www.foodspring.co.kr/goods/detail/588459
M01707,치킨가루,곡류·면,밀가루·전분,29,FALSE,FALSE,FALSE,,,치킨가루(움트리)1kg,4744,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/964463
M01717,회초,기타,기타,29,FALSE,FALSE,FALSE,,,회초장 2kg 뚜레반,6280,2kg,2,kg,3.5,https://www.foodspring.co.kr/goods/detail/506781
M01727,우엉채,기타,기타,29,FALSE,TRUE,TRUE,채소류,,우엉채 5mm/중국산 1Kg,2872,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/564330
M01747,나초,기타,기타,28,FALSE,FALSE,FALSE,,,나초칩 454g 나쵸,3696,454g,454,g,3.5,https://www.foodspring.co.kr/goods/detail/508112
M01807,냉동우동면,곡류·면,면류,27,FALSE,FALSE,FALSE,수산물,,냉동우동면(천일/사누끼/250g*5입)1.25kg,2360,250g,250,g,5.15,https://www.foodspring.co.kr/goods/detail/781941
M01837,가시오가피,기타,기타,26,FALSE,FALSE,FALSE,,,"가시오가피(상품,국산)",9856,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/693877
M01847,라디치오,기타,기타,26,FALSE,FALSE,FALSE,,,라디치오(250g/EA),1530,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/988266
M01857,메밀가루,,,26,FALSE,TRUE,TRUE,,,메밀가루(봉평 900g),5472,900g,900,g,3.5,https://www.foodspring.co.kr/goods/detail/504595
M01867,검은콩가루,곡류·면,밀가루·전분,26,FALSE,FALSE,FALSE,,,"검은콩가루[할매손,대두,콩국수가루,콩맷돌]850g",6072,850g,850,g,3.15,https://www.foodspring.co.kr/goods/detail/391494
M01877,깨순,과일·견과,견과·씨앗,26,FALSE,FALSE,FALSE,,,깨순바라 1kg 순바라 깻잎순,7112,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/843036
M01887,드레싱,기타,기타,25,TRUE,FALSE,TRUE,,,코울슬로 드레싱 315ML 대상,2672,315ML,315,ML,2.5,https://www.foodspring.co.kr/goods/detail/547209
M01897,참크래커,기타,기타,25,TRUE,FALSE,TRUE,,,참크래커(크라운제과 280g),5120,280g,280,g,3.5,https://www.foodspring.co.kr/goods/detail/752494
M01927,자일리,기타,기타,24,TRUE,FALSE,TRUE,,,"자일리톨(용기),100g,롯데제과,실온",3960,100g,100,g,3.45,https://www.foodspring.co.kr/goods/detail/692973
M01937,반건조무화과,기타,기타,24,FALSE,FALSE,FALSE,,,반건조무화과(튀르키예) 150g,2640,150g,150,g,3.5,https://www.foodspring.co.kr/goods/detail/783241
M01997,삶은취나물,채소류,잎채소,23,FALSE,FALSE,FALSE,,,삶은취나물(국내산) 1kg,15280,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/715812
M02017,랍스터,기타,기타,23,FALSE,FALSE,FALSE,,,랍스터테일(하프컷_45-65g/개 55g/EA),4905,65g,65,g,3.2,https://www.foodspring.co.kr/goods/detail/872689
M02037,빼빼로,기타,기타,22,FALSE,FALSE,FALSE,,,빼빼로 초코 54g,1104,54g,54,g,3.5,https://www.foodspring.co.kr/goods/detail/681945
M02087,알배기,과일·견과,과일,22,FALSE,FALSE,FALSE,,,알배기 배추 1통(약650g),1760,650g,650,g,3.5,https://www.foodspring.co.kr/goods/detail/756156
M02097,XO소스,기타,기타,21,FALSE,FALSE,FALSE,,,XO소스(오뚜기/이금기)220g,24880,220g,220,g,3.5,https://www.foodspring.co.kr/goods/detail/781751
M02107,율무,기타,기타,21,FALSE,TRUE,TRUE,식량작물,,율무 1kg(중국),8992,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/6397
M02117,청귤청,과일·견과,과일,21,FALSE,FALSE,FALSE,,,제주청귤청(다미즐/상온)kg,5608,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/965486
M02127,건살구,기타,기타,21,FALSE,FALSE,FALSE,,,건살구 500g,6520,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/878664
