ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,상품명,가격,단위,단위_수치,단위_문자,score,url
M00173,우엉,채소류,뿌리채소,1082,FALSE,TRUE,TRUE,채소류,,"우엉채 1kg (소분,수입산)",4000,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/921136
M00183,라이스페이퍼,기타,기타,951,FALSE,FALSE,FALSE,,,라이스페이퍼(사포코/16cm/200g/베트남)ea,1248,200g,200,g,3.15,https://www.foodspring.co.kr/goods/detail/967138
M00193,페페론치노,기타,기타,885,FALSE,FALSE,FALSE,,,페페론치노 100g 경동시장,8800,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/449959
M00203,크림치즈,,,816,FALSE,FALSE,FALSE,,,크림치즈(필라델피아/트레이/호주산)190g,4048,190g,190,g,3.35,https://www.foodspring.co.kr/goods/detail/964461
M00213,건고추,채소류,열매채소,751,FALSE,TRUE,TRUE,채소류,,건고추(200g/EA)/베트남산,4973,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/500619
M00223,사골육수,양념·기름,액젓·국물조미료,734,FALSE,FALSE,FALSE,,,사골육수(초정) 350g,496,350g,350,g,3.5,https://www.foodspring.co.kr/goods/detail/564061
M00243,파인애플,채소류,양념채소,656,TRUE,TRUE,TRUE,과일류,,"파인애플스틱(상품,냉동,필리핀)",952,50g,50,g,3.5,https://www.foodspring.co.kr/goods/detail/693746
M00253,건포도,과일·견과,과일,607,FALSE,TRUE,TRUE,과일류,,건포도 업소용 건과일 700g,7264,700g,700,g,6.5,https://www.foodspring.co.kr/goods/detail/933457
M00263,낙지,어패류,두족류,570,TRUE,FALSE,TRUE,,,낙지(절단/굵음/L),5600,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/517711
M00273,칼국수면,곡류·면,면류,554,FALSE,FALSE,FALSE,,,칼국수면[평화]1.4kg,3776,1.4kg,1.4,kg,5.5,https://www.foodspring.co.kr/goods/detail/398891
M00293,로즈,기타,기타,512,TRUE,FALSE,TRUE,,,"로즈마리 10g (허브,팩,국내산)",700,10g,10,g,3.5,https://www.foodspring.co.kr/goods/detail/424130
M00313,찬물,기타,물·음료,466,FALSE,FALSE,FALSE,,,세탁세제(슈퍼화이트 분말 웅진 1kg 10봉) 찬물용 강력세척 가루비누,11656,1kg,1,kg,0.55,https://www.foodspring.co.kr/goods/detail/458434
M00323,루꼴라,기타,기타,448,FALSE,FALSE,FALSE,,,루꼴라 로켓/소분/국내산 100g,3600,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/589753
M00333,파채,채소류,양념채소,423,FALSE,FALSE,FALSE,,,파채(국내산) 1kg,8000,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/715549
M00343,복숭아,기타,기타,406,FALSE,TRUE,TRUE,과일류,,복숭아7(퓌레) 835ml/참존,2800,835ml,835,ml,3.5,https://www.foodspring.co.kr/goods/detail/760151
M00353,핫케이크가루,곡류·면,밀가루·전분,383,FALSE,FALSE,FALSE,,,"핫케이크가루, 1Kg, 오뚜기, 실온",4664,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/941908
M00393,천연조미료,기타,기타,326,FALSE,FALSE,FALSE,,,[도매]천연조미료 수염새우 1KG,18240,1KG,1,KG,1.5,https://www.foodspring.co.kr/goods/detail/473183
M00413,사과즙,과일·견과,과일,298,FALSE,TRUE,TRUE,과일류,,마인탈 유기농 사과즙으로 만든 딸기잼 200g,5720,200g,200,g,1.25,https://www.foodspring.co.kr/goods/detail/90507
M00423,사골곰탕,기타,기타,281,TRUE,FALSE,TRUE,,,사골곰탕(오뚜기/350g/실온)EA,968,350g,350,g,3.5,https://www.foodspring.co.kr/goods/detail/966907
M00453,누룽지,기타,기타,250,FALSE,FALSE,FALSE,,,누룽지(코끼리/명진),2536,284g,284,g,3.5,https://www.foodspring.co.kr/goods/detail/642039
M00463,베이글,기타,기타,243,FALSE,FALSE,FALSE,,,베이글코리아 통밀베이글(110g*6입 660g/EA),3000,110g,110,g,3.05,https://www.foodspring.co.kr/goods/detail/484268
M00473,박력쌀가루,곡류·면,밀가루·전분,235,FALSE,FALSE,FALSE,,,대두 햇쌀마루 박력쌀가루 1kg,2960,1kg,1,kg,1.5,https://www.foodspring.co.kr/goods/detail/936807
M00493,다진피클,기타,기타,224,FALSE,FALSE,FALSE,,,늘푸른 렐뤼시오이피클(다진피클) 3kg,6600,3kg,3,kg,1.45,https://www.foodspring.co.kr/goods/detail/565671
M00503,실고추,채소류,열매채소,214,FALSE,FALSE,FALSE,,,실고추(국내산) 5g이상/대창상회,640,5g,5,g,3.5,https://www.foodspring.co.kr/goods/detail/760366
M00513,시럽,기타,기타,210,FALSE,FALSE,FALSE,,,범용 시럽 펌프 3.5cc,1040,0.01kg,0.01,kg,2.5,https://www.foodspring.co.kr/goods/detail/782855
M00523,콩비지,기타,기타,205,FALSE,FALSE,FALSE,,,콩비지/A급 중국산 1kg,1512,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/564619
M00533,식물성오일,기타,물·음료,202,FALSE,FALSE,FALSE,,,비자오일100ml 비자오일 비자나무오일 식물성오일 천연오일 피부미용 요리유 영양유 건강식품 업소용 식자재,46416,100ml,100,ml,-0.4,https://www.foodspring.co.kr/goods/detail/801799
M00543,케이퍼,기타,기타,194,FALSE,FALSE,FALSE,,,케이퍼(선한)100g,3656,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/964850
M00553,서리태,기타,기타,189,FALSE,FALSE,FALSE,,,서리태(500g/EA)/국내산,4515,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/386042
M00563,우거지,기타,기타,182,FALSE,FALSE,FALSE,,,"우거지(생),1Kg,국산",2224,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/642956
M00573,황태머리,기타,기타,177,FALSE,FALSE,FALSE,수산물,,황태머리(중국산) 1kg,14320,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/715790
M00583,땅콩분태,기타,기타,167,FALSE,TRUE,TRUE,특용작물,,"땅콩분태(상품,중국)",1408,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/941324
M00593,백미,기타,기타,161,FALSE,FALSE,FALSE,식량작물,,백미 순쌀떡 1.4kg 떡국떡 2시,2436,1.4kg,1.4,kg,3.5,https://www.foodspring.co.kr/goods/detail/371285
M00603,맛타리버섯,채소류,버섯,157,FALSE,FALSE,FALSE,,,맛타리버섯(국내산) 200g/팩,1200,200g,200,g,6.5,https://www.foodspring.co.kr/goods/detail/816911
M00613,방풍나물,채소류,잎채소,153,FALSE,FALSE,FALSE,,,방풍나물/국내산 500g,3984,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/564561
M00633,크래커,기타,기타,145,TRUE,FALSE,TRUE,,,야채크래커 83g,1000,83g,83,g,2.5,https://www.foodspring.co.kr/goods/detail/681960
M00643,스리라차,기타,기타,140,FALSE,FALSE,FALSE,,,"스리라차 핫 칠리 시즈닝, 793g, 1개",9605,793g,793,g,3.35,https://www.foodspring.co.kr/goods/detail/827305
M00663,종이호일,기타,기타,134,TRUE,FALSE,TRUE,,,종이호일 30cm,2472,1EA,1,EA,2.5,https://www.foodspring.co.kr/goods/detail/891117
M00673,리챔,기타,기타,129,FALSE,FALSE,FALSE,,,리챔 햄캔(캔 340g/EA),3225,340g,340,g,3.5,https://www.foodspring.co.kr/goods/detail/689837
M00683,푸실리,기타,기타,127,FALSE,FALSE,FALSE,,,푸실리 500G 파스타비노,968,500G,500,G,3.5,https://www.foodspring.co.kr/goods/detail/591388
M00693,소고기,,,124,TRUE,FALSE,TRUE,,,소고기 장터국밥600g,2960,600g,600,g,3.5,https://www.foodspring.co.kr/goods/detail/925404
M00703,토마토파스타소스,채소류,열매채소,123,FALSE,TRUE,TRUE,채소류,,"토마토파스타소스(대상,냉장)(대상,냉장)",6792,2Kg,2,Kg,3.4,https://www.foodspring.co.kr/goods/detail/651780
M00713,맵쌀,곡류·면,쌀,120,FALSE,FALSE,FALSE,,,맵쌀가루 1KG 제이푸드서비스,4784,1KG,1,KG,3.5,https://www.foodspring.co.kr/goods/detail/532075
M00733,굵은고춧가루,,,116,FALSE,TRUE,TRUE,,,"굵은고춧가루,1Kg(6매쉬),중품,막분",7608,1Kg,1,Kg,3.45,https://www.foodspring.co.kr/goods/detail/971662
M00743,고춧잎,기타,기타,113,FALSE,FALSE,FALSE,,,"건고춧잎,200g(pk),상품,국산",6672,200g,200,g,2.5,https://www.foodspring.co.kr/goods/detail/693916
M00753,청량초,양념·기름,식초·발효,111,FALSE,FALSE,FALSE,,,청량초고추지 4kg/동보,11600,4kg,4,kg,3.5,https://www.foodspring.co.kr/goods/detail/760111
M00783,다진고기,기타,기타,103,FALSE,FALSE,FALSE,,,돼지고기 민찌 다짐육 1kg 냉동 돈민찌 다진고기,5824,1kg,1,kg,1.15,https://www.foodspring.co.kr/goods/detail/645127
M00793,그린올리브,기타,기타,100,FALSE,FALSE,FALSE,,,그린올리브(리치스-소)365g,1840,365g,365,g,3.5,https://www.foodspring.co.kr/goods/detail/824886
M00803,김밥,어패류,해조류,97,TRUE,FALSE,TRUE,,,김밥김(구운김밥/세양)100장/해조류,13312,100장,100,장,5.5,https://www.foodspring.co.kr/goods/detail/49268
M00813,전복내,기타,기타,95,FALSE,TRUE,TRUE,수산물,,"전복내장(냉동,상품,국산)",15288,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/651858
M00833,채수,기타,기타,91,FALSE,FALSE,FALSE,,,유기농야채수,12000,110ml,110,ml,2.5,https://www.foodspring.co.kr/goods/detail/90270
M00853,샐러드,기타,기타,87,FALSE,FALSE,FALSE,,,샐러드 야채믹스 250g,3200,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/756180
M00883,도시락김,어패류,해조류,82,TRUE,FALSE,TRUE,,,"도시락김808(사조해표,실온)",1496,20g,20,g,3.5,https://www.foodspring.co.kr/goods/detail/941740
M00913,잉글리쉬머핀,기타,기타,77,FALSE,FALSE,FALSE,,,삼립 잉글리쉬머핀(240g),1120,240g,240,g,1.5,https://www.foodspring.co.kr/goods/detail/749601
M00923,곱창김,어패류,해조류,76,FALSE,FALSE,FALSE,,,곱창김(국내산) 1봉,13360,1봉,1,봉,2.5,https://www.foodspring.co.kr/goods/detail/715513
M00933,총각무,기타,기타,75,FALSE,FALSE,FALSE,,,"본담, 제대로 담근 총각김치 5kg 중국산알타리김치 총각무우",17200,5kg,5,kg,0.85,https://www.foodspring.co.kr/goods/detail/686212
M00943,월남고추,채소류,열매채소,74,FALSE,FALSE,FALSE,,,월남고추 땡초/베트남산 1kg,12640,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/589156
M00953,백합,기타,기타,73,FALSE,FALSE,FALSE,,,백합조개(40/70 500g/EA),2040,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/738331
M00973,민트,기타,기타,70,TRUE,FALSE,TRUE,,,민트잎 야채/팩/국내산 10g/팩,1600,10g,10,g,3.5,https://www.foodspring.co.kr/goods/detail/589760
M00983,공깃밥,기타,기타,68,FALSE,FALSE,FALSE,,,햇반 즉석밥(작은용기 130g/EA) 공깃밥,1005,130g,130,g,1.3,https://www.foodspring.co.kr/goods/detail/923934
M00993,곰취,기타,기타,67,FALSE,FALSE,FALSE,,,곰취나물(500g/EA),8325,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/968957
M01003,펜네,기타,기타,66,FALSE,FALSE,FALSE,,,펜네리가떼 500g/라리,1280,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/757786
M01013,돼지갈비,,,66,FALSE,TRUE,TRUE,,,한돈 찜용 돈갈비 냉동 돼지갈비 1Kg,11776,1Kg,1,Kg,1.45,https://www.foodspring.co.kr/goods/detail/974583
M01033,멜론,기타,기타,63,FALSE,TRUE,TRUE,채소류,,멜론아이스 130ml (멜론샤베트),3432,130ml,130,ml,3.5,https://www.foodspring.co.kr/goods/detail/630042
M01043,스테이크시즈닝,기타,기타,62,FALSE,FALSE,FALSE,,,스테이크시즈닝(몬트리얼 822g),20848,822g,822,g,3.5,https://www.foodspring.co.kr/goods/detail/489497
M01053,녹차티백,기타,기타,62,FALSE,FALSE,FALSE,,,녹차(현미 업소용 동서 1.5g x50T) 업소용 녹차티백,4824,1.5g,1.5,g,0.9,https://www.foodspring.co.kr/goods/detail/798915
M01073,스윗칠리소스,기타,기타,59,FALSE,FALSE,FALSE,,,비셰프 스윗칠리소스(1.19Kg/EA),5415,1.19Kg,1.19,Kg,1.45,https://www.foodspring.co.kr/goods/detail/887118
M01093,그라나파다노,채소류,양념채소,58,FALSE,FALSE,FALSE,,,"그라나파다노 포션, 200g",6000,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/387710
M01103,사과주스,과일·견과,과일,57,FALSE,TRUE,TRUE,과일류,,아침에사과주스(해태/과일촌)500ml,1376,500ml,500,ml,5.5,https://www.foodspring.co.kr/goods/detail/964619
M01123,오렌지쥬스,기타,기타,56,FALSE,TRUE,TRUE,과일류,,오렌지쥬스 1.5L,2928,1.5L,1.5,L,3.5,https://www.foodspring.co.kr/goods/detail/563897
M01133,아로니아,기타,기타,55,FALSE,FALSE,FALSE,,,퀸덕 아로니아연잎오리훈제 1kg(8무_슬라이스_3mm),12150,1kg,1,kg,2,https://www.foodspring.co.kr/goods/detail/924452
M01143,밴댕이,기타,기타,54,FALSE,FALSE,FALSE,,,밴댕이 디포리 1.5kg (사이즈 9-11),8560,1.5kg,1.5,kg,3.3,https://www.foodspring.co.kr/goods/detail/830298
M01153,메주콩,기타,주류,53,FALSE,FALSE,FALSE,,,삼아 베이크드빈스(메주콩/소/부대콩) 400g,1064,400g,400,g,1.25,https://www.foodspring.co.kr/goods/detail/536868
M01193,서리태콩,기타,기타,50,FALSE,FALSE,FALSE,,,"서리태콩,500g,실온,국산",5280,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/940783
M01203,초콜릿칩,기타,기타,49,FALSE,FALSE,FALSE,,,삼양사_초콜릿칩브라우니(판/무커팅)_30cm*20cm*4cm),17776,1.13kg,1.13,kg,1.8,https://www.foodspring.co.kr/goods/detail/680247
M01223,갈릭파우더,채소류,양념채소,48,FALSE,FALSE,FALSE,,,(우일푸드) 오토 마늘분 450g 마늘가루 갈릭파우더,4960,450g,450,g,1.05,https://www.foodspring.co.kr/goods/detail/878721
M01253,건더기스프,기타,기타,46,FALSE,FALSE,FALSE,,,건더기스프(오뚜기 250g),6696,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/504041
M01263,꼬지,기타,기타,45,FALSE,FALSE,FALSE,,,풍조 꼬지용 어묵 800g 꼬치 사각,2576,800g,800,g,2.5,https://www.foodspring.co.kr/goods/detail/367515
M01273,밥한,기타,기타,45,FALSE,FALSE,FALSE,,,따뜻한 밥한끼(따밥) 고시히카리 10kg (상등급),29520,10kg,10,kg,2.1,https://www.foodspring.co.kr/goods/detail/987059
M01283,젓갈,기타,기타,44,TRUE,FALSE,TRUE,,,용기/오징어젓갈(반찬단지/수입산) 1kg,10200,1kg,1,kg,2.4,https://www.foodspring.co.kr/goods/detail/563561
M01293,곤이,기타,기타,43,FALSE,FALSE,FALSE,,,곤이(러시아산) 900g 냉동,4560,900g,900,g,3.5,https://www.foodspring.co.kr/goods/detail/836956
M01303,건목이버섯,채소류,버섯,43,FALSE,FALSE,FALSE,,,건목이버섯(상품/중국산)30g내외,712,30g,30,g,6.5,https://www.foodspring.co.kr/goods/detail/781156
M01313,칠리파우더,채소류,양념채소,42,FALSE,FALSE,FALSE,,,칠리파우더(이슬 350g),9856,350g,350,g,3.5,https://www.foodspring.co.kr/goods/detail/504562
M01323,치자단무지,기타,기타,42,FALSE,FALSE,FALSE,,,치자단무지(압축슬라이스/일가집)1kg,4960,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/845754
M01363,초밥소스,기타,기타,40,FALSE,FALSE,FALSE,,,초밥소스 900ml/이엔,3000,900ml,900,ml,3.5,https://www.foodspring.co.kr/goods/detail/757658
M01383,쌀떡볶이떡,곡류·면,떡,39,FALSE,FALSE,FALSE,,,"쌀떡볶이떡,1Kg,동성식품,냉장",1808,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/647342
M01393,미니새,기타,기타,38,FALSE,FALSE,FALSE,,,미니새송이 1봉 (300g),960,1봉,1,봉,2.5,https://www.foodspring.co.kr/goods/detail/975916
M01413,무화과잼,기타,기타,37,FALSE,FALSE,FALSE,,,주에그 무화과잼 330g,5376,330g,330,g,2.5,https://www.foodspring.co.kr/goods/detail/536268
M01423,오가피,기타,기타,37,FALSE,FALSE,FALSE,,,오가피(국내산) 130g/장수농산,1680,130g,130,g,3.5,https://www.foodspring.co.kr/goods/detail/760764
M01443,대패삼겹살,,,36,FALSE,FALSE,FALSE,,,대패삼겹살 1kg,10880,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/730787
M01453,여주,기타,주류,35,TRUE,FALSE,TRUE,,,여주단무지(썬무),4000,2.6kg,2.6,kg,3.5,https://www.foodspring.co.kr/goods/detail/956618
M01463,꿀호떡,곡류·면,떡,35,TRUE,FALSE,TRUE,,,꿀호떡요요,1120,192g,192,g,3.5,https://www.foodspring.co.kr/goods/detail/654389
M01473,볶음고추,채소류,열매채소,35,FALSE,FALSE,FALSE,,,스윙칩 볶음고추장60g,1104,60g,60,g,2.5,https://www.foodspring.co.kr/goods/detail/682173
M01483,송편,기타,기타,35,FALSE,FALSE,FALSE,,,모시송편,7200,460g,460,g,2.5,https://www.foodspring.co.kr/goods/detail/659660
M01493,과일잼,기타,기타,34,FALSE,FALSE,FALSE,,,오뚜기 딸기잼 500g 1개 과일잼,7288,500g,500,g,1.5,https://www.foodspring.co.kr/goods/detail/497917
M01503,타코시즈닝,기타,기타,34,FALSE,FALSE,FALSE,,,살사리토 텍스멕스 타코시즈닝 80g,4160,80g,80,g,1.5,https://www.foodspring.co.kr/goods/detail/923030
M01513,헤이즐넛,기타,기타,34,FALSE,FALSE,FALSE,,,헤이즐넛 분태(튀르키예) 150g,5600,150g,150,g,3.5,https://www.foodspring.co.kr/goods/detail/749472
M01533,사리면,곡류·면,면류,33,FALSE,FALSE,FALSE,,,한일 본고장면200g / 우동면 사리면 실온보관 면류,440,200g,200,g,6.05,https://www.foodspring.co.kr/goods/detail/431724
M01543,밀떡볶이,곡류·면,떡,33,FALSE,FALSE,FALSE,,,밀떡볶이(면사랑),1920,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/547303
M01583,푸주,기타,주류,32,FALSE,FALSE,FALSE,,,푸주 건두부면 163g,1912,163g,163,g,3.5,https://www.foodspring.co.kr/goods/detail/772827
M01593,박력,기타,기타,32,TRUE,FALSE,TRUE,,,"박력밀가루(CJ,실온)",1952,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/694566
M01603,소꼬리,기타,기타,31,FALSE,FALSE,FALSE,,,삶은 소꼬리(국물 포함) 3kg,60976,3kg,3,kg,2.5,https://www.foodspring.co.kr/goods/detail/891631
M01623,발사믹비네거,기타,기타,31,FALSE,FALSE,FALSE,,,발사믹비네거(이탈리멘티/VARVELLO/이태리산)3L,20240,3L,3,L,3.05,https://www.foodspring.co.kr/goods/detail/964966
M01633,말차파우더,채소류,양념채소,31,FALSE,FALSE,FALSE,,,포모나 제주봄빛말차파우더 500g,7568,500g,500,g,1.5,https://www.foodspring.co.kr/goods/detail/783054
M01643,아구,기타,기타,31,FALSE,FALSE,FALSE,,,아구/7미/10kg/중국산,30800,7미,7,미,2.5,https://www.foodspring.co.kr/goods/detail/588557
M01653,믹서기,기타,기타,30,FALSE,FALSE,FALSE,,,럭셀핸드믹서기-2003A,78560,1EA,1,EA,1.5,https://www.foodspring.co.kr/goods/detail/784354
M01673,생이스트,기타,기타,30,FALSE,FALSE,FALSE,,,제니코 생이스트 500g (중국산),2080,500g,500,g,2.5,https://www.foodspring.co.kr/goods/detail/784096
M01693,무뼈닭발,육류·계란,닭고기,29,FALSE,FALSE,FALSE,,,무뼈닭발 냉동 200g,3040,200g,200,g,5.5,https://www.foodspring.co.kr/goods/detail/948726
M01703,포도주스,과일·견과,과일,29,FALSE,TRUE,TRUE,과일류,,포도주스100(델몬트 1.5L),4592,1.5L,1.5,L,3.5,https://www.foodspring.co.kr/goods/detail/802449
M01723,홀스래디쉬,기타,기타,29,FALSE,FALSE,FALSE,,,홀스래디쉬(오뚜기/250g)EA,3216,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/966882
M01733,마라샹궈소스,기타,기타,28,FALSE,FALSE,FALSE,,,마라샹궈소스 110g/하이디라오,1552,110g,110,g,3.5,https://www.foodspring.co.kr/goods/detail/833847
M01743,2배식초,,,28,FALSE,FALSE,FALSE,,,오뚜기 2배양조식초1.8L / 발효식초 새콤한 2배식초,2600,1.8L,1.8,L,1,https://www.foodspring.co.kr/goods/detail/83368
M01763,배주스,과일·견과,과일,28,FALSE,FALSE,FALSE,,,"배주스, 240ml, 경북능금,실온",664,240ml,240,ml,3.5,https://www.foodspring.co.kr/goods/detail/694605
M01783,현미찹쌀,곡류·면,쌀,27,FALSE,TRUE,TRUE,식량작물,,현미찹쌀(일반 1Kg/EA)/국내산,3938,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/387529
M01813,크런치,기타,기타,27,TRUE,FALSE,TRUE,,,크런치메이트 나쵸 토틸라칩 453g,3600,453g,453,g,3.5,https://www.foodspring.co.kr/goods/detail/452299
M01843,초코파우더,채소류,양념채소,26,FALSE,FALSE,FALSE,,,흥국 초코파우더 1kg,8560,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/549349
M01853,선드라이토마토,채소류,열매채소,26,FALSE,TRUE,TRUE,채소류,,"냉동세미선드라이토마토(구르메,냉동,터키)",15896,1Kg,1,Kg,1.4,https://www.foodspring.co.kr/goods/detail/695354
M01913,땅두릅,기타,기타,25,FALSE,FALSE,FALSE,,,땅두릅 500g,7176,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/811488
M02053,키친타월,기타,기타,22,TRUE,FALSE,TRUE,,,파트너 키친타월,19200,1BOX,1,BOX,1.5,https://www.foodspring.co.kr/goods/detail/391062
M02063,유산지,양념·기름,기름,22,FALSE,FALSE,FALSE,,,28g 유산지 식품포장지 기름종이 50x38 200매,5600,28g,28,g,7.05,https://www.foodspring.co.kr/goods/detail/612048
M02073,코코넛파우더,채소류,양념채소,22,FALSE,FALSE,FALSE,,,코코넛파우더(청은)400g,4776,400g,400,g,3.5,https://www.foodspring.co.kr/goods/detail/965566
M02083,백진미채,기타,기타,22,FALSE,FALSE,FALSE,,,백진미채 400g 국내가공,10400,400g,400,g,3.5,https://www.foodspring.co.kr/goods/detail/166373
M02093,화유,양념·기름,기름,22,FALSE,FALSE,FALSE,,,업소용 라드유 중화유 13kg 돼지기름 프로쉐프 식용유,38800,13kg,13,kg,6,https://www.foodspring.co.kr/goods/detail/621150
M02103,청매실,양념·기름,식초·발효,21,FALSE,FALSE,FALSE,,,청매실절임 1kg,12320,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/554462
M02123,파인애플주스,채소류,양념채소,21,FALSE,TRUE,TRUE,과일류,,파인애플주스(DOLE)1L,3432,1L,1,L,3.5,https://www.foodspring.co.kr/goods/detail/811589
M02163,밀키스,기타,기타,20,FALSE,FALSE,FALSE,,,밀키스250ml,600,250ml,250,ml,3.5,https://www.foodspring.co.kr/goods/detail/682581
M02193,다진토마토,채소류,열매채소,20,FALSE,TRUE,TRUE,채소류,,파인리찹(무띠/다진토마토/삼양사/이태리)2.5kg,9904,2.5kg,2.5,kg,1.15,https://www.foodspring.co.kr/goods/detail/964929
M02213,사과쨈,과일·견과,과일,20,FALSE,TRUE,TRUE,과일류,,사과쨈(3kg)(우림),9888,3kg,3,kg,3.5,https://www.foodspring.co.kr/goods/detail/811602
M02243,염장해파리,채소류,양념채소,19,FALSE,FALSE,FALSE,,,염장해파리/4kg/태국산,19600,4kg,4,kg,3.5,https://www.foodspring.co.kr/goods/detail/588517
M02283,찹쌀누룽지,곡류·면,쌀,19,FALSE,TRUE,TRUE,식량작물,,찹쌀누룽지(중국산)(화풍)284g,2720,284g,284,g,3.5,https://www.foodspring.co.kr/goods/detail/811348
