ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized,상품명,가격,단위,단위_수치,단위_문자,score,url
M02947,믹스견과류,기타,기타,13,False,False,False,,,믹스견과류,완3,믹스견과류,견과믹스 1kg 믹스너트 견과류,10143,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/366936
M02978,사각라이스페이퍼,기타,기타,13,False,False,False,,,사각라이스페이퍼,완8,,몬 뉴월남쌈 사각 라이스페이퍼 16cm 300g (상온),2176,300g,300.0,g,0.95,https://www.foodspring.co.kr/goods/detail/676825
M03071,애고추,채소류,열매채소,12,False,False,False,,,애고추,완4,,신선애 고추잎무침 1kg,4928,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/746833
M03116,밥햇,기타,기타,12,False,False,False,,,밥햇,완2,,시아스 백미밥 210g X 24개 즉석밥 햇반 haccp 우리쌀로 갓지은듯한,20800,210g,210.0,g,0.4,https://www.foodspring.co.kr/goods/detail/82735
M03173,돼지고기앞다리살,,,12,False,True,True,,,돼지고기앞다리살,완6,,돼지(제육/불고기/앞다리살/국내산/냉동)1kg,8328,1kg,1.0,kg,1.25,https://www.foodspring.co.kr/goods/detail/845216
M03316,치킨살,기타,기타,11,False,False,False,,,치킨살,완2,,에쓰푸드 훈제치킨가슴살 500g,6672,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/937173
M03343,얼린수박,기타,기타,11,False,True,True,채소류,,얼린수박,완6,,국산 얼린 수박 1KG/EA,5040,1KG,1.0,KG,1.5,https://www.foodspring.co.kr/goods/detail/946489
M03436,멸치젓갈,,,10,False,False,False,,,멸치젓갈,완2,,사조오양 멸치액젓 9kg 김장젓갈,11600,9kg,9.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/928134
M03455,오색떡,곡류·면,떡,10,False,False,False,,,오색떡,완7,오색떡,오색 모양 떡국떡 1kg 별모양 하트모양,4160,1kg,1.0,kg,1.4,https://www.foodspring.co.kr/goods/detail/725137
M03472,홀그레인소스,기타,기타,10,False,False,False,,,홀그레인소스,완5,홀그레인소스,홀그레인머스타드소스(오뚜기/1.1kg)ea,8192,1.1kg,1.1,kg,1.35,https://www.foodspring.co.kr/goods/detail/966708
M03567,노두유,양념·기름,기름,10,False,False,False,,,노두유,완3,노두유,노두유 이금기 500G,3568,500G,500.0,G,3.5,https://www.foodspring.co.kr/goods/detail/515032
M03604,다진마늘,,,10,False,False,False,,,다진마늘,완1,,다진마늘 간마늘/국내산 100g,720,100g,100.0,g,3.5,https://www.foodspring.co.kr/goods/detail/589701
M03640,양파중,,,10,False,True,True,,,양파중,완10,,양파(1Kg/EA)/중국산,1583,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/499991
M03856,전복중,기타,기타,9,False,True,True,수산물,,전복중,완2,,완도 활전복 1kg 국산 전복 18미 (중) 완도산 전복,27920,1kg,1.0,kg,0.95,https://www.foodspring.co.kr/goods/detail/850727
M04004,돈까스용등심,기타,기타,9,False,False,False,축산물,,등심,완1,,왕등심돈까스(지푸드 250g x5입) 업소용 냉동 일식 등심 돈까스,21632,250g,250.0,g,0.65,https://www.foodspring.co.kr/goods/detail/792177
M04019,피클스파이스,채소류,양념채소,9,False,False,False,,,피클스파이스,완9,,화미 피클링스파이스 90g,2224,90g,90.0,g,1.5,https://www.foodspring.co.kr/goods/detail/945479
M04222,넛맥파우더,채소류,양념채소,8,False,False,False,,,넛맥파우더,완5,넛맥파우더,ISFI 넛맥 파우더 50G,6672,50G,50.0,G,1.5,https://www.foodspring.co.kr/goods/detail/540938
M04391,다시팩육수,양념·기름,액젓·국물조미료,8,False,False,False,,,다시팩육수,완4,,마루사야 간사이풍 다시팩 250g - 일본 가쓰오 다시 육수 팩,19200,250g,250.0,g,2.75,https://www.foodspring.co.kr/goods/detail/800112
M04394,엿기름,기타,기타,8,False,False,False,,,엿기름,완1,,엿기름,2000,400g,400.0,g,3.5,https://www.foodspring.co.kr/goods/detail/602924
M04497,발사믹그레이즈,기타,기타,7,False,False,False,,,발사믹그레이즈,완3,발사믹그레이즈,카란디니 발사믹크림(그레이즈) 500ml,7200,500ml,500.0,ml,1.4,https://www.foodspring.co.kr/goods/detail/948181
M04524,깍두기,기타,기타,7,False,False,False,,,깍두기,완1,,깍두기김치(이화/숙성/국산)1kg,2400,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/963753
M04592,파르팔레면,채소류,양념채소,7,False,False,False,,,파르팔레면,완5,파르팔레면,파르팔레 85번(디벨라 500g) 업소용 파스타면 파르팔페,4072,500g,500.0,g,0.9,https://www.foodspring.co.kr/goods/detail/458345
M04694,피스타치오,기타,기타,7,False,False,False,,,피스타치오,완1,,피스타치오파우더(파피루/1kg)EA,9616,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/967059
M04727,빨강색소,기타,기타,7,False,False,False,,,빨강색소,완3,빨강색소,빨강분말색소(천우 30g),2336,30g,30.0,g,1.5,https://www.foodspring.co.kr/goods/detail/503970
M04901,손질동태,기타,기타,7,False,False,False,,,손질동태,완4,,특A급 손질 동태포 명태포 슬라이스 10kg 명태손포 국내작업,62400,10kg,10.0,kg,0.8,https://www.foodspring.co.kr/goods/detail/765734
M05164,일반쌀,곡류·면,쌀,6,False,False,False,,,일반쌀,완1,,흑미(일반 4kg) 검은쌀 잡곡,35336,4kg,4.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/457803
M05294,비름나물,채소류,잎채소,6,False,False,False,,,비름나물,완1,,비름나물 국내산 1kg 비듬나물 반찬,2872,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/794203
M05322,링귀니파스타,채소류,양념채소,6,False,False,False,,,링귀니파스타,완5,링귀니파스타,링귀니 500G 파스타비노,960,500G,500.0,G,1.5,https://www.foodspring.co.kr/goods/detail/548091
M05590,재료밥,기타,기타,6,False,False,False,,,재료밥,완10,,메밀묵가루(맷돌표 500g) 식자재 요리재료 한식재료 메밀가루 묵가루 묵만들기 묵밥재료 묵사발재료,11736,500g,500.0,g,-0.2,https://www.foodspring.co.kr/goods/detail/720348
M05614,떡볶이,곡류·면,떡,6,False,False,False,,,떡볶이,완1,,떡볶이(2kg)(창희),3040,2kg,2.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/811412
M05656,작은건고추,채소류,열매채소,6,False,True,True,채소류,,작은건고추,완2,,월남통고추(동성 베트남 작은것 1K) 통고추 베트남고추 건고추 마른고추 식자재 업소용 식당 대량구매 김치재료,21832,1개,1.0,개,-1.5,https://www.foodspring.co.kr/goods/detail/720531
M05763,쌀국수건면,곡류·면,면류,5,False,False,False,,,쌀국수건면,완6,,쌀국수 라이스 스틱 1mm 400g 타이누들 건면 국수 업소용,3096,400g,400.0,g,2.8,https://www.foodspring.co.kr/goods/detail/458152
M05971,한약재삼계탕용,기타,기타,5,False,False,False,,,한약재삼계탕용,완4,,황기(한진 500g) 한약재 보양식재료 삼계탕재료 백숙재료 약재 건황기 업소용 식당 한식당,11592,500g,500.0,g,0.0,https://www.foodspring.co.kr/goods/detail/19813
M06124,현미쌀,곡류·면,쌀,5,False,False,False,,,현미쌀,완1,,현미쌀(일반/국산)1kg,4400,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/781119
M06146,선식가루,곡류·면,밀가루·전분,5,False,False,False,,,선식가루,완2,,식자재왕 12곡 자연선식 미숫가루 1KG,3120,1KG,1.0,KG,1.4,https://www.foodspring.co.kr/goods/detail/826765
M06208,건베리,기타,기타,5,False,False,False,,,건베리,완8,,건크랜베리 500g/두리식품,4480,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/760844
M06349,곤약밥,기타,기타,5,False,False,False,,,곤약밥,완9,,아임웰 곤약잡곡무청시래기표고버섯솥밥(200g/EA),1598,200g,200.0,g,1.1,https://www.foodspring.co.kr/goods/detail/870063
M06356,호박중,채소류,열매채소,5,False,True,True,채소류,,호박중,완2,,냉동애호박(반달 1Kg/EA)/중국산,2918,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/500433
M06404,로즈마리,기타,기타,5,False,False,False,,,로즈마리,완1,,"로즈마리 10g (허브,팩,국내산)",700,10g,10.0,g,3.5,https://www.foodspring.co.kr/goods/detail/424130
M06509,펜네파스타면,채소류,양념채소,5,False,False,False,,,펜네파스타면,완9,,데체코 펜네(#41/파스타면)1kg,6792,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/563812
M06534,폰타나스프,기타,기타,5,False,False,False,,,폰타,완1,,"폰타나라치오로마노치즈브로콜리스프,1Kg, 실온",15776,1Kg,1.0,Kg,1.25,https://www.foodspring.co.kr/goods/detail/695936
M06598,가지중,기타,기타,4,False,True,True,,,가지중,완8,,냉동증숙가지(1Kg/EA)/중국산,3683,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/499580
M06684,매실액,기타,기타,4,False,False,False,,,매실액,완1,,매실액기스(청솔/1.5L)ea,7304,1.5L,1.5,L,3.5,https://www.foodspring.co.kr/goods/detail/966576
M06800,오트우유,유제품,우유·크림,4,False,True,True,,,오트우유,완10,,오트사이드 바리스타 1L(귀리우유),3560,1L,1.0,L,2.5,https://www.foodspring.co.kr/goods/detail/517112
M06833,새우젓육젓,,,4,False,True,True,,,새우젓육젓,완6,,국산 새우젓 신안목포 추젓 육젓 오젓 김장용 10kg,49200,10kg,10.0,kg,1.05,https://www.foodspring.co.kr/goods/detail/463479
M07024,피쉬소스,,,4,False,True,True,,,피쉬소스,완1,,"피쉬소스,295ml(병),몬유통,실온",2984,295ml,295.0,ml,3.5,https://www.foodspring.co.kr/goods/detail/694098
M07070,돈까스고기,기타,기타,4,False,False,False,,,돈까스고기,완10,,국내산 돈등심 돈까스(120g)돼지고기 칼집,44000,120g,120.0,g,1.3,https://www.foodspring.co.kr/goods/detail/506833
M07096,낙지중,어패류,두족류,4,False,False,False,,,낙지중,완2,,통낙지 5~6마리(중국산),9200,850g,850.0,g,1.5,https://www.foodspring.co.kr/goods/detail/629224
M07158,생치즈,,,4,False,False,False,,,생치즈,완8,,소렌티나 생모짜렐라 카우치즈 125g,3400,125g,125.0,g,1.5,https://www.foodspring.co.kr/goods/detail/810991
M07204,튀김가루,,,4,False,False,False,,,튀김가루,완1,,튀김가루(곰표),1360,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/921650
M07367,토마토스프,채소류,열매채소,4,False,True,True,,,토마토스프,완3,토마토스프,새콤달콤 토마토 잼 270g 과일 디저트 브런치 쨈 스프레드,9712,270g,270.0,g,0.85,https://www.foodspring.co.kr/goods/detail/608392
M07392,디벨라토마토퓨레,채소류,열매채소,4,False,True,True,,,디벨라토마토퓨레,완5,디벨라토마토퓨레,디벨라 토마토퓨레 680g,2960,680g,680.0,g,1.5,https://www.foodspring.co.kr/goods/detail/678448
M07558,무동치미,,,4,False,False,False,,,무동치미,완8,,직접 재배한 무로 만든 국내산 자색 동치미 4kg,9520,4kg,4.0,kg,1.15,https://www.foodspring.co.kr/goods/detail/929415
M07746,올리브,기타,기타,4,False,False,False,,,올리브,완2,,블랙 올리브 홀 405g,2000,405g,405.0,g,2.5,https://www.foodspring.co.kr/goods/detail/627081
M07785,보리국수,곡류·면,면류,4,False,True,True,,,보리국수,완7,보리국수,"국산 늘보리로 만든 납작보리면 500g/칼국수,짜장면, 파스타용",6320,500g,500.0,g,2.75,https://www.foodspring.co.kr/goods/detail/310658
M07901,떡볶이떡한,곡류·면,떡,4,False,False,False,,,떡볶이떡한,완4,,식자재왕 밀떡볶이떡 쫀득한 직각 진공 2KG,3920,2KG,2.0,KG,1.3,https://www.foodspring.co.kr/goods/detail/826359
M07985,사과소스,과일·견과,과일,4,False,True,True,,,사과소스,완7,사과소스,사과/소스용 1kg,7560,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/564440
M08014,야채,기타,기타,4,False,False,False,,,야채,완1,,부산갈매기 야채관상천 어묵 (사각 어묵) 2.8kg,6312,2.8kg,2.8,kg,2.1,https://www.foodspring.co.kr/goods/detail/563668
M08058,밑육수,,,4,False,False,False,,,밑육수,완8,,밑국물디포리육수(면사랑)1.8L,8240,1.8L,1.8,L,1.5,https://www.foodspring.co.kr/goods/detail/619948
M08169,무청시레기,양념·기름,식초·발효,4,False,False,False,,,무청시레기,완9,,제주도 직송 건시래기 10kg 기계 건조 무청시래기 무청 무우청 말린 건시레기,126000,10kg,10.0,kg,-0.65,https://www.foodspring.co.kr/goods/detail/925482
M08184,발사믹드레싱소스,,,4,False,False,False,,,발사믹드레싱소스,완1,,발사믹드레싱(소스공방)2kg,9520,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/846218
M08247,무염,유제품,버터,4,False,False,False,,,무염,완3,무염,무염버터(씨21/브리델/200G/프랑스/냉장)EA,5080,200G,200.0,G,8.15,https://www.foodspring.co.kr/goods/detail/967637
M08342,삼계탕닭,육류·계란,닭고기,3,False,False,False,,,삼계탕닭,완5,삼계탕닭,하우촌 삼계탕 1kg 닭한마리 보양식,9520,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/654181
M08484,유자액기스,양념·기름,기름,3,False,False,False,,,유자액기스,완1,,참다음 유자청 액기스 1.5L,9936,1.5L,1.5,L,1.5,https://www.foodspring.co.kr/goods/detail/792704
M08731,오꼬노미야키소스,,,3,False,False,False,,,오꼬노미야키소스,완4,,오꼬노미소스(이엔 1.8L)X6 오코노미야키 소스 야키소바 타코야키 일본 일식재료 식자재 업소용 이자카야,60992,1.8L,1.8,L,-0.4,https://www.foodspring.co.kr/goods/detail/21308
M08800,쌀엿조청,,,3,False,False,False,,,쌀엿조청,완10,,오뚜기 옛날 쌀엿 조청 1.2kg,4800,1.2kg,1.2,kg,1.5,https://www.foodspring.co.kr/goods/detail/947074
M08887,또띠아피자,기타,기타,3,False,False,False,,,또띠아피자,완3,또띠아피자,삼립 밀또띠아 10호 744g 냉동 피자도우,2920,10호,10.0,호,0.3,https://www.foodspring.co.kr/goods/detail/936458
M09028,푸실리파스타면,채소류,양념채소,3,False,False,False,,,푸실리파스타면,완8,,그라노로 푸실리 스피라리 그란디 파스타면 500g,2240,500g,500.0,g,1.15,https://www.foodspring.co.kr/goods/detail/881329
M09029,영양효,기타,기타,3,False,False,False,,,영양효,완9,,국산맥주효모환 120g 맥주효모환 맥주효모 효모환 건강환 탈모 모발건강 영양보충 국산효모 건강식품 업소용,11664,120g,120.0,g,-0.4,https://www.foodspring.co.kr/goods/detail/801802
M09077,육수다시물,,,3,False,False,False,,,육수다시물,완3,육수다시물,멸치육수(청우 더 진한 만능 PET 1kg) 업소용 멸치다시 국물 엑기스,8024,1kg,1.0,kg,0.5,https://www.foodspring.co.kr/goods/detail/791763
M09101,오만둥이미더덕,기타,기타,3,False,False,False,,,오만둥이미더덕,완4,,국산 냉동 오만둥이 미더덕 1kg 10팩,23200,1kg,1.0,kg,1.4,https://www.foodspring.co.kr/goods/detail/953279
M09203,귀리잡곡밥,기타,기타,3,False,True,True,,,귀리잡곡밥,완6,,산담들담 귀리 1kg 오트밀 잡곡 곡물 식자재 건강식품 잡곡밥 농산물 업소용 슈퍼푸드,8624,1kg,1.0,kg,0.15,https://www.foodspring.co.kr/goods/detail/389227
M09235,장국국수,,,3,False,False,False,,,장국국수,완7,장국국수,대상 베스트코 메밀장국 2.1kg 소바 메밀국수 우동,8800,2.1kg,2.1,kg,1.05,https://www.foodspring.co.kr/goods/detail/464961
M09324,버터치킨커리,,,3,False,False,False,,,버터치킨커리,완1,,키친오브인디아 버터치킨커리페이스트(6개번들 100g/EA),8595,6개,6.0,개,-0.1,https://www.foodspring.co.kr/goods/detail/872854
M09343,냉면육수동치미맛,양념·기름,액젓·국물조미료,3,False,False,False,,,냉면육수동치미맛,완6,,면사랑 냉면육수 동치미맛 5kg,3480,5kg,5.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/881043
M09431,단촛물소스,기타,물·음료,3,False,False,False,,,단촛물소스,완4,,초밥 배합초 단촛물 초데리 소스 260g 20개 주비푸드,49440,260g,260.0,g,0.95,https://www.foodspring.co.kr/goods/detail/627707
M09529,완숙토마토,,,3,False,True,True,,,완숙토마토,완9,,완숙토마토 450g(3입),2312,450g,450.0,g,3.5,https://www.foodspring.co.kr/goods/detail/794477
M09571,게살홍게살,기타,기타,3,False,False,False,,,게살홍게살,완4,,붉은대게살 홍게살 혼합살 1kg(실중량700g) 3단 모듬살,11920,1kg,1.0,kg,0.85,https://www.foodspring.co.kr/goods/detail/714396
M09711,깐홍합,기타,기타,3,False,True,True,,,깐홍합,완4,,냉동 깐 홍합살 200g 10팩 탈각 손질 자숙,12000,200g,200.0,g,1.2,https://www.foodspring.co.kr/goods/detail/987252
M09835,할라피뇨소스,,,3,False,False,False,,,할라피뇨소스,완7,할라피뇨소스,주비푸드 할라피뇨랠리쉬소스(40g/EA),25410,40g,40.0,g,1.4,https://www.foodspring.co.kr/goods/detail/956096
M10090,알탕밀키트,기타,기타,3,False,False,False,,,알탕밀키트,완10,,해물알탕 700g *면세밀키트 술안주 캠핑 간편식,7520,700g,700.0,g,1.15,https://www.foodspring.co.kr/goods/detail/398536
M10169,리가,기타,기타,3,False,False,False,,,리가,완9,,디벨라 리가토니(500g/EA),2235,500g,500.0,g,2.5,https://www.foodspring.co.kr/goods/detail/401470
M10178,6호닭,육류·계란,닭고기,3,False,False,False,,,6호닭,완8,,후라이드치킨(마니커 6호12각 600g) 후라이드 치킨 업소용 냉동 간편 튀김 치맥 안주 호프집 배달 닭튀김,14272,6호,6.0,호,0.5,https://www.foodspring.co.kr/goods/detail/726733
M10352,땅콩견과류,기타,기타,3,False,True,True,,,땅콩견과류,완5,땅콩견과류,"★무료배송/재구매↑★ 땅콩 300g * 5 / 개별 지퍼백포장 / 견과, 인기견과, 견과류",3504,300g,300.0,g,0.0,https://www.foodspring.co.kr/goods/detail/979134
M10580,엔초비,기타,기타,3,False,False,False,,,엔초비,완10,,리졸리 엔초비 720g (상온),21492,720g,720.0,g,2.5,https://www.foodspring.co.kr/goods/detail/678676
M10679,피조,기타,기타,3,False,False,False,,,피조,완9,,초밥용 피조개살 10g 10미,6080,10g,10.0,g,2.5,https://www.foodspring.co.kr/goods/detail/970800
M10744,고운소금,,,2,False,False,False,,,고운소금,완1,,신송 깨끗하고 고운 꽃소금 1KG,1568,1KG,1.0,KG,1.5,https://www.foodspring.co.kr/goods/detail/905911
M10904,홍초블루베리,,,2,False,True,True,,,홍초블루베리,완1,,"홍초V+블루베리블라썸(대상,실온)",7736,900ml,900.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/695287
M11019,데코용야채,기타,기타,2,False,False,False,,,데코용야채,완9,,감자파칼(삼덕) 삼덕칼 야채칼 데코칼 주방용품 업소용칼 가정용칼 식당용품 조리도구 야채손질,5392,1개,1.0,개,-1.0,https://www.foodspring.co.kr/goods/detail/69032
M11055,부대찌,,,2,False,False,False,,,부대찌,완7,부대찌,썬큐 베이크드빈스 420g 간식용 부대찌게콩,1520,420g,420.0,g,1.3,https://www.foodspring.co.kr/goods/detail/707839
M11155,데리야끼소스장어,기타,기타,2,False,False,False,,,데리야끼소스장어,완7,데리야끼소스장어,이엔푸드 데리야끼 소스 2.1L X6 액상 닭갈비 장어 업소용,49072,2.1L,2.1,L,0.8,https://www.foodspring.co.kr/goods/detail/735042
M11234,사케,기타,기타,2,False,False,False,,,사케,완1,,(소량인쇄가능)인생술잔 커플술잔 사케 이자카야 소주잔,1440,45ml,45.0,ml,1.05,https://www.foodspring.co.kr/goods/detail/929587
M11322,휘핑크림무가당,,,2,False,False,False,,,휘핑크림무가당,완5,휘핑크림무가당,밀락 휘핑크림(식물성/무가당) 1L,3680,1L,1.0,L,1.5,https://www.foodspring.co.kr/goods/detail/937981
M11357,우리밀백밀가루,,,2,False,False,False,,,우리밀백밀가루,완3,우리밀백밀가루,우리밀농협 백밀가루(우리밀 1Kg/EA),3645,1Kg,1.0,Kg,1.4,https://www.foodspring.co.kr/goods/detail/400492
M11831,다크,,,2,False,False,False,,,다크,완4,,몰티져스 다크 37G 마즈,1496,37G,37.0,G,2.5,https://www.foodspring.co.kr/goods/detail/548131
M11926,바질페스토,기타,기타,2,False,False,False,,,바질페스토,완2,,바질페스토 180g/롱고바디,3696,180g,180.0,g,3.5,https://www.foodspring.co.kr/goods/detail/886082
M12042,김무침,어패류,해조류,2,False,False,False,,,김무침,완5,김무침,건파래 김무침 돌자반 남해안 마른반찬 250g,11512,250g,250.0,g,2.25,https://www.foodspring.co.kr/goods/detail/877417
M12054,떡꿀떡,곡류·면,떡,2,False,False,False,,,떡꿀떡,완1,,삼색 꿀떡 꿀 송편 1kg 떡,3416,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/943437
M12174,콩나물,,,2,False,True,True,,,콩나물,완1,,콩나물(세척 250g/EA),503,250g,250.0,g,3.5,https://www.foodspring.co.kr/goods/detail/501382
M12178,오리생고기,기타,기타,2,False,False,False,,,오리생고기,완8,,청림 오리 생육 토막 약1.8kg 업소용 식자재 오리고기,18272,1.8kg,1.8,kg,0.95,https://www.foodspring.co.kr/goods/detail/465098
M12468,라면한,,,2,False,False,False,,,라면한,완8,,오징어짬뽕(컵 농심 67gx30) 컵라면 라면 얼큰한라면 업소용 식자재 간편식 휴게소 pc방,34736,67g,67.0,g,-0.05,https://www.foodspring.co.kr/goods/detail/54194
M12502,육수사골곰탕,양념·기름,액젓·국물조미료,2,False,False,False,,,육수사골곰탕,완5,육수사골곰탕,곰탕엑기스 우골농축액 1kg 국내산 곰탕육수 곰탕농축액 사골곰탕육수,12400,1kg,1.0,kg,0.65,https://www.foodspring.co.kr/goods/detail/82195
M12534,레드피망,기타,기타,2,False,True,True,,,레드피망,완1,,리스토리스 스윗앤사워 레드 페퍼드롭 793g 미니 물방울 피망,23600,793g,793.0,g,0.8,https://www.foodspring.co.kr/goods/detail/793761
M12580,수제소스,,,2,False,False,False,,,수제소스,완10,,참소당 수제양식돈까스소스1.8L / 프리미엄 돈가스소스,8400,1.8L,1.8,L,1.0,https://www.foodspring.co.kr/goods/detail/80757
M13195,표고버섯가루,,,2,False,True,True,,,표고버섯가루,완7,표고버섯가루,표고버섯가루 600g 경동시장,13840,600g,600.0,g,3.5,https://www.foodspring.co.kr/goods/detail/449872
M13262,마리브리자드피치시럽,기타,기타,2,False,False,False,,,피치시럽,완5,마리브리자드피치시럽,마리브리자드 피치시럽 700ml,12000,700ml,700.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/529369
M13459,게맛살크래미,,,2,False,False,False,,,게맛살크래미,완9,,크랩맛살 900g 국내제조 게살 맛살 크래미,4396,900g,900.0,g,1.3,https://www.foodspring.co.kr/goods/detail/878616
M13498,우스터소스돈까스소스,,,2,False,False,False,,,우스터소스돈까스소스,완8,,우스타소스(레벤1.8L) 우스터소스 양식소스 스테이크소스 돈까스소스 업소용 식당 레스토랑 레벤우스타소스 소스,8328,1.8L,1.8,L,-0.5,https://www.foodspring.co.kr/goods/detail/19993
M13685,청어알씨앗젓갈,양념·기름,식초·발효,2,False,False,False,,,청어알씨앗젓갈,완7,청어알씨앗젓갈,[선호] 국내제조 청어알 씨앗젓갈 5kg,50400,5kg,5.0,kg,1.4,https://www.foodspring.co.kr/goods/detail/871900
M13859,둥근호박조선호박,채소류,열매채소,2,False,True,True,,,둥근호박조선호박,완9,,둥근호박 풋호박 조선호박 2개,3360,2개,2.0,개,0.5,https://www.foodspring.co.kr/goods/detail/986061
M13894,구기자,기타,기타,2,False,False,False,,,구기자,완1,,구기자(500g/EA)/중국산,8055,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/501509
M14001,숏파스타면,채소류,양념채소,2,False,False,False,,,숏파스타면,완4,,펜네 27번(디벨라 500g) 업소용 숏 파스타면 스파게티면,2928,500g,500.0,g,0.85,https://www.foodspring.co.kr/goods/detail/458354
M14096,꽃소금,,,2,False,False,False,,,꽃소금,완2,,꽃소금 1kg,1080,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/390814
M14179,육수용약재,,,2,False,False,False,,,육수용약재,완9,,"싱그린FS 국내산 생닭 성계 노계 10kg 닭발 육수용,약재용 냉동",34400,10kg,10.0,kg,0.65,https://www.foodspring.co.kr/goods/detail/780326
M14357,기꼬망,,,2,False,False,False,,,기꼬망,완3,기꼬망,기꼬망 일식간장 1.8L,7360,1.8L,1.8,L,3.5,https://www.foodspring.co.kr/goods/detail/836276
M14379,흑임자,,,2,False,False,False,,,흑임자,완9,,흑임자베이스(아임요/상온/1kg)ea,11680,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/966764
M14384,미트파스타소스,,,2,False,False,False,,,미트파스타소스,완1,,삼립하인즈 미트칠리 파스타소스 350g,3520,350g,350.0,g,1.45,https://www.foodspring.co.kr/goods/detail/921813
