ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized,상품명,가격,단위,단위_수치,단위_문자,score,url
M03358,치킨스톡육수,양념·기름,액젓·국물조미료,11,False,False,False,,,치킨스톡육수,완8,,크노르 치킨스탁 치킨스톡 (분말) 1kg 닭육수 국물조미료 치킨파우더,10000,1kg,1.0,kg,1.6,https://www.foodspring.co.kr/goods/detail/459517
M03370,매운맛카레가루,곡류·면,밀가루·전분,11,False,False,False,,,매운맛카레가루,완10,,오뚜기 카레 (매운맛/카레가루) 1kg,5840,1kg,1.0,kg,1.45,https://www.foodspring.co.kr/goods/detail/541626
M03427,휘핑크림생크림,유제품,우유·크림,11,False,False,False,,,휘핑크림생크림,완3,휘핑크림생크림,DB 휘핑크림 1kg 업소용 생크림,6968,1kg,1.0,kg,2.5,https://www.foodspring.co.kr/goods/detail/652590
M03574,피스타치오분태,기타,기타,10,False,False,False,,,피스타치오분태,완1,,피스타치오 분태 150g,20176,150g,150.0,g,1.5,https://www.foodspring.co.kr/goods/detail/749275
M03630,미향맛술,기타,기타,10,False,False,False,,,미향맛술,완10,,오뚜기 미향 900ml 다용도 맛술,2926,900ml,900.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/364922
M03706,오리엔탈소스,,,10,False,False,False,,,오리엔탈소스,완2,,오리엔탈소스 2kg 캐드 소스텍,8400,2kg,2.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/819188
M03834,호박,채소류,열매채소,9,False,True,True,채소류,,호박,완1,,호박 퓨레 2kg 냉동,9926,2kg,2.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/449588
M04153,육우양지,기타,기타,8,False,False,False,축산물,,육우양지,완6,,"육우,1Kg,양지,3등급,냉장,통덩어리,국산,밀봉/진공포장 아님",41112,1Kg,1.0,Kg,0.75,https://www.foodspring.co.kr/goods/detail/693733
M04202,메밀생면,곡류·면,면류,8,False,True,True,식량작물,,메밀생면,완5,메밀생면,천일식품 사누끼메밀면 250g x5입 1.25k 메밀국수 냉메밀 면요리 생면 업소용 식당 일식 간편식 면류,8544,250g,250.0,g,4.55,https://www.foodspring.co.kr/goods/detail/16851
M04360,요리에센스연두순,기타,기타,8,False,False,False,,,요리에센스연두순,완10,,샘표 요리에센스 연두 순 500ml,5392,500ml,500.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/565109
M04389,코인육수사골맛,양념·기름,액젓·국물조미료,8,False,False,False,,,코인육수사골맛,완9,,영월농협 동강마루 코인육수 한알로 사골맛60g(3g*20),5280,60g,60.0,g,0.9,https://www.foodspring.co.kr/goods/detail/698091
M04514,생강,기타,기타,7,False,True,True,채소류,,생강,완1,,생강 1kg (흙생강),6800,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/975955
M04606,오뚜기골드마요네스,양념·기름,기타양념,7,False,False,False,,,골드마요네스,완2,,오뚜기 골드마요네스(은박) 3.2KG,13760,3.2KG,3.2,KG,1.5,https://www.foodspring.co.kr/goods/detail/390614
M04619,추억맛,기타,기타,7,False,False,False,,,추억맛,완9,,추억의 맛조은 찹쌀호떡 80g 1개입,1040,80g,80.0,g,1.5,https://www.foodspring.co.kr/goods/detail/949103
M04715,블랙커피믹스,기타,기타,7,False,False,False,,,블랙커피믹스,완7,블랙커피믹스,맥심 아이스블랙 커피믹스 110T,14000,1EA,1.0,EA,0.5,https://www.foodspring.co.kr/goods/detail/650589
M04996,타르트지,기타,기타,6,False,False,False,,,타르트지,완2,,파스텔드 나타 에그타르트(오리지널60g4입240g),7920,60g,60.0,g,1.1,https://www.foodspring.co.kr/goods/detail/653488
M05076,페퍼로치노,기타,기타,6,False,False,False,,,페퍼로치노,완2,,화미 페페로치노 45g 페퍼로치노,7336,45g,45.0,g,1.5,https://www.foodspring.co.kr/goods/detail/652469
M05284,우렁살,기타,기타,6,False,False,False,,,우렁살,완1,,논우렁살(600g/EA),3810,600g,600.0,g,2.5,https://www.foodspring.co.kr/goods/detail/656756
M05358,치킨시즈닝,기타,기타,6,False,False,False,,,치킨시즈닝,완8,,딜리셔스마켓 치킨그릴시즈닝 180g,8136,180g,180.0,g,1.5,https://www.foodspring.co.kr/goods/detail/477157
M05463,노란콩,기타,기타,6,False,False,False,,,노란콩,완6,,볶은콩가루 두리식품 노란콩가루 3kg,12320,3kg,3.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/977226
M05581,블루베리파우더,,,6,False,True,True,,,블루베리파우더,완4,,[더블데이] 블루패션 블루베리요거트파우더 800G 2개,22040,800G,800.0,G,1.0,https://www.foodspring.co.kr/goods/detail/970991
M05637,생옥수수,기타,기타,6,False,True,True,식량작물,,생옥수수,완3,생옥수수,녹말요지(그린 1곽 135g)X2 이쑤시개 요지 친환경이쑤시개 생분해이쑤시개 옥수수녹말이쑤시개 업소용이쑤시개 식당용품 카페용품 일회용이쑤시개,5728,135g,135.0,g,-1.4,https://www.foodspring.co.kr/goods/detail/18017
M05774,가자미,기타,기타,5,False,False,False,,,가자미,완1,,가자미(100~150g/마리 KG),5460,150g,150.0,g,3.5,https://www.foodspring.co.kr/goods/detail/656770
M06114,떡꼬치떡,곡류·면,떡,5,False,False,False,,,떡꼬치떡,완1,,금호 쌀떡꼬치 쌀떡바 900g,3616,900g,900.0,g,1.5,https://www.foodspring.co.kr/goods/detail/842596
M06141,백설맛술생강,기타,기타,5,False,True,True,채소류,,맛술생강,완4,,백설 맛술 생강 500ml,2320,500ml,500.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/80760
M06185,해쉬포테이토,기타,기타,5,False,False,False,,,해쉬포테이토,완7,해쉬포테이토,카벤디쉬 오리지널 해쉬브라운 포테이토 패티 1.2kg (60g x 20개),5600,1.2kg,1.2,kg,0.45,https://www.foodspring.co.kr/goods/detail/468440
M06246,강황파우더,채소류,양념채소,5,False,False,False,,,강황파우더,완2,,양겨자가루(천우 200g)X2 천연강황 겨자분 업소용 머스타드 파우더,8240,200g,200.0,g,0.6,https://www.foodspring.co.kr/goods/detail/465826
M06385,가래떡떡볶이떡,곡류·면,떡,5,False,False,False,,,가래떡떡볶이떡,완7,가래떡떡볶이떡,백미 쌀가래떡 1.5kg 쌀떡볶이떡 [오후2시 주문마감],3584,1.5kg,1.5,kg,0.95,https://www.foodspring.co.kr/goods/detail/903118
M06524,라이스페이퍼,기타,기타,5,False,False,False,,,라이스페이퍼,완1,,라이스페이퍼(사포코/16cm/200g/베트남)ea,1248,200g,200.0,g,3.15,https://www.foodspring.co.kr/goods/detail/967138
M06580,스리랏차소스,기타,기타,5,False,False,False,,,스리랏차소스,완10,,CHEFS 쳅초이스 스리랏차소스480G /EA _디핑소스_동남아_동남아식재_아시안,4056,480G,480.0,G,0.25,https://www.foodspring.co.kr/goods/detail/975541
M07015,베이비샐러드,기타,기타,4,False,False,False,,,베이비샐러드,완7,베이비샐러드,⭐️미니코스 베이비 통로메인 샐러드채소 (2kg/EA)⭐️,11600,2kg,2.0,kg,0.9,https://www.foodspring.co.kr/goods/detail/765677
M07060,표고버섯물,,,4,False,True,True,,,표고버섯물,완10,,★농산특가★표고버섯(실속 1Kg/EA) 국물용 초특가 채소 야채,7005,1Kg,1.0,Kg,0.75,https://www.foodspring.co.kr/goods/detail/790886
M07092,취나물볶음,채소류,잎채소,4,False,False,False,,,취나물볶음,완5,취나물볶음,특S급 제주산 건 취나물 100g 부지깽이 나물 볶음 건 취나물무침 반찬 부지갱이 쑥부쟁이,3920,100g,100.0,g,0.0,https://www.foodspring.co.kr/goods/detail/873359
M07184,순살치킨,기타,기타,4,False,False,False,,,순살치킨,완1,,"순살치킨(이우스), 1Kg, 냉동",10488,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/694972
M07211,모듬전,기타,기타,4,False,False,False,,,모듬전,완4,,모듬전 350g ㈜지앤푸드,4560,350g,350.0,g,3.5,https://www.foodspring.co.kr/goods/detail/874121
M07257,석류액기스,,,4,False,False,False,,,석류액기스,완3,석류액기스,[2026년5월21일까지] 참다음 석류골드 액기스 1.5L,7368,1.5L,1.5,L,0.9,https://www.foodspring.co.kr/goods/detail/849831
M07309,요거트플레인,,,4,False,False,False,,,요거트플레인,완9,,[더블데이] 그릭 요거트 플레인 파우더 800G 2개,22040,800G,800.0,G,1.05,https://www.foodspring.co.kr/goods/detail/970971
M07411,라유고추기름,,,4,False,False,False,,,라유고추기름,완4,,신시안 마라유 400ml(산초+고추기름),5280,400ml,400.0,ml,1.4,https://www.foodspring.co.kr/goods/detail/811269
M07526,생강간,,,4,False,True,True,,,생강간,완2,,다진생강 간생강/국내산 100g,800,100g,100.0,g,1.5,https://www.foodspring.co.kr/goods/detail/589702
M07564,가지,기타,기타,4,False,True,True,,,가지,완1,,가지 약 1kg[봉],2048,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/885508
M07629,떡볶이밀키트,곡류·면,떡,4,False,False,False,,,떡볶이밀키트,완9,,떡볶이 550g 업소용 냉동 밀키트,8400,550g,550.0,g,1.5,https://www.foodspring.co.kr/goods/detail/640226
M07684,치킨스톡액체,양념·기름,액젓·국물조미료,4,False,False,False,,,치킨스톡액체,완1,,[6개/무료배송] 크노르 치킨스탁 (액상) 1kg 치킨스톡 액상형 액체형 치킨부용,9264,6개,6.0,개,-0.75,https://www.foodspring.co.kr/goods/detail/645688
M07834,소불고기,,,4,False,False,False,,,소불고기,완1,,소불고기 구운주먹밥 100g,952,100g,100.0,g,3.5,https://www.foodspring.co.kr/goods/detail/848834
M07879,묵은지볶음,가공식품,두부·묵,4,False,False,False,,,묵은지볶음,완9,,엄지볶음밥 묵은지삼겹살300g 볶음밥 냉동볶음밥 묵은지삼겹살볶음밥 간편식 냉동식품 1인분 식당 급식 업소용,6864,300g,300.0,g,1.55,https://www.foodspring.co.kr/goods/detail/890533
M07910,셀러리잎,기타,기타,4,False,False,False,,,셀러리잎,완10,,셀러리(잎제거 KG)/국내산,4275,1KG,1.0,KG,1.5,https://www.foodspring.co.kr/goods/detail/386030
M07978,참깨소스,,,4,False,True,True,,,참깨소스,완8,,참깨소스 2kg,11200,2kg,2.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/424289
M07987,잭다니엘소스,기타,기타,4,False,False,False,,,잭다니엘소스,완3,잭다니엘소스,잭다니엘오리지날BBQ소스(구르메/미국/상온/553g)ea,8888,553g,553.0,g,0.95,https://www.foodspring.co.kr/goods/detail/966434
M08125,크래커과자,,,4,False,False,False,,,크래커과자,완7,크래커과자,참크래커(크라운제과 280g) 업소용 크래커 과자,4840,280g,280.0,g,1.15,https://www.foodspring.co.kr/goods/detail/752391
M08142,할라페뇨피클,기타,기타,4,False,False,False,,,할라페뇨피클,완5,할라페뇨피클,리꼬마켓 할라피뇨 2kg 할라페뇨 고추피클,7360,2kg,2.0,kg,1.35,https://www.foodspring.co.kr/goods/detail/927823
M08331,비빔,기타,기타,3,False,False,False,,,비빔,완4,,"비빔, 쫄면장/예그린",7960,2kg,2.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/419804
M08393,씨머스타드,,,3,False,False,False,,,씨머스타드,완6,,피클링 스파이스(은진 450g) 겨자씨 머스타드 씨드,9728,450g,450.0,g,1.05,https://www.foodspring.co.kr/goods/detail/457886
M08492,크노르치킨부용,,,3,False,False,False,,,크노르치킨부용,완5,크노르치킨부용,크노르 치킨부용 액상 1kg,8960,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/517124
M08526,백도통조림,,,3,False,False,False,,,백도통조림,완2,,펭귄 백도(통조림),2024,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/829413
M08538,파스타면스파게티면,채소류,양념채소,3,False,False,False,,,파스타면스파게티면,완8,,★초특가★ 디벨라 스파게티 8번 500g 파스타면 스파게티면,1118,500g,500.0,g,0.85,https://www.foodspring.co.kr/goods/detail/958444
M08583,소갈비탕용,기타,기타,3,False,False,False,,,소갈비탕용,완6,,부경식품 소갈비(손질백립 왕갈비탕용 KG),10410,1KG,1.0,KG,1.35,https://www.foodspring.co.kr/goods/detail/928763
M08594,탄산수,기타,물·음료,3,False,False,False,,,탄산수,완1,,탄산수(산펠레그리노/24입)250ml,29928,250ml,250.0,ml,3.5,https://www.foodspring.co.kr/goods/detail/964607
M08636,우동면냉동,곡류·면,면류,3,False,False,False,,,우동면냉동,완2,,천일 사누끼 우동면 230g 냉동,496,230g,230.0,g,3.5,https://www.foodspring.co.kr/goods/detail/868553
M08665,반숙후라이,,,3,False,False,False,,,반숙후라이,완7,반숙후라이,풍림푸드 반숙계란후라이(45g*12개입 540g/EA),3435,45g,45.0,g,1.0,https://www.foodspring.co.kr/goods/detail/866815
M08744,탈지분유,양념·기름,기름,3,False,False,False,,,탈지분유,완1,,탈지분유,16000,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/654281
M09024,식빵,곡류·면,빵·곡식가공,3,False,False,False,,,식빵,완1,,숙식빵,2080,420g,420.0,g,2.5,https://www.foodspring.co.kr/goods/detail/652134
M09154,장어,기타,기타,3,False,False,False,,,장어,완1,,장어(3cm/토막_연안산 1Kg/EA),10065,1Kg,1.0,Kg,3.45,https://www.foodspring.co.kr/goods/detail/612354
M09294,핑크페퍼콘,기타,기타,3,False,False,False,,,핑크페퍼콘,완1,,피티드 그린올리브 핑크페퍼콘&로즈마리 (씨21/실온/300G)ea,6056,300G,300.0,G,0.7,https://www.foodspring.co.kr/goods/detail/968015
M09367,잉글리쉬머핀빵,곡류·면,빵·곡식가공,3,False,False,False,,,잉글리시머핀,완3,잉글리시머핀,삼립 쫄깃한 잉글리쉬머핀 240g 샤니 냉동빵 간식,1120,240g,240.0,g,1.1,https://www.foodspring.co.kr/goods/detail/613900
M09447,땅콩스프레드,기타,기타,3,False,True,True,,,땅콩스프레드,완3,땅콩스프레드,리고 땅콩버터 업소용 땅콩잼 땅콩쨈 스프레드 1kg X 6,50488,1kg,1.0,kg,0.9,https://www.foodspring.co.kr/goods/detail/904567
M09722,김치무침,어패류,해조류,3,False,False,False,,,김치무침,완5,김치무침,[그린이] 고들빼기무침 1kg [ 고들빼기 고들빼기김치 무침반찬 ],3920,1kg,1.0,kg,0.65,https://www.foodspring.co.kr/goods/detail/932813
M09825,토마토소스시,채소류,열매채소,3,False,True,True,,,토마토소스시,완7,토마토소스시,토마토스파게티소스(시아스),8800,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/517891
M09916,통피클,기타,기타,3,False,False,False,,,통피클,완2,,일미 통피클(슬라이스 3Kg/EA),6308,3Kg,3.0,Kg,2.5,https://www.foodspring.co.kr/goods/detail/953583
M09986,재료식빵,곡류·면,빵·곡식가공,3,False,False,False,,,재료식빵,완2,,초야 찹쌀가루 국산 300g 떡재료 베이킹재료 찹쌀분 떡가루 식자재 찹쌀 제빵재료 요리재료,7832,300g,300.0,g,0.0,https://www.foodspring.co.kr/goods/detail/423428
M10014,단무지,기타,기타,3,False,False,False,,,단무지,완1,,단무지(깍둑/세미로),2800,2.6kg,2.6,kg,3.5,https://www.foodspring.co.kr/goods/detail/663583
M10080,멀티그레인믹스,기타,기타,3,False,False,False,,,멀티그레인믹스,완10,,선인 우리 멀티그레인믹스 2kg,14464,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/959438
M10183,짜장분말,,,3,False,False,False,,,짜장분말,완6,,짜장분말(진미)1kg,6560,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/820743
M10245,크루아상빵,곡류·면,빵·곡식가공,3,False,False,False,,,크루아상빵,완7,크루아상빵,보노_밀크크루아상붕어빵,23384,90g,90.0,g,1.5,https://www.foodspring.co.kr/goods/detail/932306
M10289,비트주스,기타,주류,3,False,False,False,,,비트주스,완9,,파너 유기농 착즙 비트루트 주스 500ml,4680,500ml,500.0,ml,1.35,https://www.foodspring.co.kr/goods/detail/90610
M10407,바닐라맛아이스크림,,,3,False,False,False,,,바닐라맛아이스크림,완3,바닐라맛아이스크림,아이스크림분말(바닐라맛 서강유업 1kg) 업소용 아이스크림가루,7368,1kg,1.0,kg,0.8,https://www.foodspring.co.kr/goods/detail/809600
M10506,초코시럽,기타,기타,3,False,False,False,,,초코시럽,완2,,초코시럽(스위트웰/500g)ea,3264,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/965896
M10661,꼬지전,기타,기타,3,False,False,False,,,꼬지전,완4,,"★무료배송/재구매↑★ 한장한장 손으로 부친 오색꼬지 200g * 5 /수제전, 모듬전, 모둠전, 명절, 전, 부침개",5744,200g,200.0,g,-0.7,https://www.foodspring.co.kr/goods/detail/870302
M10734,식초,,,2,False,False,False,,,식초,완1,,식초(오뚜기/양조)1.8L,2120,1.8L,1.8,L,3.5,https://www.foodspring.co.kr/goods/detail/618347
M10758,한라참치액젓,,,2,False,False,False,,,한라참치액젓,완8,,참치액(한라 900ml) 업소용 참치액젓,12520,900ml,900.0,ml,1.4,https://www.foodspring.co.kr/goods/detail/623311
M10884,고춧가루,,,2,False,True,True,,,고춧가루,완1,,고춧가루(NEW_청양 1Kg/EA),12690,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/869983
M11027,작은김치,어패류,해조류,2,False,False,False,,,작은김치,완3,작은김치,월남통고추(동성 베트남 작은것 1K) 통고추 베트남고추 건고추 마른고추 식자재 업소용 식당 대량구매 김치재료,21832,1개,1.0,개,-1.5,https://www.foodspring.co.kr/goods/detail/720531
M11031,절임채소,,,2,False,False,False,,,절임채소,완4,,사워피클드그린머스터드(MUSTARD) 350G /EA _절임채소 _동남아_동남아식재_아시안,1256,350G,350.0,G,0.0,https://www.foodspring.co.kr/goods/detail/975499
M11148,매운떡볶이,곡류·면,떡,2,False,False,False,,,매운떡볶이,완8,,매운국물 떡볶이 292g 칠갑농산 6개,15280,292g,292.0,g,1.45,https://www.foodspring.co.kr/goods/detail/667270
M11257,장미꽃,기타,기타,2,False,False,False,,,장미꽃,완3,장미꽃,미니장미 식용꽃/5송이/국내산 1팩,2800,1팩,1.0,팩,0.5,https://www.foodspring.co.kr/goods/detail/589758
M11272,검은서리태콩,기타,기타,2,False,False,False,,,검은서리태콩,완5,검은서리태콩,검은콩 볶은 서리태 800g 볶은콩 볶은서리태 콩 건강식품 영양간식 반찬재료 식당용 급식재료,16488,800g,800.0,g,-0.05,https://www.foodspring.co.kr/goods/detail/707132
M11384,미소된장,,,2,False,False,False,,,미소된장,완1,,미소된장(적/아와세/은화/일본산)1kg,4120,1kg,1.0,kg,3.45,https://www.foodspring.co.kr/goods/detail/845298
M11644,실고추,채소류,열매채소,2,False,False,False,,,실고추,완1,,실고추(국내산) 5g이상/대창상회,640,5g,5.0,g,3.5,https://www.foodspring.co.kr/goods/detail/760366
M11739,시리얼콘프레이크,기타,기타,2,False,False,False,,,시리얼콘프레이크,완9,,켈로그 시리얼 1.5kg 콘푸로스트 콘프레이크 업소용,13792,1.5kg,1.5,kg,1.05,https://www.foodspring.co.kr/goods/detail/722122
M11764,연두부,가공식품,두부·묵,2,False,False,False,,,연두부,완1,,연두부(정남식품/수입콩)100g,256,100g,100.0,g,6.5,https://www.foodspring.co.kr/goods/detail/964927
M11811,수제돈가스,,,2,False,False,False,,,수제돈가스,완4,,(냉동)[대림] 수제순살돈가스,13600,200g,200.0,g,1.5,https://www.foodspring.co.kr/goods/detail/795055
M11858,멸치육수멸치,,,2,False,False,False,,,멸치육수멸치,완8,,멸치육수(청우 멸치진국)1kg,5280,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/811506
M11935,푸팟퐁커리분말,기타,기타,2,False,False,False,,,푸팟퐁커리분말,완7,푸팟퐁커리분말,티아시아 푸팟퐁 커리분말 1kg,10800,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/953501
M12081,파스타건면,채소류,양념채소,2,False,False,False,,,파스타건면,완4,,룸모 펜네 리가테 66번 500g 파스타 건면,2960,500g,500.0,g,1.25,https://www.foodspring.co.kr/goods/detail/375429
M12164,퓨어올리브오일,,,2,False,False,False,,,퓨어올리브오일,완1,,스틸라 퓨어 올리브오일 1L,13592,1L,1.0,L,1.5,https://www.foodspring.co.kr/goods/detail/969390
M12216,토마토퓨레소스,채소류,열매채소,2,False,True,True,,,토마토퓨레소스,완2,,헌트 토마토퓨레 3.03kg 퓨레소스 토마토소스,13120,3.03kg,3.03,kg,1.2,https://www.foodspring.co.kr/goods/detail/59620
M12299,마파두부소스두,,,2,False,False,False,,,마파두부소스두,완9,,중화두반장 이금기 업소용 마파두부소스 두반장 368g X 12,65160,368g,368.0,g,0.8,https://www.foodspring.co.kr/goods/detail/915436
M12519,야채볶음밥용,기타,기타,2,False,False,False,,,야채볶음밥용,완9,,냉동혼합야채 4종(볶음밥용) 1KG,2960,1KG,1.0,KG,1.5,https://www.foodspring.co.kr/goods/detail/371281
M12611,삼겹살수육용,,,2,False,False,False,,,삼겹살수육용,완4,,"H돈육(삼겹살,냉동,수육용,스페인)",9120,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/938555
M12916,우리쌀미소된장,,,2,False,False,False,,,우리쌀미소된장,완2,,순창 우리쌀 미소 된장 450G 대상,7344,450G,450.0,G,1.5,https://www.foodspring.co.kr/goods/detail/529019
M12977,오뚜기하이라이스소스,기타,기타,2,False,False,False,,,하이라이스소스,완3,오뚜기하이라이스소스,오뚜기 하이라이스 소스 1kg,4960,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/903000
M13137,통곡물밥,기타,물·음료,2,False,False,False,,,통곡물밥,완3,통곡물밥,혼합 잡곡 특A급 카뮤트 쌀 2Kg 루피니빈 호라산밀 통곡물 당뇨 쌀 종류 콩 다이어트 밥,6000,2Kg,2.0,Kg,0.0,https://www.foodspring.co.kr/goods/detail/881306
M13541,중화짬뽕,기타,기타,2,False,False,False,,,중화짬뽕,완4,,면사랑 생 중화면 1kg 6인분 냉장 생면 수타면 짜장면 짬뽕,2786,1kg,1.0,kg,0.8,https://www.foodspring.co.kr/goods/detail/829487
M13649,저당두유,,,2,False,False,False,,,저당두유,완9,,이팜키즈 저당검은콩두유 190ml 24개 검은콩두유 저당두유 고칼슘,12080,190ml,190.0,ml,0.65,https://www.foodspring.co.kr/goods/detail/929768
M13721,아몬드견과류,과일·견과,견과·씨앗,2,False,True,True,,,아몬드견과류,완4,,"★무료배송/재구매↑★ 아몬드 300g * 5 / 개별 지퍼백포장 / 견과, 인기견과, 견과류",5264,300g,300.0,g,0.95,https://www.foodspring.co.kr/goods/detail/979166
M13788,오이고추,,,2,False,True,True,,,오이고추,완8,,오이고추(국내산) 300g,1664,300g,300.0,g,3.5,https://www.foodspring.co.kr/goods/detail/757828
M13874,노각,기타,기타,2,False,False,False,,,노각,완1,,노각(상품 KG),2753,1KG,1.0,KG,3.5,https://www.foodspring.co.kr/goods/detail/980167
M14293,피자반죽,기타,기타,2,False,False,False,,,피자반죽,완6,,피자도우 12.5인치 (250g*5개) 만나피자피 반죽,5586,250g,250.0,g,1.0,https://www.foodspring.co.kr/goods/detail/451274
M14295,크로와상골드냉동생지,기타,기타,2,False,False,False,,,크로와상골드냉동생지,완7,크로와상골드냉동생지,서울식품 크로와상골드 냉동생지 1봉 55g*32개,19360,1봉,1.0,봉,0.15,https://www.foodspring.co.kr/goods/detail/749552
M14386,문어다리소,,,2,False,False,False,,,문어다리소,완2,,(냉동)가문어다리(소)1kg,14800,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/807980
M14486,토마토파스타소스,채소류,열매채소,2,False,True,True,,,토마토파스타소스,완2,,"토마토파스타소스(대상,냉장)(대상,냉장)",6792,2Kg,2.0,Kg,3.4,https://www.foodspring.co.kr/goods/detail/651780
M14505,숯불소스,기타,기타,2,False,False,False,,,숯불소스,완7,숯불소스,평강 숯불바베큐소스(2Kg/EA),7493,2Kg,2.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/401483
M14514,호박한,채소류,열매채소,2,False,True,True,,,호박한,완1,,"단호박품은달콤한설기, 45g*10입, 시루조아, 냉동",6600,45g,45.0,g,1.05,https://www.foodspring.co.kr/goods/detail/695796
M14575,크래미샐러드,,,2,False,False,False,,,크래미샐러드,완7,크래미샐러드,크래미(한성 1kg) 업소용 크리미 샐러드,10856,1kg,1.0,kg,1.35,https://www.foodspring.co.kr/goods/detail/457434
