ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized,상품명,가격,단위,단위_수치,단위_문자,score,url
M04434,소금,,,8,False,False,False,,,소금,완1,,"소금나라 꽃소금 3kg (고운,재제염)",3010,3kg,3.0,kg,3.45,https://www.foodspring.co.kr/goods/detail/366826
M04458,소기름,,,8,False,False,False,,,소기름,완8,,해표 식용유(소/콩기름) 1.8L,4560,1.8L,1.8,L,1.5,https://www.foodspring.co.kr/goods/detail/515094
M04481,혼합다시,기타,기타,7,False,False,False,,,혼합다시,완4,,와다시팩 100gX10개입 총1kg/육수/국물용/혼합게즈리부시/다시팩,29520,100g,100.0,g,0.6,https://www.foodspring.co.kr/goods/detail/587859
M04554,생크림,유제품,우유·크림,7,False,False,False,,,생크림,완1,,생크림/에버휩/1030g,2776,1030g,1030.0,g,4.5,https://www.foodspring.co.kr/goods/detail/847550
M04627,단호박중,채소류,열매채소,7,False,True,True,채소류,,단호박중,완3,단호박중,냉동단호박(유피/2*3cm/중국산)1kg,2960,1kg,1.0,kg,1.4,https://www.foodspring.co.kr/goods/detail/964040
M04702,대게다리,기타,기타,7,False,False,False,,,대게다리,완5,대게다리,해각포 50g 대게 홍게다리살 맥주안주,7920,50g,50.0,g,1.45,https://www.foodspring.co.kr/goods/detail/970628
M04754,부추,기타,기타,7,False,False,False,,,부추,완1,,부추/국내산 1단 (500g 내외),1248,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/564788
M04836,콘옥수수통조림,기타,기타,7,False,True,True,식량작물,,콘옥수수통조림,완2,,명진 영콘 400g 미니 옥수수통조림,1520,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/707379
M04863,보름나물,채소류,잎채소,7,False,False,False,,,보름나물,완6,,건가지 300g 업소용 말린 가지 보름 나물,18848,300g,300.0,g,1.3,https://www.foodspring.co.kr/goods/detail/652015
M04924,레몬즙,기타,기타,7,False,True,True,과일류,,레몬즙,완1,,레몬즙 200ml/피오디,1040,200ml,200.0,ml,3.5,https://www.foodspring.co.kr/goods/detail/758261
M04941,감자소,,,6,False,True,True,,,감자소,완4,,"감자수제비,1Kg,황소식품,냉동",2072,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/643027
M04993,물미역,,,6,False,False,False,,,물미역,완6,,한우물 소고기미역국밥(210g/EA),1358,210g,210.0,g,1.5,https://www.foodspring.co.kr/goods/detail/881950
M05036,김치깍두기,어패류,해조류,6,False,False,False,,,김치깍두기,완2,,[이공김치] 국내산 깍두기 10kg 발송,22400,10kg,10.0,kg,1.4,https://www.foodspring.co.kr/goods/detail/778486
M05344,가쓰오국물쯔유,양념·기름,기름,6,False,False,False,,,가쓰오국물쯔유,완1,,화미 가쓰오국물 쯔유 600g,2728,600g,600.0,g,1.5,https://www.foodspring.co.kr/goods/detail/752276
M05525,흰콩,기타,기타,6,False,False,False,,,흰콩,완7,흰콩,백태 일반 업소용 흰콩 1Kg X 10,51408,1Kg,1.0,Kg,1.45,https://www.foodspring.co.kr/goods/detail/475307
M05566,가다랑어육수,,,6,False,False,False,,,가다랑어육수,완2,,가쓰오부시 해울찬 국물용 가다랑어 육수 500g,12296,500g,500.0,g,1.2,https://www.foodspring.co.kr/goods/detail/928129
M05676,홍합국물,기타,물·음료,6,False,True,True,,,홍합국물,완2,,모노마트 피홍합 1kg 손질 세척 냉동 홍합 국물용,3920,1kg,1.0,kg,1.1,https://www.foodspring.co.kr/goods/detail/945325
M05811,홀그레인머스타드씨겨자,기타,기타,5,False,False,False,,,홀그레인머스타드씨겨자,완4,,선인 홀그레인머스타드 1kg 파우치형 씨겨자 디핑용,8800,1kg,1.0,kg,1.1,https://www.foodspring.co.kr/goods/detail/986409
M05824,유자청,,,5,False,False,False,,,유자청,완1,,유자청 970ML 광야식품,4752,970ML,970.0,ML,3.5,https://www.foodspring.co.kr/goods/detail/532354
M05876,허브,기타,기타,5,False,False,False,,,허브,완2,,허브 바질 약 5g 내외 [팩],400,5g,5.0,g,3.5,https://www.foodspring.co.kr/goods/detail/847959
M06025,돌게,기타,기타,5,False,False,False,,,돌게,완7,돌게,베이비크랩 1kg 꽃게튀김 튀김용게 작은게 돌게 방게,5840,1kg,1.0,kg,1.05,https://www.foodspring.co.kr/goods/detail/465668
M06133,호도,기타,기타,5,False,False,False,,,호도,완6,,캘리포니아 호도 분태 1KG 호두,13440,1KG,1.0,KG,2.5,https://www.foodspring.co.kr/goods/detail/976842
M06157,블랙올리브절임,기타,기타,5,False,False,False,,,블랙올리브절임,완3,블랙올리브절임,비오오가니카 유기농 블랙올리브 피티드 오가닉 올리브절임 280g,7528,280g,280.0,g,0.75,https://www.foodspring.co.kr/goods/detail/905188
M06225,콘킬리에파스타면,채소류,양념채소,5,False,False,False,,,콘킬리에파스타면,완7,콘킬리에파스타면,데체코 콘낄리에 꼰낄리에 콘킬리에면 파스타면 500g,3440,500g,500.0,g,1.05,https://www.foodspring.co.kr/goods/detail/879302
M06261,바질허브,기타,기타,5,False,False,False,,,바질허브,완4,,"바질 10g (팩,허브,국내산)",735,10g,10.0,g,1.5,https://www.foodspring.co.kr/goods/detail/434304
M06304,후추가루,곡류·면,밀가루·전분,5,False,False,False,,,후추가루,완1,,후추가루 1kg 경동시장,11920,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/449862
M06352,차조,기타,기타,5,False,False,False,,,차조,완5,차조,"차조(상품,중국)",2480,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/940331
M06399,고추창,,,5,False,False,False,,,고추창,완9,,실고추(국내산) 5g이상/대창상회,640,5g,5.0,g,1.5,https://www.foodspring.co.kr/goods/detail/760366
M06411,강낭콩통조림,기타,기타,5,False,False,False,,,강낭콩통조림,완4,,키드니빈스 삼아 업소용 강낭콩 통조림 400g,1968,400g,400.0,g,1.25,https://www.foodspring.co.kr/goods/detail/932942
M06649,양지고기,기타,기타,4,False,False,False,,,양지고기,완9,,삶은 아롱사태 양지 가루파품 300g 이유식고기 갈은소고기,4720,300g,300.0,g,0.9,https://www.foodspring.co.kr/goods/detail/976199
M06785,시나몬분말,기타,기타,4,False,False,False,,,시나몬분말,완7,시나몬분말,계피가루(솔표 200g)X10 시나몬가루 분말,27024,200g,200.0,g,1.25,https://www.foodspring.co.kr/goods/detail/475190
M06841,백태콩,,,4,False,False,False,,,백태콩,완4,,"백태콩(상품,실온,중국)",4480,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/941311
M07046,콩물,기타,물·음료,4,False,False,False,,,콩물,완2,,콩게미 콩물 450ml / 콩국수 콩국물 콩국 국산 왕태콩,2000,450ml,450.0,ml,1.9,https://www.foodspring.co.kr/goods/detail/793728
M07084,굵은소금,,,4,False,False,False,,,굵은소금,완1,,"굵은소금[탈수천일염,국산]5K",5720,5kg,5.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/532189
M07284,데리야끼소스,,,4,False,False,False,,,데리야끼소스,완1,,"데리야끼소스(오뚜기,실온)",3008,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/694285
M07446,얼갈이,기타,기타,4,False,False,False,,,얼갈이,완2,,"얼갈이배추,1Kg,상품,국산",1112,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/627231
M07596,닭넓적다리살,육류·계란,닭고기,4,False,False,False,,,닭넓적다리살,완2,,(냉동) 국내산 닭 사이정육 1kg 국산 넓적다리살,10800,1kg,1.0,kg,3.1,https://www.foodspring.co.kr/goods/detail/826936
M08000,딸기한,,,4,False,True,True,,,딸기한,완10,,새콤달콤한 급냉 국내산 산딸기 500G 1팩 / 새콤달콤한 급냉 국내산 산딸기 500G 1팩,15040,500G,500.0,G,-0.05,https://www.foodspring.co.kr/goods/detail/842086
M08356,순두부찌개용,가공식품,두부·묵,3,False,False,False,,,순두부찌개용,완2,,진선 순두부 400gX5 업소용 부드럽고 고소한 찌개용,4576,400g,400.0,g,4.0,https://www.foodspring.co.kr/goods/detail/464052
M08476,버섯가루,채소류,버섯,3,False,False,False,,,버섯가루,완2,,표고버섯가루 600g 경동시장,13840,600g,600.0,g,5.5,https://www.foodspring.co.kr/goods/detail/449872
M08490,토란나물,채소류,잎채소,3,False,False,False,,,토란나물,완10,,[당일출고] 말린 토란대 1kg 건토란대나물,7120,1kg,1.0,kg,1.3,https://www.foodspring.co.kr/goods/detail/868751
M08514,검정콩서리태,기타,기타,3,False,False,False,,,검정콩서리태,완1,,검정깨 콩국수가루(할매 850g) 업소용 콩맷돌 서리태 콩국가루 분말,6432,850g,850.0,g,0.6,https://www.foodspring.co.kr/goods/detail/458149
M08729,토마토피자소스,,,3,False,True,True,,,토마토피자소스,완9,,네슬레 부이토니 토마토쿨리 3kg 토마토소스 피자소스,10992,3kg,3.0,kg,1.05,https://www.foodspring.co.kr/goods/detail/59618
M08917,초이삼,기타,기타,3,False,False,False,,,초이삼,완3,초이삼,초이푸드 훈제삼겹(슬라이스) 200g 냉동,3680,200g,200.0,g,1.35,https://www.foodspring.co.kr/goods/detail/837211
M09026,언양불고기,기타,기타,3,False,False,False,,,언양불고기,완2,,CJ프레시웨이 언양식소불고기(1Kg/EA),13928,1Kg,1.0,Kg,1.35,https://www.foodspring.co.kr/goods/detail/738378
M09055,꼬치용꼬지,기타,기타,3,False,False,False,,,꼬치용꼬지,완7,꼬치용꼬지,핫바꼬치(20cm/식품용대나무꼬지/100개*1타),992,100개,100.0,개,0.15,https://www.foodspring.co.kr/goods/detail/617802
M09073,켈로그리얼그래놀라,기타,기타,3,False,False,False,,,켈로그리얼그래놀라,완6,,켈로그 리얼그래놀라(400g/EA),5588,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/386104
M09084,호지차파우더,채소류,양념채소,3,False,False,False,,,호지차파우더,완1,,티젠 프리미엄 호지차 파우더 500g,6720,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/782467
M09378,산적용꼬지,기타,기타,3,False,False,False,,,산적용꼬지,완8,,산적꽂이 (대 40개 내외) X2개 업소용 대나무 꼬치 꼬지,864,40개,40.0,개,-0.15,https://www.foodspring.co.kr/goods/detail/463164
M09478,식빵한,곡류·면,빵·곡식가공,3,False,False,False,,,식빵한,완8,,굿오닥꾸 꽈배기 50gX20개 냉동꽈배기 빵류 간식빵 달콤한꽈배기 바삭한꽈배기 업소용꽈배기 식당간식 카페디저트 급식간식,15560,50g,50.0,g,-0.8,https://www.foodspring.co.kr/goods/detail/890638
M09504,바질파우더,채소류,양념채소,3,False,False,False,,,바질파우더,완1,,신영 바질 럽드 150g(용기) x 3개 허브 바질 가루 파우더 그라운드,14880,150g,150.0,g,0.5,https://www.foodspring.co.kr/goods/detail/459528
M09587,자반용김,어패류,해조류,3,False,False,False,,,자반용김,완3,자반용김,돌자반(시골 300g) 업소용 김자반 반찬,7952,300g,300.0,g,1.35,https://www.foodspring.co.kr/goods/detail/898341
M09599,페퍼민트티백,기타,기타,3,False,False,False,,,페퍼민트티백,완9,,페퍼민트 10티백 8g 쿠우쿠우 1개,2880,8g,8.0,g,1.5,https://www.foodspring.co.kr/goods/detail/877071
M09601,찰흑미,,,3,False,False,False,,,찰흑미,완4,,"찰흑미, 500g, 상품,국산",2400,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/940332
M09774,무뼈닭발,육류·계란,닭고기,3,False,False,False,,,무뼈닭발,완1,,무뼈닭발 냉동 200g,3040,200g,200.0,g,5.5,https://www.foodspring.co.kr/goods/detail/948726
M09903,가쓰오부시국물,,,3,False,False,False,,,가쓰오부시국물,완6,,"가쓰오부시[이엔,국물,육수용]500g",8792,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/422120
M09914,슈가파우더,채소류,양념채소,3,False,False,False,,,슈가파우더,완1,,슈가파우더(삼양사/110g)ea,1168,110g,110.0,g,3.5,https://www.foodspring.co.kr/goods/detail/965641
M10256,미트볼소스,기타,기타,3,False,False,False,,,미트볼소스,완2,,참소당 오므라이스소스0.9L / 오믈렛 미트볼 양식소스,4400,0.9L,0.9,L,1.0,https://www.foodspring.co.kr/goods/detail/79751
M10285,왕방울토마토,채소류,열매채소,3,False,True,True,,,왕방울토마토,완7,왕방울토마토,야채왕 대추방울토마토 700g,4400,700g,700.0,g,1.5,https://www.foodspring.co.kr/goods/detail/900927
M10347,무껍질,기타,기타,3,False,False,False,,,무껍질,완3,무껍질,페르디가오 무뼈 순살 껍질 붙은 닭다리살 2kg (냉동) 닭 정육 고기,9840,2kg,2.0,kg,0.55,https://www.foodspring.co.kr/goods/detail/484757
M10438,오리뼈,,,3,False,False,False,,,오리뼈,완8,,청림 오리 날개뼈 1kg,4152,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/508441
M10450,갈색만가닥버섯,채소류,버섯,3,False,False,False,,,갈색만가닥버섯,완10,,갈색 만가닥버섯/국내산 150g,792,150g,150.0,g,4.5,https://www.foodspring.co.kr/goods/detail/564644
M10533,불고기거리,기타,기타,3,False,False,False,,,불고기거리,완6,,남도청년 1등급 등심+불고기+국거리 (팩당400g),60720,400g,400.0,g,1.1,https://www.foodspring.co.kr/goods/detail/880546
M10615,팬네파스타,채소류,양념채소,3,False,False,False,,,팬네파스타,완7,팬네파스타,팬네 500G 파스타비노,968,500G,500.0,G,1.5,https://www.foodspring.co.kr/goods/detail/543020
M10637,커스터드믹스,기타,기타,3,False,False,False,,,커스터드크림믹스,완3,커스터드크림믹스,커스터드믹스M(선인/커스터드파우더)1kg,4952,1kg,1.0,kg,3.4,https://www.foodspring.co.kr/goods/detail/965217
M10707,밤페이스트,,,2,False,False,False,,,밤페이스트,완3,밤페이스트,베이크 앤드로스 밤페이스트 1.3kg,17872,1.3kg,1.3,kg,1.5,https://www.foodspring.co.kr/goods/detail/788171
M10718,올리고당설탕,,,2,False,False,False,,,올리고당설탕,완8,,올리고당(오뚜기 5kg) 설탕 대신 건강하게 업소용 말통,16176,5kg,5.0,kg,0.95,https://www.foodspring.co.kr/goods/detail/458102
M10774,계피,,,2,False,False,False,,,계피,완1,,계피분 200g/영흥,2080,200g,200.0,g,3.5,https://www.foodspring.co.kr/goods/detail/760414
M10954,치자,기타,기타,2,False,False,False,,,치자,완1,,치자단무지(압축슬라이스/일가집)1kg,4960,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/845754
M10967,페이스트리냉동생지,기타,기타,2,False,False,False,,,페이스트리냉동생지,완3,페이스트리냉동생지,★프리미엄★아소비에 페이스트리 시트 냉동생지 1100g*6EA(몽블랑 등),114400,1100g,1100.0,g,-0.55,https://www.foodspring.co.kr/goods/detail/840983
M10975,오가피나무,기타,기타,2,False,False,False,,,오가피나무,완7,오가피나무,"삼계용티백(황기,오가피,엄나무,당귀,대추)(실온,국산)",14448,500g,500.0,g,1.0,https://www.foodspring.co.kr/goods/detail/693764
M11126,맥심커피믹스,기타,기타,2,False,False,False,,,맥심커피믹스,완2,,맥심 모카골드 마일드 커피믹스 180T,25440,2160g,2160.0,g,1.45,https://www.foodspring.co.kr/goods/detail/902134
M11283,누텔라초코,기타,기타,2,False,False,False,,,누텔라초코,완6,,누텔라 초코잼 1kg (상온),15880,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/676900
M11544,석화,,,2,False,False,False,,,석화,완1,,"석화굴 10kg 국내산 (약120미,반각,하프쉘) 찜용",39800,10kg,10.0,kg,3.0,https://www.foodspring.co.kr/goods/detail/945170
M11731,건조딸기칩,기타,기타,2,False,True,True,,,건조딸기칩,완4,,아임요_동결건조 딸기슬라이스칩,6736,40g,40.0,g,1.5,https://www.foodspring.co.kr/goods/detail/927163
M11776,레몬갈릭드레싱,기타,기타,2,False,True,True,,,레몬갈릭드레싱,완2,,롯데웰푸드 레몬갈릭올리브오일드레싱(2Kg/EA),12495,2Kg,2.0,Kg,1.2,https://www.foodspring.co.kr/goods/detail/690170
M11847,표고버섯중,,,2,False,True,True,,,표고버섯중,완3,표고버섯중,표고버섯(상품 300g/EA)/중국산,2918,300g,300.0,g,1.5,https://www.foodspring.co.kr/goods/detail/387495
M11934,호박잎,채소류,열매채소,2,False,True,True,,,호박잎,완1,,★입점 특가★ 햇 호박잎 (국내산 / 300g 내외) 1단,2040,300g,300.0,g,0.9,https://www.foodspring.co.kr/goods/detail/976647
M11951,다래순나물,채소류,잎채소,2,False,False,False,,,다래순나물,완4,,아침미소 건다래순 1kg 다래순나물 마른다래순 나물반찬 비빔밥재료 한정식재료 건나물 식자재 업소용 식당,29144,1kg,1.0,kg,-0.35,https://www.foodspring.co.kr/goods/detail/727306
M12046,닭발,육류·계란,닭고기,2,False,False,False,,,닭발,완2,,닭발(무뼈),3520,200g,200.0,g,5.5,https://www.foodspring.co.kr/goods/detail/531561
M12104,오렌지액,기타,기타,2,False,True,True,,,오렌지액,완1,,참존 오렌지 액기스 835ml,3160,835ml,835.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/792706
M12315,덩어리치즈,,,2,False,False,False,,,덩어리치즈,완7,덩어리치즈,만토바 그라나파다노 블럭 1KG 내외 냉장 1kg 덩어리 블럭치즈,24800,1KG,1.0,KG,0.7,https://www.foodspring.co.kr/goods/detail/58138
M12366,흰목이버섯,채소류,버섯,2,False,False,False,,,흰목이버섯,완2,,목이 흰목이버섯 1kg 하얀목이 은이버섯 백목이 건버섯 업소용 건목이,10800,1kg,1.0,kg,4.6,https://www.foodspring.co.kr/goods/detail/878256
M12556,떡볶이용밀떡,곡류·면,떡,2,False,False,False,,,떡볶이용밀떡,완2,,밀볶이 2kg 떡볶이용 밀떡,3680,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/974439
M12598,일반고추가루,,,2,False,False,False,,,일반고추가루,완8,,해아란 일반고추가루 고운/국내산 1kg,20000,1kg,1.0,kg,1.45,https://www.foodspring.co.kr/goods/detail/590233
M12689,황도중,기타,기타,2,False,False,False,,,황도중,완9,,황도(중국산-대)3kg,6320,3kg,3.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/819488
M12826,복숭아조림,기타,기타,2,False,True,True,,,복숭아조림,완2,,삼아 황도 통조림 황도 캔 과일 통조림 황도 슬라이스 복숭아 병조림 2.95Kg 6개,66424,2.95Kg,2.95,Kg,0.15,https://www.foodspring.co.kr/goods/detail/736026
M12874,소고기,,,2,False,False,False,,,소고기,완1,,소고기 장터국밥600g,2960,600g,600.0,g,3.5,https://www.foodspring.co.kr/goods/detail/925404
M13081,생닭8호,육류·계란,닭고기,2,False,False,False,,,생닭8호,완4,,생닭/삼계 8호/국내산 1마리,5400,8호,8.0,호,2.5,https://www.foodspring.co.kr/goods/detail/565603
M13289,시저드레싱,양념·기름,당류,2,False,False,False,,,시저드레싱,완9,,크림시저드레싱(평강 2Kg),14232,2Kg,2.0,Kg,2.5,https://www.foodspring.co.kr/goods/detail/503238
M13513,다진마을,기타,기타,2,False,False,False,,,다진마을,완6,,"다진마늘[황보마을,중국산,특A]1kg",2504,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/398946
M13600,소고기우둔,,,2,False,False,False,,,소고기우둔,완10,,헬스꼬기 지방제한 호주산 소고기 우둔살 큐브 1KgX1팩,22000,1Kg,1.0,Kg,0.95,https://www.foodspring.co.kr/goods/detail/898501
M13638,샤브샤브용소고기,,,2,False,False,False,,,샤브샤브용소고기,완8,,"바라던 샤브샤브,불고기용, 소등심불고기 , 200g x 1팩",4800,200g,200.0,g,0.85,https://www.foodspring.co.kr/goods/detail/848596
M13661,실파,,,2,False,False,False,,,실파,완4,,민트라벨 하동매실파우더 800g,6800,800g,800.0,g,1.5,https://www.foodspring.co.kr/goods/detail/733311
M13777,그릭요거트플레인,,,2,False,False,False,,,그릭요거트플레인,완3,그릭요거트플레인,[더블데이] 그릭 요거트 플레인 파우더 800G 2개,22040,800G,800.0,G,1.05,https://www.foodspring.co.kr/goods/detail/970971
M13806,계란지,,,2,False,True,True,,,계란지,완2,,계란지단(파머스 냉동 1Kg),13760,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/794023
M14126,계피가루시나몬가루,곡류·면,밀가루·전분,2,False,False,False,,,계피가루시,완2,,(솔표) 계피가루 업소용 시나몬가루 200g,3696,200g,200.0,g,1.3,https://www.foodspring.co.kr/goods/detail/901790
M14148,화이트비네거,기타,기타,2,False,False,False,,,화이트비네거,완8,,데니그리스 화이트와인 비네거 500ml,3640,500ml,500.0,ml,1.45,https://www.foodspring.co.kr/goods/detail/945684
M14259,먹태채,기타,기타,2,False,False,False,,,먹태채,완9,,인제 손질먹태채 130g(냉동제품),4736,130g,130.0,g,2.5,https://www.foodspring.co.kr/goods/detail/629296
M14274,우롱차,기타,기타,2,False,False,False,,,우롱차,완1,,"참맑은 우롱차 175ml, 30캔",6320,175ml,175.0,ml,2.5,https://www.foodspring.co.kr/goods/detail/541353
M14306,매운쌈,채소류,잎채소,2,False,False,False,,,매운쌈,완2,,펀쿡 매운 닭양쌈 닭가슴살 양배추쌈 280g,2440,280g,280.0,g,1.3,https://www.foodspring.co.kr/goods/detail/832759
M14409,멸치다시물,,,2,False,False,False,,,멸치다시물,완9,,육수용멸치 650g 다시멸치 업소용 국물 멸치,18616,650g,650.0,g,1.25,https://www.foodspring.co.kr/goods/detail/668488
M14490,와플,기타,기타,2,False,False,False,,,와플,완10,,와플파이믹스 10kg/곰표,21760,10kg,10.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/760355
