ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized,상품명,가격,단위,단위_수치,단위_문자,score,url
M03162,명란마요네즈,양념·기름,기타양념,12,False,False,False,,,명란마요네즈,완5,명란마요네즈,야마야 명란 마요네즈 200g x2팩,16000,200g,200.0,g,1.5,https://www.foodspring.co.kr/goods/detail/800115
M03180,닭12호,육류·계란,닭고기,12,False,False,False,,,닭12호,완10,,생닭 1마리 국내산 1.2kg 12호,6400,1.2kg,1.2,kg,3.5,https://www.foodspring.co.kr/goods/detail/948716
M03256,가쓰오소스,기타,기타,11,False,False,False,,,가쓰오소스,완2,,면사랑 가쓰오 우동 소스 1.8L,6336,1.8L,1.8,L,1.5,https://www.foodspring.co.kr/goods/detail/511073
M03444,돼지고기,,,10,False,True,True,,,돼지고기,완1,,돼지고기 민찌 다짐육 1kg 냉동 돈민찌 다진고기,5096,1kg,1.0,kg,3.15,https://www.foodspring.co.kr/goods/detail/645127
M03475,큰두부,가공식품,두부·묵,10,False,False,False,,,큰두부,완7,큰두부,아워홈 큰요리두부 800g/EA,1680,800g,800.0,g,4.5,https://www.foodspring.co.kr/goods/detail/923315
M04034,곤드레나물,채소류,잎채소,9,False,False,False,,,곤드레나물,완1,,데친건곤드레나물(중국산)1kg,7840,1kg,1.0,kg,2.5,https://www.foodspring.co.kr/goods/detail/781193
M04118,식물성유지,양념·기름,기름,8,False,False,False,,,식물성유지,완8,,희창 뉴밀키 엑스트라 식물성유지 1kg,3440,1kg,1.0,kg,1.45,https://www.foodspring.co.kr/goods/detail/977291
M04156,빨강식용색소,기타,기타,8,False,False,False,,,빨강식용색소,완2,,색소(빨강 분말 천우 1g x30입) 업소용 식용색소,2408,1g,1.0,g,1.05,https://www.foodspring.co.kr/goods/detail/798908
M04282,절단낙지,어패류,두족류,8,False,False,False,수산물,,절단낙지,완5,절단낙지,절단낙지(M/베트남)500g*,5520,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/49140
M04315,간소고기,,,8,False,False,False,,,간소고기,완7,간소고기,라오간마)라조장 정제뉴러우유라조우(소고기)210g,2880,210g,210.0,g,1.15,https://www.foodspring.co.kr/goods/detail/974824
M04424,딸기퓌레,,,8,False,True,True,,,딸기퓌레,완1,,딸기7(퓌레농축액) 835ml/참존,2920,835ml,835.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/760147
M04469,식물성버터,,,8,False,False,False,,,식물성버터,완9,,오뚜기 파운드마아가린450g / 마가린 식물성 버터대용,1992,450g,450.0,g,1.0,https://www.foodspring.co.kr/goods/detail/90678
M04544,전분,곡류·면,밀가루·전분,7,False,False,False,,,전분,완1,,전분(감자복합 화미 500g),3232,500g,500.0,g,6.5,https://www.foodspring.co.kr/goods/detail/798517
M04573,버섯페스토,채소류,버섯,7,False,False,False,,,버섯페스토,완6,,셀렉티아 트러플 바질 페스토 80g 송로버섯 렌넷 함유 코스타리구레 대용 이태리산 바질페스토,12640,80g,80.0,g,2.95,https://www.foodspring.co.kr/goods/detail/310482
M04626,물절임용,기타,물·음료,7,False,False,False,,,물절임용,완2,,명이나물절임(한영 냉장 1K) 업소용 명이나물 장아찌 절임반찬 명이나물장아찌 식자재 고깃집반찬 한정식 식당반찬 냉장반찬,14680,1개,1.0,개,-1.8,https://www.foodspring.co.kr/goods/detail/702681
M04688,절단무,기타,기타,7,False,False,False,,,절단무,완8,,일미 깍둑단무지 3kg 업소용 단무지 반찬 절단 노란무,9160,3kg,3.0,kg,1.0,https://www.foodspring.co.kr/goods/detail/460663
M04734,매실청,양념·기름,식초·발효,7,False,False,False,,,매실청,완1,,백설 매실청(1.025Kg/EA),4620,1.025Kg,1.025,Kg,2.5,https://www.foodspring.co.kr/goods/detail/497712
M04855,페페론치노홀,기타,기타,7,False,False,False,,,페페론치노홀,완7,페페론치노홀,신영 페페론치노 200g 페퍼론치노 홀,15946,200g,200.0,g,1.45,https://www.foodspring.co.kr/goods/detail/367247
M04968,케찹마니스,양념·기름,기타양념,6,False,False,False,,,케찹마니스,완8,,KOKITA 케찹마니스 330ML /EA _달콤간장_동남아_동남아식재_아시안,2952,330ML,330.0,ML,0.4,https://www.foodspring.co.kr/goods/detail/975566
M05204,참기름,양념·기름,기름,6,False,False,False,,,참기름,완1,,참기름(참고을)1.8L,14784,1.8L,1.8,L,8.5,https://www.foodspring.co.kr/goods/detail/811525
M05371,쌀엿물엿,양념·기름,당류,6,False,False,False,,,쌀엿물엿,완4,,담은쌀엿 맥아물엿 (황엿) 3kg,5440,3kg,3.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/976730
M05457,밀크캐러멜,기타,기타,6,False,False,False,,,밀크캐러멜,완3,밀크캐러멜,롯데제과 밀크캐러멜(50g_12개입 600g/EA),7260,50g,50.0,g,1.1,https://www.foodspring.co.kr/goods/detail/689387
M05474,간장,,,6,False,False,False,,,간장,완1,,간장(샘표 진S)1.7L,5576,1.7L,1.7,L,3.5,https://www.foodspring.co.kr/goods/detail/619366
M05644,된장,,,6,False,False,False,,,된장,완1,,샘표된장 500g,2688,500g,500.0,g,2.5,https://www.foodspring.co.kr/goods/detail/565268
M05775,롤드오트밀,기타,기타,5,False,False,False,,,롤드오트밀,완7,롤드오트밀,이든타운 퀵롤드오츠(오트밀 식사용 1Kg/EA),4553,1Kg,1.0,Kg,1.2,https://www.foodspring.co.kr/goods/detail/882368
M05814,카레,기타,기타,5,False,False,False,,,카레,완1,,한돈 등심 카레용 1kg,9040,1kg,1.0,kg,2.5,https://www.foodspring.co.kr/goods/detail/969799
M05867,슈가파우더분당,채소류,양념채소,5,False,False,False,,,슈가파우더분당,완3,슈가파우더분당,선인 데코화이트 500G 슈가파우더 데코스노우 녹지않는 분당,2320,500G,500.0,G,0.85,https://www.foodspring.co.kr/goods/detail/516377
M05895,샤프인스턴트,기타,기타,5,False,False,False,,,샤프인스턴트,완7,샤프인스턴트,샤프 인스턴트 이스트 골드 500g,5120,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/551307
M06005,트리몰린,기타,기타,5,False,False,False,,,트리몰린,완7,트리몰린,인버트 슈가 (트리몰린) 7kg,31416,7kg,7.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/753501
M06021,핑거쿠키,기타,기타,5,False,False,False,,,핑거쿠키,완4,,[신규] 디벨라 사보이아르디 400g 티라미수 레이디핑거 쿠키,4080,400g,400.0,g,0.8,https://www.foodspring.co.kr/goods/detail/970214
M06057,찹쌀전분,곡류·면,밀가루·전분,5,False,True,True,식량작물,,찹쌀전분,완3,찹쌀전분,찹쌀가루 소연 업소용 찹쌀 전분 300g,3096,300g,300.0,g,4.4,https://www.foodspring.co.kr/goods/detail/928432
M06110,노추소스,기타,기타,5,False,False,False,,,노추소스,완10,,노추간장(노두소스/중화간장)500ml,4048,500ml,500.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/824893
M06251,분말짜장가루,곡류·면,밀가루·전분,5,False,False,False,,,분말짜장가루,완4,,짜장분말 오뚜기 업소용 짜장가루 1Kg X 10,81736,1Kg,1.0,Kg,1.2,https://www.foodspring.co.kr/goods/detail/920008
M06294,황태채,기타,기타,5,False,True,True,수산물,,황태채,완1,,황태채(국내가공 100g/EA),5183,100g,100.0,g,3.5,https://www.foodspring.co.kr/goods/detail/656399
M06369,제티,기타,기타,5,False,True,True,채소류,,제티,완9,,제티 드링크 175ml 30개,10880,175ml,175.0,ml,3.5,https://www.foodspring.co.kr/goods/detail/591685
M06424,바나나,기타,기타,5,False,True,True,,,바나나,완1,,바나나(반손/수입산)1kg내외,3936,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/781391
M06535,고메크리스피핫도그,,,5,True,False,True,,,크리스피핫도그,완7,크리스피핫도그,CJ 고메 크리스피 핫도그 (400g),5520,400g,400.0,g,1.45,https://www.foodspring.co.kr/goods/detail/665289
M06554,청주,,,5,False,False,False,,,청주,완1,,(청주골)포기김치(국내산) 10kg,27120,10kg,10.0,kg,2.5,https://www.foodspring.co.kr/goods/detail/716535
M06874,참깨,기타,기타,4,False,False,False,,,참깨,완1,,참깨(청학/수입산)220g,2584,220g,220.0,g,3.5,https://www.foodspring.co.kr/goods/detail/965216
M07074,반건조생선,기타,기타,4,False,False,False,,,반건조생선,완1,,반건조 손질 물가자미 2미 미주구리 말린 생선 가자미,5672,2미,2.0,미,0.05,https://www.foodspring.co.kr/goods/detail/657671
M07110,토마토완숙,,,4,False,True,True,,,토마토완숙,완10,,토마토(완숙_3~4과 1Kg/EA),3720,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/932787
M07178,육수파우더,양념·기름,액젓·국물조미료,4,False,False,False,,,육수파우더,완8,,크노르 치킨스탁 치킨스톡 (분말) 1kg 닭육수 국물조미료 치킨파우더,10000,1kg,1.0,kg,1.6,https://www.foodspring.co.kr/goods/detail/459517
M07186,돈까스등심,기타,기타,4,False,False,False,,,돈까스등심,완2,,송림 치즈돈까스 2kg 등심 10개입,19208,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/643461
M07254,노르웨이고등어,,,4,False,True,True,,,노르웨이고등어,완1,,손질된 노르웨이 고등어 필렛 1kg,14400,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/810648
M07479,전복내장포함,기타,기타,4,False,True,True,,,전복내장포함,완9,,자숙전복(우신/냉동/24-28미/1kg/내장포함/국내산)pak,41504,28미,28.0,미,-0.2,https://www.foodspring.co.kr/goods/detail/967583
M07531,청경채소,양념·기름,식초·발효,4,False,True,True,,,청경채소,완4,,청경채 소분/국내산 100G,1200,100G,100.0,G,1.5,https://www.foodspring.co.kr/goods/detail/589788
M07813,리가토니파스타면,채소류,양념채소,4,False,False,False,,,리가토니파스타면,완6,,데체코 리가토니 파스타면 500g,3240,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/796172
M08310,티아시아커리분말,기타,기타,4,False,False,False,,,티아시아커리분말,완10,,티아시아마크니커리분말(샘표),10280,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/515807
M08344,크림파스타소스,,,3,False,False,False,,,크림파스타소스,완1,,"크림파스타소스,2Kg,대상,냉장",6904,2Kg,2.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/647483
M08347,핫도그,,,3,False,False,False,,,핫도그,완3,핫도그,핫도그(옛날)500g(100g*5개입),3136,500g,500.0,g,3.45,https://www.foodspring.co.kr/goods/detail/844971
M08372,고추볶음,채소류,열매채소,3,False,False,False,,,고추볶음,완5,고추볶음,이음푸드 명엽채고추장볶음(1Kg/EA),7155,1Kg,1.0,Kg,1.45,https://www.foodspring.co.kr/goods/detail/497542
M08451,하선정쌈무새콤한맛,채소류,잎채소,3,False,False,False,,,하선정쌈무새콤한맛,완4,,하선정 쌈무(새콤한맛 350g/EA) 업소용 반찬,1328,350g,350.0,g,1.15,https://www.foodspring.co.kr/goods/detail/475473
M08480,사누끼면,곡류·면,면류,3,False,False,False,,,사누끼면,완10,,(냉동)[천일]사누끼우동면1인,512,230G,230.0,G,3.5,https://www.foodspring.co.kr/goods/detail/860726
M08504,냉이,기타,기타,3,False,False,False,,,냉이,완1,,냉이(국내산) 1kg,17200,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/715775
M08654,달걀,기타,기타,3,False,False,False,,,달걀,완1,,왕란(계란/달걀) 국내산 30구,8240,30구,30.0,구,1.5,https://www.foodspring.co.kr/goods/detail/589804
M08756,올리고당물엿,양념·기름,당류,3,False,False,False,,,올리고당물엿,완2,,대상 이온물엿 1.2kg 1개 올리고당 흰물엿 업소용,4928,1.2kg,1.2,kg,3.05,https://www.foodspring.co.kr/goods/detail/498534
M08827,쌀또띠아,곡류·면,쌀,3,False,False,False,,,쌀또띠아,완3,쌀또띠아,이츠웰 쌀품은또띠아(NEW_6인치_12장 240g/EA),1920,12장,12.0,장,-0.05,https://www.foodspring.co.kr/goods/detail/400317
M08928,타히니페이스트,,,3,False,False,False,,,타히니페이스트,완8,,타히니 참깨페이스트 240g (상온),6032,240g,240.0,g,1.5,https://www.foodspring.co.kr/goods/detail/677601
M09106,족발,기타,기타,3,False,False,False,,,족발,완2,,족발슬라이스 300g,5720,300g,300.0,g,3.5,https://www.foodspring.co.kr/goods/detail/834718
M09354,아욱,기타,기타,3,False,False,False,,,아욱,완1,,"아욱 1단 (500g 내외,국내산)",1715,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/434289
M09406,소라살,기타,기타,3,False,False,False,,,소라살,완2,,위소라살(슬라이스 250g/EA),2108,250g,250.0,g,2.5,https://www.foodspring.co.kr/goods/detail/951046
M09410,로즈,기타,기타,3,False,False,False,,,로즈,완10,,"로즈마리 10g (허브,팩,국내산)",700,10g,10.0,g,3.5,https://www.foodspring.co.kr/goods/detail/424130
M09484,까나리액젓,기타,기타,3,False,False,False,,,까나리액젓,완1,,까나리액젓(하선정),4240,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/626888
M09586,생크림동물성,유제품,우유·크림,3,False,False,False,,,생크림동물성,완2,,덴마크 생크림(동물성) 500ml,4232,500ml,500.0,ml,2.5,https://www.foodspring.co.kr/goods/detail/974647
M09591,스위트랠리쉬,기타,기타,3,False,False,False,,,스위트랠리쉬,완4,,(실온)스위트 랠리쉬 769mL_하인즈,5280,769mL,769.0,mL,1.45,https://www.foodspring.co.kr/goods/detail/900870
M09604,샤브샤브국물,,,3,False,False,False,,,샤브샤브국물,완1,,샤브샤브육수(샘표 200g 16개) 업소용 샤브 육수 국물,30312,200g,200.0,g,0.9,https://www.foodspring.co.kr/goods/detail/802377
M09666,커피음료,기타,기타,3,False,False,False,,,커피음료,완2,,[동아오츠카]디엔카페 오리지널175mlx(30캔)/캔커피/업소음료/서비스음료/소캔음료/노래방음료,6400,175ml,175.0,ml,-0.15,https://www.foodspring.co.kr/goods/detail/832576
M09764,배즙,과일·견과,과일,3,False,False,False,,,배즙,완1,,배즙숙성후랑크바(한성/핫바/냉장)70g,520,70g,70.0,g,3.45,https://www.foodspring.co.kr/goods/detail/965545
M09971,왕대추,기타,기타,3,False,False,False,,,왕대추,완4,,야채왕 대추방울토마토 700g,4400,700g,700.0,g,1.5,https://www.foodspring.co.kr/goods/detail/900927
M10199,청콩가루,곡류·면,밀가루·전분,3,False,False,False,,,청콩가루,완9,,청은 날콩가루 400g,1848,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/888841
M10224,돈사골육수,,,3,False,False,False,,,돈사골육수,완1,,참푸드팜 돈사골(5cm절단 육수용 KG)/국내산,2033,1KG,1.0,KG,1.2,https://www.foodspring.co.kr/goods/detail/501536
M10355,크노르칠리시즈닝소스,기타,기타,3,False,False,False,,,크노르칠리시즈닝소스,완7,크노르칠리시즈닝소스,크노르 칠리 시즈닝 소스 400G,5104,400G,400.0,G,1.5,https://www.foodspring.co.kr/goods/detail/531701
M10359,갈비육수,양념·기름,액젓·국물조미료,3,False,False,False,,,갈비육수,완9,,참닭 춘천 닭갈비700g4팩+춘천막국수(면2kg+동치미육수10봉)총10인분,37520,700g,700.0,g,0.45,https://www.foodspring.co.kr/goods/detail/935274
M10494,히말라야솔트,기타,기타,3,False,False,False,,,히말라야솔트,완1,,신영 히말라야 핑크솔트 500g,2408,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/772530
M10523,피클링파이스,채소류,양념채소,3,False,False,False,,,피클링파이스,완6,,고메스파이스 피클링스파이스 450g/실온,6320,450g,450.0,g,1.4,https://www.foodspring.co.kr/goods/detail/820093
M10546,오리엔탈샐러드소스,,,3,False,False,False,,,오리엔탈샐러드소스,완2,,오리엔탈샐러드소스 2kg 오뚜기/오쉐프 1개,7600,2kg,2.0,kg,3.3,https://www.foodspring.co.kr/goods/detail/828724
M10630,버터롤,,,3,False,False,False,,,버터롤,완10,,버터롤클래식14입,3040,364g,364.0,g,3.5,https://www.foodspring.co.kr/goods/detail/652008
M10764,소고기홍두깨살,,,2,False,False,False,,,소고기홍두깨살,완1,,헬스꼬기 지방제한 호주산 소고기 홍두깨살 큐브 200gX5팩,23920,200g,200.0,g,0.85,https://www.foodspring.co.kr/goods/detail/880447
M10867,분홍색소,기타,기타,2,False,False,False,,,분홍색소,완3,분홍색소,색소(분홍 분말 천우 1g x30입) 업소용 식용색소,2336,1g,1.0,g,1.05,https://www.foodspring.co.kr/goods/detail/798902
M11046,만능간장,,,2,False,False,False,,,만능간장,완2,,진조미 순창마을 만능간장1.8L,2640,1.8L,1.8,L,1.5,https://www.foodspring.co.kr/goods/detail/832465
M11075,장어소스,,,2,False,False,False,,,장어소스,완7,장어소스,장어소스(카바야끼소스)2.2kg,15328,2.2kg,2.2,kg,3.5,https://www.foodspring.co.kr/goods/detail/846713
M11124,스위트바질,기타,기타,2,False,False,False,,,스위트바질,완1,,스위트웰 바질럽드 150g,3328,150g,150.0,g,1.5,https://www.foodspring.co.kr/goods/detail/886540
M11168,쯔유간장,,,2,False,False,False,,,쯔유간장,완8,,혼쯔유(기꼬망 1kg) 업소용 일본 기꼬만 간장,12224,1kg,1.0,kg,1.2,https://www.foodspring.co.kr/goods/detail/791772
M11254,탕수육소스,기타,기타,2,False,False,False,,,탕수육소스,완1,,탕수육소스[서해식품]1.75L,3720,1.75L,1.75,L,3.5,https://www.foodspring.co.kr/goods/detail/375035
M11273,하성구운무뼈닭발,육류·계란,닭고기,2,False,False,False,,,하성구운무뼈닭발,완6,,하성 구운 무뼈닭발 250g,8720,250g,250.0,g,3.5,https://www.foodspring.co.kr/goods/detail/165600
M11367,양숄더랙,,,2,False,False,False,,,양숄더랙,완3,양숄더랙,양갈비 숄더랙 100~130g/생생양생,4880,130g,130.0,g,1.45,https://www.foodspring.co.kr/goods/detail/757678
M11380,돼지사골육수,,,2,False,True,True,,,돼지사골육수,완10,,돈사골 돼지사골 5kg 사골육수 라멘,10560,5kg,5.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/751942
M11414,과일샐러드,기타,기타,2,False,False,False,,,과일샐러드,완1,,냉동딸기 1kg 냉동과일 샐러드,2560,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/688262
M11537,간장돼지고기,,,2,False,True,True,,,간장돼지고기,완3,간장돼지고기,이츠웰 간장돼지불고기(3Kg/EA),20108,3Kg,3.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/810145
M11558,치즈떡꼬치떡,,,2,False,False,False,,,치즈떡꼬치떡,완8,,금호 치즈떡꼬치 100gx10개 떡꼬치 냉동간식 업소용 식자재 에어프라이어 분식집 간식 급식 꼬치요리,12064,100g,100.0,g,-0.3,https://www.foodspring.co.kr/goods/detail/890408
M11846,데리야키소스,,,2,False,False,False,,,데리야키소스,완2,,데리야끼소스(소스텍 냉장 2kg) 업소용 데리야키 소스,10928,2kg,2.0,kg,1.0,https://www.foodspring.co.kr/goods/detail/706966
M11931,닭볶음용절단닭,육류·계란,닭고기,2,False,False,False,,,절단닭,완4,,(냉동) 국산 닭절단육 1kg 국내산 닭도리육 생닭 볶음용 절단닭,4400,1kg,1.0,kg,2.7,https://www.foodspring.co.kr/goods/detail/832608
M12094,파래,채소류,양념채소,2,False,False,False,,,파래,완1,,파래 곤약 실곤약 800g,2848,800g,800.0,g,3.5,https://www.foodspring.co.kr/goods/detail/775606
M12121,설탕절임용,,,2,False,False,False,,,설탕절임용,완4,,오뚜기 설탕 100g X100 뉴슈가 사카린 분말 가루 절임 업소용,92512,100g,100.0,g,0.65,https://www.foodspring.co.kr/goods/detail/735959
M12173,계란지단계란,,,2,False,True,True,,,계란지단계란,완6,,아워홈 계란 지단채 700g 지단 계란채 (냉동),6224,700g,700.0,g,1.15,https://www.foodspring.co.kr/goods/detail/719867
M12341,작은연두부,가공식품,두부·묵,2,False,False,False,,,작은연두부,완4,,포케 작은 연두부튀김 500g,4637,500g,500.0,g,4.5,https://www.foodspring.co.kr/goods/detail/894119
M12467,다시가루,,,2,False,False,False,,,다시가루,완3,다시가루,한정성 멸치 다시 육수가루 1kg,8400,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/924367
M12491,매운베트남고추,채소류,열매채소,2,False,False,False,,,매운베트남고추,완4,,감칠나게매운 베트남건고추70g,1760,70g,70.0,g,1.5,https://www.foodspring.co.kr/goods/detail/66873
M12578,물소고기,,,2,False,False,False,,,물소고기,완8,,한우물 소고기미역국밥(210g/EA),1358,210g,210.0,g,1.5,https://www.foodspring.co.kr/goods/detail/881950
M12583,검은깨가루,,,2,False,False,False,,,검은깨가루,완6,,검은깨 검정깨 흑임자 가루 1kg,17400,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/457818
M12610,국산된,,,2,False,False,False,,,국산된,완10,,국산 냉장 소고기 1 등급 세절 한우 설깃살 삼각살 손질된 국거리용 300g,15144,300g,300.0,g,0.4,https://www.foodspring.co.kr/goods/detail/588426
M12627,만두피,,,2,False,False,False,,,만두피,완3,만두피,만두피(칠갑농산),1312,310g,310.0,g,3.5,https://www.foodspring.co.kr/goods/detail/588626
M12816,오뚜기,기타,기타,2,False,False,False,,,오뚜기,완2,,오뚜기 마가린(파운드 450g/EA),1763,450g,450.0,g,3.5,https://www.foodspring.co.kr/goods/detail/385893
M12864,시나몬스틱,,,2,False,False,False,,,시나몬스틱,완1,,시나몬스틱(400g),8488,400g,400.0,g,3.5,https://www.foodspring.co.kr/goods/detail/619765
M12881,프레첼소금,,,2,False,False,False,,,프레첼소금,완4,,선인_펄솔트(프레첼에 뿌리는 굵은 소금),3200,500g,500.0,g,1.4,https://www.foodspring.co.kr/goods/detail/932328
M13054,양지육수,,,2,False,False,False,,,양지육수,완1,,참푸드팜 소양지(덩어리 육수용 KG),13410,1KG,1.0,KG,1.5,https://www.foodspring.co.kr/goods/detail/612287
M13269,블랙통올리브,기타,기타,2,False,False,False,,,블랙통올리브,완9,,(홀/작은캔) 리치스 블랙올리브 홀 405g 통올리브 슬라이스X,2040,405g,405.0,g,0.75,https://www.foodspring.co.kr/goods/detail/541324
M13404,파인애플,채소류,양념채소,2,False,True,True,,,파인애플,완1,,"파인애플스틱(상품,냉동,필리핀)",952,50g,50.0,g,3.5,https://www.foodspring.co.kr/goods/detail/693746
M13407,기장밥,기타,기타,2,False,True,True,,,기장밥,완3,기장밥,산담들담 찰기장 1kg 기장 좁쌀 잡곡 곡물 찰곡식 식자재 건강식품 잡곡밥 업소용,16768,1kg,1.0,kg,0.25,https://www.foodspring.co.kr/goods/detail/389228
M13486,대패삼겹살,,,2,False,False,False,,,대패삼겹살,완2,,대패삼겹살 1kg,10880,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/730787
M13606,집간장,,,2,False,False,False,,,집간장,완2,,저염 회간장(실장님 1.9L) 일식당 횟집 조미료 식자재 저염간장 간장 업소용,14896,1.9L,1.9,L,0.35,https://www.foodspring.co.kr/goods/detail/20375
M13714,핫소스,기타,기타,2,False,False,False,,,핫소스,완1,,핫소스(에이스플러스 180g),1280,180g,180.0,g,3.5,https://www.foodspring.co.kr/goods/detail/89721
M13833,건조토마토,채소류,열매채소,2,False,True,True,,,건조토마토,완6,,몬탈바노 건조 토마토 980G,18496,980G,980.0,G,1.5,https://www.foodspring.co.kr/goods/detail/540651
M13879,무얇게,기타,기타,2,False,False,False,,,무얇게,완9,,단무지(파파무 백색 얇은반달 2.5kg) 업소용 얇게 썰은 반달단무지,7592,2.5kg,2.5,kg,0.6,https://www.foodspring.co.kr/goods/detail/623132
M13965,생크림생크림,유제품,우유·크림,2,False,False,False,,,생크림생크림,완7,생크림생크림,선인 DB휘핑크림 1kg 생크림 베이킹 혼합생크림 디비 1리터,3520,1kg,1.0,kg,1.8,https://www.foodspring.co.kr/goods/detail/457512
M14000,저당머스타드,양념·기름,당류,2,False,False,False,,,저당머스타드,완10,,푸드렐라 저당 머스타드 500g×2팩,5200,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/929105
M14181,통후추,,,2,False,False,False,,,통후추,완4,,통후추 80g,6000,80g,80.0,g,3.5,https://www.foodspring.co.kr/goods/detail/974739
M14277,카스테라,기타,기타,2,False,False,False,,,카스테라,완3,카스테라,카스테라 핫도그 에어프라이어 아이간식 650g,7048,650g,650.0,g,3.25,https://www.foodspring.co.kr/goods/detail/936706
M14343,월남쌈땅콩소스,채소류,잎채소,2,False,True,True,,,월남쌈땅콩소스,완6,,하이몬 피넛 월남쌈 소스 4.8kg 샤브샤브 땅콩소스,34400,4.8kg,4.8,kg,1.05,https://www.foodspring.co.kr/goods/detail/613606
M14367,새우적,,,2,False,True,True,,,새우적,완3,새우적,"수입 두절새우1kg (적새우,건새우)",12964,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/368003
M14615,우유우유,유제품,우유·크림,2,False,True,True,,,우유우유,완7,우유우유,서울우유 멸균 흰우유 1L,1736,1L,1.0,L,2.5,https://www.foodspring.co.kr/goods/detail/912022
M14674,커버춰,,,2,False,False,False,,,커버춰,완1,,칼리바우트 밀크커버춰823 400g,11600,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/750157
M14686,저민마늘,,,2,False,False,False,,,저민마늘,완2,,저민마늘 1kg[봉],10768,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/885799
