ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized,상품명,가격,단위,단위_수치,단위_문자,score,url
M05400,민트초콜릿,기타,기타,6,False,False,False,,,민트초콜릿,완10,,빅트레인 민트 초콜릿 1.59kg,26400,1.59kg,1.59,kg,1.5,https://www.foodspring.co.kr/goods/detail/659804
M05418,견과류호두아몬드,과일·견과,견과·씨앗,6,False,True,True,특용작물,,견과류호두아몬드,완8,,두리 혼합 견과류 1kg 호두 아몬드 캐슈넛 호박씨 해바라기씨,10160,1kg,1.0,kg,1.8,https://www.foodspring.co.kr/goods/detail/449007
M05624,산적고기,기타,기타,6,False,False,False,,,산적고기,완1,,고기산적(씨밀레 1kg) 돼지고기산적 너비아니 아이들간식,8304,1kg,1.0,kg,0.95,https://www.foodspring.co.kr/goods/detail/462476
M05689,와사비고추냉이,채소류,열매채소,5,False,False,False,,,와사비고추냉이,완9,,움트리 강 와사비분 200g 고추냉이,3680,200g,200.0,g,1.5,https://www.foodspring.co.kr/goods/detail/974988
M05788,요구르트음료,기타,기타,5,False,False,False,,,요구르트음료,완8,,포시즌F&B 요구르트 시럽 칵테일 음료 베이스 900ml,3680,900ml,900.0,ml,0.95,https://www.foodspring.co.kr/goods/detail/451798
M05804,스위트콘통조림,기타,기타,5,False,False,False,,,스위트콘통조림,완1,,스위트콘 2.95kg 옥수수 캔 통조림,3504,2.95kg,2.95,kg,1.45,https://www.foodspring.co.kr/goods/detail/920665
M05964,두부,가공식품,두부·묵,5,False,False,False,,,두부,완1,,두부 400g/팩,1040,400g,400.0,g,6.5,https://www.foodspring.co.kr/goods/detail/816814
M06381,스테이크고기,기타,기타,5,False,False,False,,,스테이크고기,완4,,부채살 스테이크 1kg (200g*5팩) 헬스 소고기 다이어트,23920,1kg,1.0,kg,0.8,https://www.foodspring.co.kr/goods/detail/616766
M06405,삼백초,기타,기타,5,False,False,False,,,삼백초,완7,삼백초,삼도식품 해울찬 초생강 1.3kg 백초,2800,1.3kg,1.3,kg,1.45,https://www.foodspring.co.kr/goods/detail/943768
M06542,오리주물럭,기타,주류,5,False,False,False,,,오리주물럭,완5,오리주물럭,오리 주물럭 300g 간장 오리불고기,11640,300g,300.0,g,1.5,https://www.foodspring.co.kr/goods/detail/654818
M06544,마카로니,기타,기타,5,False,False,False,,,마카로니,완1,,"마카로니(골드),500g,실온,",1112,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/971906
M06704,우동사리,기타,기타,4,False,False,False,,,우동사리,완1,,우동사리(면사랑/실온/200g)pak,472,200g,200.0,g,3.5,https://www.foodspring.co.kr/goods/detail/966396
M06713,롱파스타면,채소류,양념채소,4,False,False,False,,,롱파스타면,완6,,룸모 링귀네(1Kg/EA) 롱파스타 파스타면,5940,1Kg,1.0,Kg,1.3,https://www.foodspring.co.kr/goods/detail/649180
M06716,크로와상생지,기타,기타,4,False,False,False,,,크로와상생지,완2,,란트만넨 미니크로와상생지(30g*30입내외 900g/EA),9945,30g,30.0,g,0.9,https://www.foodspring.co.kr/goods/detail/924650
M06765,게볶음,기타,기타,4,False,False,False,,,게볶음,완7,게볶음,에버크리스피 바삭하게 볶음참깨 1kg,4865,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/67418
M06843,육수재료다시마,,,4,False,False,False,,,육수재료다시마,완6,,건다시마 1k 다시마 육수재료 다시마육수 마른다시마 국물요리 국물용다시마 식자재 업소용 1kg다시마,16536,1kg,1.0,kg,-0.25,https://www.foodspring.co.kr/goods/detail/423664
M06864,배추,,,4,False,True,True,,,배추,완1,,"배추,1Kg,상품,실온,겉잎제거,국산",1200,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/627241
M07006,곤드레볶음밥,,,4,False,False,False,,,곤드레볶음밥,완2,,한우물 유기농 곤드레 볶음밥 1310g (262gX5입) 냉동,11920,1310g,1310.0,g,0.8,https://www.foodspring.co.kr/goods/detail/936405
M07106,호박고구마,,,4,False,True,True,,,호박고구마,완2,,호박고구마 1kg (국내산),3192,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/921082
M07287,인삼청,,,4,False,False,False,,,인삼청,완3,인삼청,누구나 즐길수있는 인삼굴대추생강청,11920,600g,600.0,g,1.5,https://www.foodspring.co.kr/goods/detail/886040
M07398,국산콩두부,가공식품,두부·묵,4,True,False,True,,,국산콩두부,완8,,24년산 중국산 백태 백태콩 2kg 메주콩 두부콩 콩국수콩,9512,2kg,2.0,kg,3.9,https://www.foodspring.co.kr/goods/detail/173046
M07444,반건조명태,기타,기타,4,False,True,True,,,반건조명태,완1,,반건조 노가리 특 1kg 명태 두절 조미 업소용 마른안주,15840,1kg,1.0,kg,0.95,https://www.foodspring.co.kr/goods/detail/873343
M07505,자연산송이버섯,채소류,버섯,4,False,False,False,,,자연산송이버섯,완7,자연산송이버섯,자연산 송이버섯 HB등급 1kg,40320,1kg,1.0,kg,4.5,https://www.foodspring.co.kr/goods/detail/536633
M07584,어간장,,,4,False,False,False,,,어간장,완1,,붕어간장 4g 1각 (500개입) 배달포장용,18400,4g,4.0,g,2.3,https://www.foodspring.co.kr/goods/detail/478786
M07678,솔티카라멜시럽,기타,기타,4,False,False,False,,,솔티카라멜시럽,완8,,모닌 솔티드카라멜시럽 700ml,10320,700ml,700.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/529582
M07756,수제고추,,,4,False,False,False,,,수제고추,완2,,부산 수제 밀가루 없는 매운 어묵 꼬치 고추핫바 900g,13168,900g,900.0,g,0.95,https://www.foodspring.co.kr/goods/detail/611549
M07854,레몬타임,기타,기타,4,False,True,True,,,레몬타임,완1,,레몬가루(컨츄리타임),5440,538g,538.0,g,1.5,https://www.foodspring.co.kr/goods/detail/515319
M08024,멸치다시마,,,4,False,False,False,,,멸치다시마,완1,,건다시마(한진 1K) 육수재료 식자재 다시마육수 마른다시마 해산물 건강식품 국물요리 국물용다시마 멸치다시마,21104,1개,1.0,개,-1.45,https://www.foodspring.co.kr/goods/detail/705545
M08204,통조림,,,4,False,False,False,,,통조림,완1,,통조림(고등어/오뚜기)1.8kg,11536,1.8kg,1.8,kg,3.5,https://www.foodspring.co.kr/goods/detail/846003
M08346,사골곰탕육수,,,3,False,False,False,,,사골곰탕육수,완2,,곰탕엑기스 우골농축액 1kg 국내산 곰탕육수 곰탕농축액 사골곰탕육수,12400,1kg,1.0,kg,0.65,https://www.foodspring.co.kr/goods/detail/82195
M08557,정향가루,곡류·면,밀가루·전분,3,False,False,False,,,정향가루,완3,정향가루,정향 가루 450G 신영,29280,450G,450.0,G,1.5,https://www.foodspring.co.kr/goods/detail/526492
M08666,건두부,,,3,False,False,False,,,건두부,완2,,건두부(두부피/중국) 1kg 냉동,5264,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/888205
M08768,찜닭소스,,,3,False,False,False,,,찜닭소스,완8,,비셰프 안동식찜닭소스(2Kg/EA),9113,2Kg,2.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/868151
M08802,미니커피,,,3,False,False,False,,,미니커피,완5,미니커피,카누(마일드로스트 미니 0.9g x 100T)X2 인스턴트 아메리카노 스틱 커피,51576,0.9g,0.9,g,0.3,https://www.foodspring.co.kr/goods/detail/465855
M08816,산나물,채소류,잎채소,3,False,False,False,,,산나물,완2,,제주산 건유채나물 100g,4720,100g,100.0,g,1.5,https://www.foodspring.co.kr/goods/detail/968519
M09035,갈비탕밀키트,기타,기타,3,False,False,False,,,갈비탕밀키트,완7,갈비탕밀키트,영양 갈비탕(선봉 700g) 업소용 냉동 캠핑 밀키트 간편조리,9760,700g,700.0,g,0.8,https://www.foodspring.co.kr/goods/detail/462310
M09111,시즈닝믹스,기타,기타,3,False,False,False,,,시즈닝믹스,완4,,카르멘시타 바베큐용 시즈닝 풍미 가득 BBQ 스파이스 믹스 65g,5072,65g,65.0,g,0.7,https://www.foodspring.co.kr/goods/detail/904612
M09174,육회고기,기타,기타,3,False,False,False,,,육회고기,완1,,냉동육회 1kg 호주산 소고기,18400,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/811713
M09467,판초코,기타,기타,3,False,False,False,,,판초코,완3,판초코,얼려서 바로 먹는 냉동 디저트의 끝판왕 초코 크런치 코르네 48gx14개,23840,48g,48.0,g,0.5,https://www.foodspring.co.kr/goods/detail/867335
M09576,뼈있는닭발,육류·계란,닭고기,3,False,False,False,,,뼈있는닭발,완2,,뼈있는 닭발 생물 국내산 1kg,5200,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/948725
M09742,버미셀리쌀국수,곡류·면,면류,3,False,False,False,,,버미셀리쌀국수,완5,버미셀리쌀국수,피닉스브랜드 빈 버미셀리 멍빈 누들 200G 녹두당면 타이누들 얇은 쌀국수,2384,200G,200.0,G,2.45,https://www.foodspring.co.kr/goods/detail/532662
M09747,머쉬마루버섯,채소류,버섯,3,False,False,False,,,머쉬마루버섯,완3,머쉬마루버섯,국내산 특품 머쉬마루버섯 500g,3760,500g,500.0,g,4.5,https://www.foodspring.co.kr/goods/detail/878213
M09823,케일즙용,기타,기타,3,False,True,True,,,케일즙용,완6,,케일(즙용) 1봉 500g내외,3984,1봉,1.0,봉,0.5,https://www.foodspring.co.kr/goods/detail/794961
M09848,모짜렐라,기타,기타,3,False,False,False,,,모짜렐라,완8,,코다노 모짜렐라 슬라이스 치즈 1kg 카프레제,13986,1kg,1.0,kg,2.25,https://www.foodspring.co.kr/goods/detail/370291
M09926,콩국물,기타,물·음료,3,False,False,False,,,콩국물,완2,,콩국물 300g 칠갑농산 30개 콩국수,37440,300g,300.0,g,3.45,https://www.foodspring.co.kr/goods/detail/667255
M09961,물엿쌀엿,양념·기름,당류,3,False,False,False,,,물엿쌀엿,완4,,물엿(맥아/대상/쌀엿)5kg,13848,5kg,5.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/846947
M09965,두부볼,가공식품,두부·묵,3,False,False,False,,,두부볼,완7,두부볼,[할인행사] 두부모양 피쉬볼 500g,4640,500g,500.0,g,4.5,https://www.foodspring.co.kr/goods/detail/771572
M10007,우엉차티백,기타,기타,3,False,True,True,,,우엉차티백,완3,우엉차티백,오가닉스토리 유기농우엉차(삼각티백_2g*10개입 20g/EA),7080,2g,2.0,g,0.8,https://www.foodspring.co.kr/goods/detail/403043
M10034,닭갈비,,,3,False,False,False,,,닭갈비,완1,,닭갈비 2kg,14000,2kg,2.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/977522
M10096,뽕잎나물,채소류,잎채소,3,False,False,False,,,뽕잎나물,완2,,수입사 직송 건뽕잎 10kg 나물 말린 건조 상옆 건뽕잎 수입 중국산,156000,10kg,10.0,kg,-0.4,https://www.foodspring.co.kr/goods/detail/932639
M10101,페이스트리생지,기타,기타,3,False,False,False,,,페이스트리생지,완4,,★프리미엄★아소비에 페이스트리 시트 냉동생지 1100g*6EA(몽블랑 등),114400,1100g,1100.0,g,-0.55,https://www.foodspring.co.kr/goods/detail/840983
M10521,햇반즉석밥,기타,기타,3,False,False,False,,,햇반즉석밥,완4,,햇반 즉석밥(210g/EA),1305,210g,210.0,g,1.5,https://www.foodspring.co.kr/goods/detail/980182
M10527,매운칠리소스,기타,기타,3,False,False,False,,,매운칠리소스,완3,매운칠리소스,매운올리브칠리소스(2Kg/EA),10425,2Kg,2.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/399934
M10614,월계수잎,기타,기타,3,False,False,False,,,월계수잎,완1,,월계수잎 100g,2720,100g,100.0,g,3.5,https://www.foodspring.co.kr/goods/detail/878200
M10626,다시다물,,,3,False,False,False,,,다시다물,완2,,"다시다해물(CJ제일제당,실온)",10640,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/694879
M10697,물두부,가공식품,두부·묵,3,False,False,False,,,물두부,완3,물두부,백태(일반 1K) 콩 메주콩 식자재 한식재료 국물요리재료 업소용 식당용 두부재료 콩국수재료,9376,1개,1.0,개,2.0,https://www.foodspring.co.kr/goods/detail/20108
M10777,클로브정향,기타,기타,2,False,False,False,,,클로브정향,완3,클로브정향,쿡앤딱 클로브(정향)/홀 300g,7208,300g,300.0,g,1.5,https://www.foodspring.co.kr/goods/detail/877931
M10946,넛맥육두구,기타,기타,2,False,False,False,,,넛맥육두구,완2,,칸나멜라 넛맥 홀 14g 육두구,3264,14g,14.0,g,1.5,https://www.foodspring.co.kr/goods/detail/375410
M11114,병아리콩,기타,기타,2,False,False,False,,,병아리콩,완1,,"병아리콩(캔)(디벨라,실온)",2000,400g,400.0,g,3.5,https://www.foodspring.co.kr/goods/detail/693150
M11244,카다이프,기타,기타,2,False,False,False,,,카다이프,완1,,[흥국]카다이프(튀르키예/500g),11440,500g,500.0,g,2.5,https://www.foodspring.co.kr/goods/detail/970827
M11276,납작복숭아잼,기타,기타,2,False,True,True,,,납작복숭아잼,완2,,[까로망]납작복숭아마일드잼(1kg),7480,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/935710
M11341,시나몬애플,,,2,False,False,False,,,시나몬애플,완4,,[아마드]바닐라 시나몬&애플 티(2g*20T),6600,2g,2.0,g,1.25,https://www.foodspring.co.kr/goods/detail/802183
M11348,통후추후추,,,2,False,False,False,,,통후추후추,완8,,태산 알후추 400g 통후추 흑후추,6706,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/374329
M11366,쌈장범일,,,2,False,False,False,,,쌈장범일,완2,,쌈장(순) [13kg] [범일],24480,13kg,13.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/817291
M11370,쇠고기맛조미료,,,2,False,True,True,,,쇠고기맛조미료,완10,,쇠고기다시(새한 2kg) 소고기 국물맛 조미료,8736,2kg,2.0,kg,1.25,https://www.foodspring.co.kr/goods/detail/460794
M11423,레몬네이드,기타,기타,2,False,True,True,,,레몬네이드,완6,,리치스 레몬에이드 가루 550g 1개 카페 에이드 청량 레몬가루 네모네이드 업소용,5472,550g,550.0,g,0.25,https://www.foodspring.co.kr/goods/detail/505015
M11708,매콤떡볶이소스,,,2,False,False,False,,,매콤떡볶이소스,완8,,대상 매콤떡볶이분말소스 1kg,8240,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/836946
M11772,컵누들매콤한맛,기타,기타,2,False,False,False,,,컵누들매콤한맛,완5,컵누들매콤한맛,오뚜기 빅컵누들(매콤한맛 61g/EA),20235,61g,61.0,g,1.45,https://www.foodspring.co.kr/goods/detail/690978
M11875,매일생크림,,,2,False,False,False,,,매일생크림,완7,매일생크림,매일유업 휘핑크림(1L_동물성 1Kg/EA) 생크림,7980,1L,1.0,L,1.1,https://www.foodspring.co.kr/goods/detail/648514
M11904,피클렐리쉬,기타,기타,2,False,False,False,,,피클렐리쉬,완1,,다진오이피클(늘푸른/렐리쉬)3kg,6920,3kg,3.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/845695
M11939,껍질콩,기타,기타,2,False,False,False,,,껍질콩,완9,,냉동 그린빈 1kg 그린빈스 줄기콩 껍질콩,3680,1kg,1.0,kg,1.35,https://www.foodspring.co.kr/goods/detail/626392
M11980,간장조림용,,,2,False,False,False,,,간장조림용,완10,,간장 햇살조림 업소용 조림간장 1.7L,12152,1.7L,1.7,L,1.45,https://www.foodspring.co.kr/goods/detail/928071
M11983,땅콩버터쨈,,,2,False,True,True,,,땅콩버터쨈,완6,,리고 땅콩버터 땅콩쨈 1kg,6168,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/906872
M12227,메가리,기타,기타,2,False,False,False,,,메가리,완3,메가리,촉촉 메가 MEGA 노가리 5미 450g 내외,11680,5미,5.0,미,0.25,https://www.foodspring.co.kr/goods/detail/650707
M12346,닭스테이크,육류·계란,닭고기,2,False,False,False,,,닭스테이크,완2,,닭다리수비드스테이크300g1팩,6688,300g,300.0,g,3.5,https://www.foodspring.co.kr/goods/detail/927345
M12354,한생강,기타,기타,2,False,True,True,,,한생강,완1,,한식품 생강분 분말 1kg,12480,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/747430
M12512,물밥물,기타,물·음료,2,False,False,False,,,물밥물,완5,물밥물,(냉동)취나물밥이야기(한우물)250g,1416,250g,250.0,g,1.5,https://www.foodspring.co.kr/goods/detail/807936
M12539,손질냉동가자미,기타,기타,2,False,False,False,,,손질냉동가자미,완9,,손질 냉동 가자미 4.5kg(대),23600,4.5kg,4.5,kg,1.5,https://www.foodspring.co.kr/goods/detail/489941
M12694,동태,기타,기타,2,False,False,False,,,동태,완1,,동태포(A/8-10),2800,750g,750.0,g,3.5,https://www.foodspring.co.kr/goods/detail/517780
M12765,육수다시마멸치,,,2,False,False,False,,,육수다시마멸치,완7,육수다시마멸치,하나 가쓰오부시 500g 일식재료 육수재료 우동재료 업소용식자재 건어물 하나가쓰오부시 참치포 다시마육수 멸치육수,24104,500g,500.0,g,-0.6,https://www.foodspring.co.kr/goods/detail/890567
M12930,묵은백김치,어패류,해조류,2,False,False,False,,,묵은백김치,완10,,대박씻은 김치 10kg 수입산 묵은지 묵은김치 배추김치 횟집 물김치 백김치,20776,10kg,10.0,kg,0.45,https://www.foodspring.co.kr/goods/detail/832403
M13002,사각유부,,,2,False,False,False,,,사각유부,완5,사각유부,두솔 사각유부 냉동 300g,2640,300g,300.0,g,2.5,https://www.foodspring.co.kr/goods/detail/589887
M13147,후르츠과일통조림,,,2,False,False,False,,,후르츠과일통조림,완3,후르츠과일통조림,썬초이스 후르츠 믹스 836g 칵테일 과일 통조림,2200,836g,836.0,g,1.15,https://www.foodspring.co.kr/goods/detail/640080
M13205,알배추배추,,,2,False,True,True,,,알배추배추,완7,알배추배추,알배기 쌈배추 국내산 8kg 알배추,19000,8kg,8.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/843024
M13280,닭볶음탕용절단닭,육류·계란,닭고기,2,False,False,False,,,닭볶음탕용절단닭,완10,,국내산 냉동 막도리육 1kg 닭볶음탕용 절단닭 손질닭,4160,1kg,1.0,kg,3.05,https://www.foodspring.co.kr/goods/detail/724347
M13282,CJ요거트드레싱,기타,기타,2,False,False,False,,,요거트드레싱,완5,요거트드레싱,CJ크레잇 딸기요거트드레싱 2k,7760,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/849959
M13291,송편,기타,기타,2,False,False,False,,,송편,완4,,모시송편,7200,460g,460.0,g,2.5,https://www.foodspring.co.kr/goods/detail/659660
M13394,전분녹말가루,곡류·면,밀가루·전분,2,False,False,False,,,전분녹말가루,완1,,감자전분(뚜레반 1K) 식자재 조리용 업소용 베이킹재료 전분 감자녹말 녹말가루 식당,13024,1개,1.0,개,2.2,https://www.foodspring.co.kr/goods/detail/20164
M13453,돼지등갈비,,,2,False,True,True,,,돼지등갈비,완6,,돼지등갈비 600g 업소용 로인립 쪽갈비 등갈비,12336,600g,600.0,g,3.2,https://www.foodspring.co.kr/goods/detail/642271
M13524,요리용청주,양념·기름,식초·발효,2,False,False,False,,,요리용청주,완1,,"요리용 청주 (요리주, 잡내제거) 1L x 2개",8800,1L,1.0,L,1.2,https://www.foodspring.co.kr/goods/detail/687569
M13596,우동액상소스,,,2,False,False,False,,,우동액상소스,완2,,우동쯔유(유타카 1.8L)X6 업소용 츠유 일식 우동육수 국물 액상소스,80904,1.8L,1.8,L,0.55,https://www.foodspring.co.kr/goods/detail/472111
M13741,반건조토마토,채소류,열매채소,2,False,True,True,,,반건조토마토,완4,,반건조 토마토 1.5KG 주카토,33688,1.5KG,1.5,KG,1.5,https://www.foodspring.co.kr/goods/detail/531881
M13914,파김치,,,2,False,False,False,,,파김치,완1,,파김치 5kg 수입산,17600,5kg,5.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/621280
M13933,설탕유기농,,,2,False,False,False,,,설탕유기농,완6,,이타자 황설탕(유기농 400g/EA),2685,400g,400.0,g,1.5,https://www.foodspring.co.kr/goods/detail/403091
M13990,귤통조림,과일·견과,과일,2,False,False,False,,,귤통조림,완10,,★초특가★ 삼도식품 밀감 만다린 830g 귤 통조림,3240,830g,830.0,g,1.1,https://www.foodspring.co.kr/goods/detail/707363
