ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized,상품명,가격,단위,단위_수치,단위_문자,score,url
M07839,꼬들밥,기타,기타,4,False,False,False,,,꼬들밥,완9,,이엔 꼬들단무지(알밥용) 1kg 냉장,4960,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/838649
M07880,초코후레이크,기타,기타,4,False,False,False,,,초코후레이크,완10,,켈로그 시리얼 1.2kg 첵스초코 오곡 후레이크 업소용,13984,1.2kg,1.2,kg,1.0,https://www.foodspring.co.kr/goods/detail/722124
M08106,떡갈비냉동,곡류·면,떡,4,False,False,False,,,떡갈비냉동,완2,,한성 떡갈비 1kg 냉동,6356,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/377390
M08118,생강물,기타,물·음료,4,False,True,True,,,생강물,완8,,[장독 다진생강] 첨가물 없이 국산 생강만 넣어 만든 순수 간생강 500g,11120,500g,500.0,g,0.45,https://www.foodspring.co.kr/goods/detail/641691
M08237,발사믹글레이즈소스,,,4,False,False,False,,,발사믹글레이즈소스,완3,발사믹글레이즈소스,모나리 발사믹크림 발사믹글레이즈 500ml 발사믹소스,5520,500ml,500.0,ml,1.05,https://www.foodspring.co.kr/goods/detail/953918
M08294,연유,양념·기름,기름,4,False,False,False,,,연유,완1,,연유(크리밀-서강)500g,3120,500g,500.0,g,3.5,https://www.foodspring.co.kr/goods/detail/811293
M08322,치킨스톡농축액,양념·기름,액젓·국물조미료,3,False,False,False,,,치킨스톡농축액,완5,치킨스톡농축액,액상치킨스톡(이금기 1.2K) 업소용 식당재료 육수재료 식자재 중식재료 치킨스톡 이금기치킨스톡 닭육수 액상육수 농축액,15672,1개,1.0,개,-1.75,https://www.foodspring.co.kr/goods/detail/720814
M08373,오뚜기마요네스,양념·기름,기타양념,3,False,False,False,,,마요네스,완6,,오뚜기 후레시 마요네스 500g,3440,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/937323
M08410,잡어,기타,기타,3,False,False,False,,,잡어,완10,,천년의반찬 잡젓 속초 이금선명인 2kg 국산 잡어 염장 김장젓갈 김장용 밴댕이,7920,2kg,2.0,kg,0.35,https://www.foodspring.co.kr/goods/detail/927640
M08454,공심채,,,3,False,False,False,,,공심채,완1,,공심채 / 모닝글로리 박붕 팍붕 깡콩 1kg,7920,1kg,1.0,kg,3.3,https://www.foodspring.co.kr/goods/detail/976115
M08516,백설브라우니믹스,기타,기타,3,False,False,False,,,브라우니믹스,완2,,백설 브라우니 믹스 320g,2720,320g,320.0,g,1.5,https://www.foodspring.co.kr/goods/detail/920559
M08563,오리엔,,,3,False,False,False,,,오리엔,완6,,"오리엔탈비취교자, 360g, 딤섬,냉동,베트남",3472,360g,360.0,g,3.25,https://www.foodspring.co.kr/goods/detail/694515
M08584,카레가루,곡류·면,밀가루·전분,3,False,False,False,,,카레가루,완1,,카레후레이크 카레가루 업소용 자바 1Kg,14088,1Kg,1.0,Kg,1.4,https://www.foodspring.co.kr/goods/detail/935673
M08727,스위트콘오뚜기,기타,기타,3,False,False,False,,,스위트콘오뚜기,완3,스위트콘오뚜기,스위트콘(미국/오뚜기)340g,1592,340g,340.0,g,1.5,https://www.foodspring.co.kr/goods/detail/618323
M08780,견과류믹스넛,기타,기타,3,False,False,False,,,견과류믹스넛,완10,,안주마을 너트믹스 1.5kg 단품 견과류 믹스넛,12256,1.5kg,1.5,kg,1.2,https://www.foodspring.co.kr/goods/detail/772716
M08884,쯔란가루,곡류·면,밀가루·전분,3,False,False,False,,,쯔란가루,완1,,양꼬치시즈닝 550g 쯔란 양고기요리 가루,9440,550g,550.0,g,1.35,https://www.foodspring.co.kr/goods/detail/937467
M09071,모짜렐라보코치니,기타,기타,3,False,False,False,,,모짜렐라보코치니,완4,,코다노 모짜렐라 보코치니 5g 1kg,12760,5g,5.0,g,1.5,https://www.foodspring.co.kr/goods/detail/667379
M09286,짜장분말소스,,,3,False,False,False,,,짜장분말소스,완2,,미담채 짜장분만 1kg x 10개 간편하게 조리되는 분말형 소스,65600,1kg,1.0,kg,0.75,https://www.foodspring.co.kr/goods/detail/881052
M09444,얼그레이잎,기타,기타,3,False,False,False,,,얼그레이잎,완1,,[스위트컵]스위트얼그레이(1.2kg/찻잎담다),9120,1.2kg,1.2,kg,1.25,https://www.foodspring.co.kr/goods/detail/768273
M09473,유러피안샐러드,양념·기름,기름,3,False,False,False,,,유러피안샐러드,완6,,유러피안 샐러드 채소 1kg (3~4종),6800,1kg,1.0,kg,1.4,https://www.foodspring.co.kr/goods/detail/591380
M09540,매일견과,기타,기타,3,False,False,False,,,매일견과,완10,,(하가올소)매일좋은견과(350g) 건강간식 아침식사 다이어트식품 웰빙식품 견과 믹스너츠 하루견과 모듬견과 영양간식,9144,350g,350.0,g,-0.65,https://www.foodspring.co.kr/goods/detail/370969
M09725,미니식빵,곡류·면,빵·곡식가공,3,False,False,False,,,미니식빵,완7,미니식빵,엘케이 미니 식빵 팬 (양면),6960,1EA,1.0,EA,0.5,https://www.foodspring.co.kr/goods/detail/783110
M09743,재료두부,가공식품,두부·묵,3,False,False,False,,,재료두부,완6,,백태(일반 1K) 콩 메주콩 식자재 한식재료 국물요리재료 업소용 식당용 두부재료 콩국수재료,9376,1개,1.0,개,2.0,https://www.foodspring.co.kr/goods/detail/20108
M09854,동태살,기타,기타,3,False,False,False,,,동태살,완1,,동태살(통포/170~220g/러시아)1kg,6192,220g,220.0,g,3.35,https://www.foodspring.co.kr/goods/detail/964244
M09861,핫페퍼,기타,기타,3,False,False,False,,,핫페퍼,완4,,마다마 핫칼라브리즈 페퍼 (씨21/실온/260G)ea,5944,260G,260.0,G,1.05,https://www.foodspring.co.kr/goods/detail/968016
M09889,닭똥집닭근위,육류·계란,닭고기,3,False,False,False,,,닭똥집닭근위,완9,,똥집튀김(300g) 닭똥집튀김 닭근위튀김 업소용안주 술안주 호프집메뉴 야식메뉴 식당용 냉동튀김 간편조리,8608,300g,300.0,g,1.65,https://www.foodspring.co.kr/goods/detail/170989
M09896,밥아이,기타,기타,3,False,False,False,,,밥아이,완2,,쿡앤락 퀵밥 S350 아이보리뚜껑 - 5P,5360,5개,5.0,개,0.35,https://www.foodspring.co.kr/goods/detail/685077
M10003,보리수,기타,기타,3,False,True,True,,,보리수,완6,,하얀손 고무장갑(콤비 대 아이보리) 1수,1280,1EA,1.0,EA,0.4,https://www.foodspring.co.kr/goods/detail/839469
M10067,참드림쌀,,,3,False,False,False,,,참드림쌀,완3,참드림쌀,독도사랑 참드림 경기미 5kg / 25년산 햅쌀 / 상등급 단일품종 소포장쌀,17520,5kg,5.0,kg,0.4,https://www.foodspring.co.kr/goods/detail/698194
M10099,황태북어,기타,기타,3,False,True,True,,,황태북어,완9,,황태채 500g 러시아산 북어채,15456,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/812026
M10154,코인육수,,,3,False,False,False,,,코인육수,완1,,쌀눈 코인육수 120알 360g,12160,360g,360.0,g,2.5,https://www.foodspring.co.kr/goods/detail/971601
M10304,양고기프렌치랙,기타,기타,3,False,False,False,,,양고기프렌치랙,완1,,바라던 호주산 잡없는 12개월 미만 양고기 프렌치랙 300g 1팩,19600,12개,12.0,개,-0.3,https://www.foodspring.co.kr/goods/detail/958870
M10322,귀리오트밀,기타,기타,3,False,True,True,,,귀리오트밀,완5,귀리오트밀,산담들담 귀리 1kg 오트밀 잡곡 곡물 식자재 건강식품 잡곡밥 농산물 업소용 슈퍼푸드,8624,1kg,1.0,kg,0.15,https://www.foodspring.co.kr/goods/detail/389227
M10444,건고추청양,채소류,열매채소,3,False,True,True,,,건고추청양,완1,,건고추(청양 1Kg/EA),44010,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/734332
M10465,닭순살,육류·계란,닭고기,3,False,False,False,,,닭순살,완7,닭순살,냉동 조각 절단 닭정육 2kg 순살 닭다리살,11200,2kg,2.0,kg,3.3,https://www.foodspring.co.kr/goods/detail/529445
M10724,오리엔탈드레싱,,,2,False,False,False,,,오리엔탈드레싱,완1,,오리엔탈드레싱 215g/오뚜기,2320,215g,215.0,g,3.5,https://www.foodspring.co.kr/goods/detail/926177
M10945,레몬드레싱,기타,기타,2,False,True,True,,,레몬드레싱,완7,레몬드레싱,롯데웰푸드 레몬갈릭올리브오일드레싱(2Kg/EA),12495,2Kg,2.0,Kg,1.2,https://www.foodspring.co.kr/goods/detail/690170
M11001,미니꿀호떡,곡류·면,떡,2,True,False,True,,,미니꿀호떡,완4,,삼립 미니 꿀호떡 요요 192g 실온 x 8개,6560,192g,192.0,g,1.25,https://www.foodspring.co.kr/goods/detail/936451
M11087,야끼니꾸소스,기타,기타,2,False,False,False,,,야끼니꾸소스,완3,야끼니꾸소스,야끼니꾸용 타레 소스 1KG 가토코,8896,1KG,1.0,KG,1.5,https://www.foodspring.co.kr/goods/detail/525594
M11121,순대간,기타,기타,2,False,False,False,,,순대간,완4,,국산 돼지 모듬내장 슬라이스 2kg_돼지부속 내장 순대국 국밥 간 허파 식당용 업소용,15840,2kg,2.0,kg,0.15,https://www.foodspring.co.kr/goods/detail/660647
M11256,사태,기타,기타,2,False,False,False,,,사태,완2,,한돈 사태 600g,6320,600g,600.0,g,2.5,https://www.foodspring.co.kr/goods/detail/757606
M11428,두부단단한,가공식품,두부·묵,2,False,False,False,,,두부단단한,완8,,팩두부(하늘내린/단단한/수입콩 3kg),3896,3kg,3.0,kg,4.45,https://www.foodspring.co.kr/goods/detail/49832
M11481,떡볶이떡가래떡,곡류·면,떡,2,False,False,False,,,떡볶이떡가래떡,완4,,보성식품 쌀떡볶이떡 쌀가래떡 1.5kg(14cm/21줄),2800,1.5kg,1.5,kg,0.95,https://www.foodspring.co.kr/goods/detail/946684
M11616,소스용물,기타,물·음료,2,False,False,False,,,소스용물,완2,,뉴그린 막국수소스 2KG 비빔용/물막국수용,9528,2KG,2.0,KG,1.35,https://www.foodspring.co.kr/goods/detail/772729
M11695,혼쯔유,,,2,False,False,False,,,혼쯔유,완7,혼쯔유,혼쯔유(코이다시) 500ml/기꼬만,5200,500ml,500.0,ml,3.5,https://www.foodspring.co.kr/goods/detail/757663
M11754,치킨너겟,기타,기타,2,False,False,False,,,치킨너겟,완1,,치킨너겟 1kg/사조오양,5120,1kg,1.0,kg,3.5,https://www.foodspring.co.kr/goods/detail/759117
M11806,바지락국물,,,2,False,True,True,,,바지락국물,완2,,화미 바지락 국물다시 1kg,6224,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/750618
M12005,저염간장,,,2,False,False,False,,,저염간장,완7,저염간장,신송 저염간장 1.6L,9176,1.6L,1.6,L,2.5,https://www.foodspring.co.kr/goods/detail/888915
M12011,오이채,,,2,False,True,True,,,오이채,완4,,평화 오이채4kg,7120,4kg,4.0,kg,2.5,https://www.foodspring.co.kr/goods/detail/7121
M12089,떡국떡쌀,곡류·면,떡,2,False,False,False,,,떡국떡쌀,완9,,강동 떡국떡 1kg 순쌀 쌀떡,1806,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/825429
M12093,월계잎,기타,기타,2,False,False,False,,,월계잎,완6,,화미 월계수잎 20g (PET),1416,20g,20.0,g,1.5,https://www.foodspring.co.kr/goods/detail/755857
M12232,오미자,기타,기타,2,False,False,False,,,오미자,완5,오미자,오미자 20T 360g 오뚜기 1개,6080,360g,360.0,g,3.5,https://www.foodspring.co.kr/goods/detail/849331
M12286,오일기름,,,2,False,False,False,,,오일기름,완2,,델파파 퓨어 올리브유 500ml 혼합 식용유 요리용 오일 식자재 업소용 식당 기름 급식,20712,500ml,500.0,ml,0.1,https://www.foodspring.co.kr/goods/detail/389179
M12313,당근중,,,2,False,True,True,,,당근중,완6,,세척당근(상품/중국산)500g,984,500g,500.0,g,1.5,https://www.foodspring.co.kr/goods/detail/781334
M12345,에그포테이토샐러드,기타,기타,2,False,False,False,,,에그포테이토샐러드,완7,에그포테이토샐러드,샐러드미인 에그포테이토 샐러드 1kg,7120,1kg,1.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/775983
M12500,실온물,기타,물·음료,2,False,False,False,,,실온물,완10,,(실온)[면사랑]밑국물바지락육수,13400,1.8L,1.8,L,1.5,https://www.foodspring.co.kr/goods/detail/795299
M12545,생닭6호,육류·계란,닭고기,2,False,False,False,,,생닭6호,완7,생닭6호,생닭/삼계 6호/국내산 1마리,3656,6호,6.0,호,2.5,https://www.foodspring.co.kr/goods/detail/565602
M12710,손질가오리,기타,기타,2,False,False,False,,,손질가오리,완10,,★무료직배송★ 손질된 가오리채 180g 씨픽! 최소구매 24팩,1400,180g,180.0,g,0.8,https://www.foodspring.co.kr/goods/detail/924145
M12766,라면스프건더기스프,,,2,False,False,False,,,라면스프건더기스프,완2,,건더기스프(해스민250g) 해스민 라면재료 스프재료 캠핑음식 비상식량 국물요리 스프건더기 건조스프 라면스프,8152,250g,250.0,g,-0.45,https://www.foodspring.co.kr/goods/detail/35976
M13031,포도씨기름,,,2,False,True,True,,,포도씨기름,완4,,해표 포도씨유 900ml 압착 식용유 정제 기름 업소용,8624,900ml,900.0,ml,1.0,https://www.foodspring.co.kr/goods/detail/735996
M13033,식용유올리브유,,,2,False,False,False,,,식용유올리브유,완6,,보베다 포마스 올리브 오일 5L 혼합유 혼합식용유 올리브유,17346,5L,5.0,L,0.9,https://www.foodspring.co.kr/goods/detail/937819
M13116,아몬드두유,과일·견과,견과·씨앗,2,False,True,True,,,아몬드두유,완2,,연세 아몬드잣 두유 190ml 24팩,12064,190ml,190.0,ml,1.5,https://www.foodspring.co.kr/goods/detail/885398
M13174,연어살,,,2,False,False,False,,,연어살,완1,,"연어살(냉동,절단,상품,수입)",23360,1Kg,1.0,Kg,3.5,https://www.foodspring.co.kr/goods/detail/939760
M13209,오므라이스소스,,,2,False,False,False,,,오므라이스소스,완9,,참소당 오므라이스소스0.9L / 오믈렛 미트볼 양식소스,4400,0.9L,0.9,L,1.0,https://www.foodspring.co.kr/goods/detail/79751
M13243,미수가루,곡류·면,밀가루·전분,2,False,False,False,,,미수가루,완6,,뚜레반 검은콩 미숫가루 1kg 자연선식 미수가루 쉐이커,2992,1kg,1.0,kg,1.0,https://www.foodspring.co.kr/goods/detail/565728
M13439,크림치즈소,,,2,False,False,False,,,크림치즈소,완9,,리버티크림치즈-소(1.36kg)(베이크),15568,1.36kg,1.36,kg,1.4,https://www.foodspring.co.kr/goods/detail/811354
M13520,재료연,기타,기타,2,False,False,False,,,재료연,완10,,생와사비(코우 800g) 와사비 고추냉이 업소용 식자재 회요리 초밥재료 일식재료 코우와사비 연와사비,12592,800g,800.0,g,-0.25,https://www.foodspring.co.kr/goods/detail/727452
M13634,야채육수,,,2,False,False,False,,,야채육수,완1,,대상 야채육수(2Kg/EA),11828,2Kg,2.0,Kg,2.5,https://www.foodspring.co.kr/goods/detail/968950
M13717,프렌치머스타드,기타,기타,2,False,False,False,,,프렌치머스타드,완3,프렌치머스타드,선인 프렌치타입 홀그레인머스타드 1kg,5592,1kg,1.0,kg,1.45,https://www.foodspring.co.kr/goods/detail/902577
M13775,얇은어묵,,,2,False,False,False,,,얇은어묵,완7,얇은어묵,삼호 안심부산어묵(5無_얇은사각 200g/EA) 어묵 오뎅,1830,200g,200.0,g,0.9,https://www.foodspring.co.kr/goods/detail/400776
M13864,매실짱아찌,양념·기름,가루양념,2,False,False,False,,,매실짱아찌,완1,,일본 꿀 우메보시 270g 매실 시소 장아찌 짱아찌 벌꿀 하찌미쯔,7120,270g,270.0,g,0.7,https://www.foodspring.co.kr/goods/detail/969173
M14273,실론티백,기타,기타,2,False,False,False,,,실론티백,완6,,브리즈 실론블랙퍼스트 20티백(3g*20T),6720,3g,3.0,g,1.3,https://www.foodspring.co.kr/goods/detail/531743
M14375,포도통조림,,,2,False,True,True,,,포도통조림,완7,포도통조림,깐포도 통조림 400G 삼포,4296,400G,400.0,G,1.5,https://www.foodspring.co.kr/goods/detail/520316
M14592,땡고추,채소류,열매채소,2,False,False,False,,,땡고추,완5,땡고추,베트남땡초건고추(1Kg/EA),13725,1Kg,1.0,Kg,1.5,https://www.foodspring.co.kr/goods/detail/738303
M14600,도가니스지,기타,기타,2,False,False,False,,,도가니스지,완10,,삶은도가니(우삶은앞스지)2kg,73920,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/641766
M14821,파마산치,,,2,False,False,False,,,파마산치,완4,,파마산치즈(삼조/통/골드),4160,227g,227.0,g,3.5,https://www.foodspring.co.kr/goods/detail/621278
M14830,새우젓추젓,,,2,False,True,True,,,새우젓추젓,완10,,우성물산 새우젓(추젓) 2kg 중국산,8880,2kg,2.0,kg,1.5,https://www.foodspring.co.kr/goods/detail/42555
M15134,발사믹식초,,,2,False,False,False,,,발사믹식초,완1,,발사믹식초(바벨로/500ml)ea,3880,500ml,500.0,ml,3.5,https://www.foodspring.co.kr/goods/detail/968184
M15264,쯔유,,,2,False,False,False,,,쯔유,완1,,쯔유(가쓰오풍/이엔푸드),8160,1.8L,1.8,L,3.5,https://www.foodspring.co.kr/goods/detail/653058
